MORE:Ranker,MOGONET:Ranker,shap,lime,t_test,randomforest_feature_importance,xgb_feature_importance,rf_permutation_feature_importance,xgb_permutation_feature_importance,lasso,ridge,elasticnet,boruta,mannwhitneyu,svm_rfe,mean_rank,min_rank,median_rank,rra_rank,geom.mean_rank,stuart_rank,mra_rank,mean_weight,max_weight,median_weight,geom.mean_weight,ta_weight
glycosyl-N-tricosenoyl-sphingosine (d18:1/23:1)*,X - 23038,N-acetyl-1-methylhistidine*,CXA1,SV2B,COR1A,S6A17,N-carbamoylglutamate,X - 23085,SCG2,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,12-HHTrE,3-hydroxyisobutyrate,"2,4-dihydroxybutyrate",N-carbamoylglutamate,MLC1,X - 10457,AGRIN,homocitrulline,CAN2,"N,N,N-trimethyl-alanylproline betaine (TMAP)",STAT3,X - 25979,LIPA4,X - 23739,arachidoyl ethanolamide (20:0)*,X - 25979
hippurate,X - 23026,cysteine-glutathione disulfide,S-methylcysteine,MOES,1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,RAP2B,saccharopine,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,B5MCD7,X - 23171,gamma-glutamylglutamate,3-hydroxyoctanoate,CYTC,saccharopine,3-methylhistidine,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),X - 25109,E9PHY5,2'-deoxycytidine,"5,6-dihydrouridine",cysteine-glutathione disulfide,betaine,stachydrine,X - 25422,succinate,CYTC
1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),X - 22810,1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*,"5,6-dihydrouridine",L2GL1,K7EKD1,FKB1A,pseudouridine,N6-carboxymethyllysine,SEPT5,3-methylhistidine,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,3-hydroxypalmitate,thiamin (Vitamin B1),pseudouridine,"N,N,N-trimethyl-alanylproline betaine (TMAP)",arachidoyl ethanolamide (20:0)*,"1,2-dilinoleoyl-GPE (18:2/18:2)*",REEP5,3-methylhistidine,REEP5,5-oxoproline,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*,N1-methylinosine,SPB6,STAT3,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*
N6-succinyladenosine,X - 22771,"1,2-dilinoleoyl-GPE (18:2/18:2)*",ARP3B,ALDH2,4-guanidinobutanoate,NB5R1,erythronate*,N-carbamoylglutamate,X - 25244,tetradecadienoate (14:2)*,N-methylpipecolate,3-hydroxystearate,RL12,erythronate*,SPB6,PSIP1,REEP5,PON2,EPHA4,ACTN1,X - 25109,CYTC,ASAH1,X - 10457,H7BXD5,3-methylhistidine
3-hydroxyisobutyrate,X - 22162,3-methylhistidine,B5MBY2,AGRIN,EPHA4,2AAA,N-acetyl-aspartyl-glutamate (NAAG),saccharopine,RAP2B,TPP1,EPHA4,3-indoxyl sulfate,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,N-acetyl-aspartyl-glutamate (NAAG),fructosyllysine,ANXA1,spermine,1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*,CYTC,2'-deoxycytidine,methionine sulfone,3-methylhistidine,CIRBP,tetradecadienoate (14:2)*,thioproline,betaine
XRCC5,X - 21928,"N,N,N-trimethyl-alanylproline betaine (TMAP)",ASAH1,1-palmitoleoyl-GPC* (16:1)*,B5MBY2,SYUB,beta-citrylglutamate,pseudouridine,FKB1A,deoxycarnitine,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*,3-methylhistidine,"N,N,N-trimethyl-alanylproline betaine (TMAP)",beta-citrylglutamate,thiamin (Vitamin B1),PGM2L,FSD1,V9PBN7,methionine sulfone,"1,2-dilinoleoyl-GPE (18:2/18:2)*","1,2-dilinoleoyl-GPE (18:2/18:2)*",REEP5,E7EVA0,GPM6A,CAN2,"5,6-dihydrouridine"
ECHB,X - 21891,"5,6-dihydrouridine",AGRIN,FGF1,N1-Methyl-2-pyridone-5-carboxamide,C9J9K3,N-acetyl-1-methylhistidine*,erythronate*,NB5R1,mannonate*,aspartate,3-sulfo-nervonoyl-galactosylceramide (d18:1/24:1),methionine sulfone,4-acetamidobutanoate,"1,2-dilinoleoyl-GPE (18:2/18:2)*",HP1B3,MLC1,MLC1,X - 10457,CAN2,FSD1,"5,6-dihydrouridine",TPP1,L1CAM,SPB6,fructosyllysine
NUMA1,STX1A,"2,4-dihydroxybutyrate",CNTN1,N-acetyl-1-methylhistidine*,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,NAC2,2-O-methylascorbic acid,N-acetyl-aspartyl-glutamate (NAAG),2AAA,FSD1,thioproline,4-acetamidobutanoate,X - 25244,X - 23085,1-palmitoleoyl-GPC* (16:1)*,myo-inositol,betaine,SPB6,AGRIN,MLC1,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,fructosyllysine,K7EKD1,behenoyl dihydrosphingomyelin (d18:0/22:0)*,E7EVA0,VATH
HEXB,STMN1,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),CD44,DPYL4,spermine,HS105,homocarnosine,beta-citrylglutamate,SYUB,E9PHY5,3-hydroxyisobutyrate,4-cholesten-3-one,LIPA4,2-O-methylascorbic acid,CAN2,CMP,PSIP1,BCAT1,"1,2-dilinoleoyl-GPE (18:2/18:2)*",SPB6,CHDH,VATH,HP1B3,X - 25979,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*,N-carbamoylglutamate
arabinose,STAT3,N-methylpipecolate,RAP2B,ILK,PSIP1,RAB3A,betaine,"N,N,N-trimethyl-5-aminovalerate",C9J9K3,arabitol/xylitol,X - 23171,4-guanidinobutanoate,FGF1,"N,N,N-trimethyl-5-aminovalerate",ACTN1,L1CAM,N-methylpipecolate,methionine sulfone,V9PBN7,N-methylpipecolate,CYTC,N-carbamoylglutamate,H0Y858,VATH,FSD1,GFAP
phosphocholine,PYC,thiamin (Vitamin B1),NRX1A,ANXA2,"1,2-dilinoleoyl-GPC (18:2/18:2)",PPIF,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*,NAC2,betaine,PGCA,4-hydroxybutyrate (GHB),SNX3,behenoyl dihydrosphingomyelin (d18:0/22:0)*,PSIP1,N1-methylinosine,V9PBN7,"1,2-dilinoleoyl-GPE (18:2/18:2)*",STAT3,EPHA4,K7EKD1,GFAP,E9PHY5,betaine,N-methylpipecolate,N-methylpipecolate
SEPT5,PSIP1,3-amino-2-piperidone,erythronate*,GNA13,CRIP2,COR1A,pyroglutamine*,X - 16972,HS105,NECA2,CAN2,5'- GMP,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,N1-Methyl-2-pyridone-5-carboxamide,aspartate,ASAH1,EPHA4,AP2A1,"5,6-dihydrouridine",X - 10457,thiamin (Vitamin B1),N-methylpipecolate,CATD,PGCA,arabinose,1-arachidonoyl-GPE (20:4n6)*
ribulose/xylulose,PRP19,2'-deoxyinosine,X - 22771,PADI2,X - 23038,AHNK,X - 16972,N1-Methyl-2-pyridone-5-carboxamide,PSIP1,ZO2,REEP5,"5,6-dihydrouridine",AGRIN,X - 16972,1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*,homocitrulline,N6-carboxymethyllysine,FSD1,N-methylpipecolate,FSD1,N-methylpipecolate,1-arachidonoyl-GPE (20:4n6)*,EPHA4,AGRIN,aspartate,E9PDG8
3-sulfo-nervonoyl-galactosylceramide (d18:1/24:1),PRIO,glycylvaline,WASF1,3-methylhistidine,ECI1,AGRIN,X - 25856,ascorbic acid 2-sulfate,MLC1,H7BXD5,1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,5-(galactosylhydroxy)-L-lysine,E7EVA0,X - 25856,2'-deoxycytidine,STAT3,K7EKD1,CAN2,MLC1,V9PBN7,3-methylhistidine,E9PDG8,PRDX6,X - 23639,GFAP,S6A17
betaine,PRDX6,hydroxyproline,FKBP5,LIPA4,MLC1,ZNT3,spermine,arabinose,RAB3A,methylsuccinate,PDLI5,5-HETE,REEP5,spermine,EPHA4,TPP1,methionine sulfone,3-hydroxyoctanoate,PSIP1,aspartate,EPHA4,X - 25244,THTR,MOC2B,VATH,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)
LANC2,PRAF2,N6-carboxymethyllysine,arabonate/xylonate,PPT1,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),PHAR1,phenol sulfate,X - 23026,PPIF,X - 25109,X - 23593,5-oxoproline,1-palmitoleoyl-GPC* (16:1)*,phenol sulfate,FSD1,X - 25979,ILK,X - 23171,REEP5,methionine sulfone,"N,N,N-trimethyl-alanylproline betaine (TMAP)",S6A17,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,FKBP5,REEP5,thiamin (Vitamin B1)
X - 23639,PPT1,N-carbamoylglutamate,betaine,cysteine-glutathione disulfide,argininate*,STAT3,tetradecadienoate (14:2)*,X - 25856,COR1A,GPM6A,argininate*,6-oxopiperidine-2-carboxylate,3-methylhistidine,tetradecadienoate (14:2)*,V9PBN7,RL12,S6A17,PSIP1,RTN1,thiamin (Vitamin B1),ASAH1,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),homocitrulline,E7EVA0,X - 23171,PGCA
K7EKD1,PPM1F,saccharopine,K7EKD1,V9PBN7,thioproline,PGM2L,glycylleucine,spermine,AHNK,12-HHTrE,GLNA,A0A087WW96,behenoyl dihydrosphingomyelin (d18:0/22:0)*,glycylleucine,methionine sulfone,ALDH2,arabinose,thiamin (Vitamin B1),1-palmitoleoyl-GPC* (16:1)*,PSIP1,1-palmitoleoyl-GPC* (16:1)*,thiamin (Vitamin B1),ACTN1,SCG2,EPHA4,"1,2-dilinoleoyl-GPE (18:2/18:2)*"
2'-deoxyinosine,PPIF,pseudouridine,"ceramide (d16:1/24:1, d18:1/22:1)*","5,6-dihydrouridine","5,6-dihydrouridine",AAKB2,2-hydroxyglutarate,phenol sulfate,AGRIN,IP3KA,PP2BB,A0A0C4DGH3,E9PS17,2-hydroxyglutarate,S6A17,SPB6,3-amino-2-piperidone,N-methylpipecolate,SPB6,1-palmitoleoyl-GPC* (16:1)*,"5,6-dihydrouridine",PGCA,RTN1,REEP5,3-hydroxyisobutyrate,X - 25244
HN1,PP2BB,erythronate*,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),ANXA1,tetradecadienoate (14:2)*,MOC2B,1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,tetradecadienoate (14:2)*,ZNT3,glycylvaline,PPIF,A4,L2GL1,1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,RTN1,X - 25109,argininate*,EPDR1,FSD1,STAT3,N-acetyl-1-methylhistidine*,X - 25109,AHNK,LYAG,gamma-glutamylglutamate,homocitrulline
SYPH,PON2,N-acetyl-aspartyl-glutamate (NAAG),beta-citrylglutamate,PLCD1,S-methylcysteine sulfoxide,TPP1,1-arachidonoyl-GPE (20:4n6)*,glycylleucine,PHAR1,3-hydroxyoctanoate,NECA2,AAKB2,GFAP,1-arachidonoyl-GPE (20:4n6)*,phenol sulfate,3-methylhistidine,FGF1,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,thiamin (Vitamin B1),MOC2B,ALDH2,"1,2-dilinoleoyl-GPE (18:2/18:2)*","1,2-dilinoleoyl-GPE (18:2/18:2)*",CNTN1,GLNA,"N,N,N-trimethyl-alanylproline betaine (TMAP)"
mannonate*,PLCD1,beta-citrylglutamate,SAHH2,LY6H,aspartate,B5MBY2,X - 23026,2-hydroxyglutarate,S6A17,5'- GMP,B5MBY2,ABI2,OGA,pyroglutamine*,HP1B3,V9PBN7,phenol sulfate,spermine,phenol sulfate,RTN1,"2,4-dihydroxybutyrate",homocitrulline,ILK,orotate,PGCA,1-palmitoleoyl-GPC* (16:1)*
AGRIN,PITH1,4-acetamidobutanoate,X - 23171,E9PDG8,ANXA1,ILK,S-methylcysteine sulfoxide,1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,PGM2L,trimethylamine N-oxide,ABI2,ACOX1,spermine,X - 23026,STAT3,CIRBP,thiamin (Vitamin B1),2'-deoxycytidine,MOC2B,CYTC,2-O-methylascorbic acid,"N,N,N-trimethyl-alanylproline betaine (TMAP)",MOES,homocarnosine,AP2A2,PRIO
dimethylglycine,PHAR1,X - 23085,hippurate,"2,4-dihydroxybutyrate",NEGR1,PP2BB,argininate*,1-arachidonoyl-GPE (20:4n6)*,ILK,X - 23739,BCAT1,ACTN1,homocitrulline,argininate*,N-acetyl-1-methylhistidine*,N-carbamoylglutamate,"N,N,N-trimethyl-alanylproline betaine (TMAP)",arabinose,N-carbamoylglutamate,PON2,N-carbamoylglutamate,1-palmitoleoyl-GPC* (16:1)*,CAN2,ANXA1,PDLI5,myo-inositol
1-linoleoyl-GPC (18:2),PGM2L,2-O-methylascorbic acid,AAKB2,FKBP5,trimethylamine N-oxide,COMT,2-aminoheptanoate,pyroglutamine*,B5MBY2,gulonate*,AAKB2,AGRIN,S6A17,2-aminoheptanoate,ILK,AP2A1,pseudouridine,N-acetylglutamine,K7EKD1,S6A17,4-acetamidobutanoate,PRIO,ALDH2,myristate (14:0),argininate*,arabinose
1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*,PGCA,"N,N,N-trimethyl-5-aminovalerate",G5E9W7,ASAH1,ILK,EPDR1,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,argininate*,AAKB2,hydroxyproline,LY6H,AHNK,CAN2,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,GFAP,MLC1,1-palmitoleoyl-GPC* (16:1)*,X - 10457,N-acetyl-1-methylhistidine*,N-acetyl-1-methylhistidine*,betaine,myo-inositol,ANXA2,1-oleoyl-GPC (18:1),X - 23593,AHNK
DLGP3,PDLI5,behenoyl dihydrosphingomyelin (d18:0/22:0)*,MLC1,"N,N,N-trimethyl-alanylproline betaine (TMAP)",RAB6B,SPB6,15-HETE,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,ECHA,1-linoleoyl-GPC (18:2),PGM2L,ALDH2,NUMA1,15-HETE,N-carbamoylglutamate,BCAT1,beta-citrylglutamate,SCG2,4-acetamidobutanoate,phenol sulfate,GFAP,arabinose,thiamin (Vitamin B1),EPDR1,spermidine,OGA
palmitoyl dihydrosphingomyelin (d18:0/16:0)*,PCP,N1-Methyl-2-pyridone-5-carboxamide,X - 23085,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,X - 21928,ACOX1,phosphocholine,2-aminoheptanoate,COMT,FKBP5,S6A17,ANXA1,KCC2A,phosphocholine,arabinose,E7EVA0,GFAP,cysteine-glutathione disulfide,S6A17,spermine,AHNK,AHNK,"2,4-dihydroxybutyrate",arabinose,X - 23639,L1CAM
LPPRC,PAK1,X - 16972,SYUB,SYNJ1,3-methylhistidine,RTN1,X - 23739,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,PVRL1,E7EVA0,PHAR1,ANXA2,X - 25109,X - 23739,1-arachidonoyl-GPE (20:4n6)*,PGCA,AHNK,K7EKD1,cysteine-glutathione disulfide,BCAT1,X - 16972,OGA,RL12,X - 25109,homocitrulline,N-acetyl-1-methylhistidine*
PADI2,PADI2,X - 25856,PVRL1,PON2,SCG2,U3KQG5,X - 25979,15-HETE,ACOX1,REEP5,ZNT3,AP2A1,PSIP1,X - 25979,VATH,H7C545,hydroxyproline,"N,N,N-trimethyl-alanylproline betaine (TMAP)",ILK,PRDX6,PSIP1,L1CAM,GFAP,ABI2,AGRIN,PON2
N-carbamoylglutamate,PACN1,spermine,C9JNY7,MLC1,MOES,ARP3B,1-linoleoyl-GPE (18:2)*,phosphocholine,RTN1,CNTN1,AGRIN,AP2A2,FSD1,1-linoleoyl-GPE (18:2)*,BCAT1,E9PHY5,NECA2,CIRBP,N6-carboxymethyllysine,AP2A1,AGRIN,N-acetyl-1-methylhistidine*,PGCA,PDLI5,"1,5-anhydroglucitol (1,5-AG)",3-amino-2-piperidone
X - 25244,OPCM,glycylleucine,3-indoxyl sulfate,REEP5,GNA13,LANC2,arabinose,X - 23739,U3KQG5,orotate,PVRL1,AP2B1,EMD,X - 10457,spermine,phenol sulfate,STAT3,AHNK,H7BXD5,arabinose,H7BXD5,PON2,SV2B,DHB11,"5,6-dihydrouridine",X - 25109
phenylalanylglycine,PVRL1,2-hydroxyglutarate,spermine,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),behenoyl dihydrosphingomyelin (d18:0/22:0)*,STMN1,N-acetylglutamine,X - 25979,ARP3B,homocarnosine,DPYL1,ARP3B,H2A3,S-methylcysteine sulfoxide,PON2,MAP6,ACOX1,ILK,E7EVA0,ILK,MLC1,3-amino-2-piperidone,L2GL1,hydroxyproline,AP2A1,PDLI5
fructosyllysine,Q5JP53,1-arachidonoyl-GPE (20:4n6)*,argininate*,ITB1,X - 16972,DPYL1,"N,N,N-trimethyl-5-aminovalerate",1-linoleoyl-GPE (18:2)*,LANC2,LYAG,COR1A,ASAH1,N6-carboxymethyllysine,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,X - 25979,fructosyllysine,X - 10457,EPHA4,beta-citrylglutamate,GFAP,PDLI5,PDLI5,FGF1,citrate,RTN1,ILK
ILK,SRGP3,pyroglutamine*,VGLU1,CAV1,N-acetylglutamine,CRIP2,hippurate,X - 10457,STMN1,myristate (14:0),RAB3A,AT8A1,MLC1,arabinose,N6-carboxymethyllysine,GNA13,VATH,S6A17,PRDX6,cysteine-glutathione disulfide,REEP5,ILK,SNX3,N6-carboxymethyllysine,ASAH1,H7C545
ALDH2,RAB3A,X - 23026,ZO2,B5MBY2,IF6,EPHA4,behenoyl dihydrosphingomyelin (d18:0/22:0)*,betaine,DPYL1,1-oleoyl-GPC (18:1),FKB1A,ATAD1,PADI2,betaine,PRDX6,H7BXD5,OGA,H7C545,myo-inositol,N-carbamoylglutamate,N6-carboxymethyllysine,H7C545,AGRIN,CATD,X - 25244,aspartate
CAC1E,SPB6,argininate*,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,PCP,BCAT1,LY6H,N1-Methyl-2-pyridone-5-carboxamide,aspartate,CRIP2,EPDR1,MLC1,B5MBY2,3-amino-2-piperidone,aspartate,E7EVA0,LPPRC,CHDH,X - 22771,GFAP,SCG2,saccharopine,aspartate,REEP5,ILK,thiamin (Vitamin B1),CIRBP
5-oxoproline,SNX3,2-aminoheptanoate,salicylate,NEGR1,lignoceroylcarnitine (C24)*,PRDX6,aspartate,glycosyl-N-tricosanoyl-sphingadienine (d18:2/23:0)*,EPDR1,arabinose,PSIP1,B5MCD7,EPDR1,dihydroxyacetone phosphate (DHAP),pseudouridine,MOC2B,N-carbamoylglutamate,CYTC,AHNK,X - 25979,V9PBN7,CIRBP,1-palmitoleoyl-GPC* (16:1)*,PVRL1,linoleate (18:2n6),N6-carboxymethyllysine
GPM6A,SNG3,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,linoleoyl ethanolamide,N-methylpipecolate,VATB2,PITH1,dihydroxyacetone phosphate (DHAP),glycerophosphorylcholine (GPC),CATD,ABI2,ACOX1,BASP1,V9PBN7,dimethylglycine,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,betaine,aspartate,N-acetyl-1-methylhistidine*,CHDH,N6-carboxymethyllysine,pseudouridine,N6-carboxymethyllysine,N-acetyl-1-methylhistidine*,gulonate*,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),ASAH1
ZNT3,SH3G3,15-HETE,CTBP1,VA0D1,CPLX2,THTR,dimethylglycine,X - 25948,EPHA4,3-hydroxyhexanoate,RTN1,BCAT1,H2AZ,4-guanidinobutanoate,4-acetamidobutanoate,methionine sulfone,4-acetamidobutanoate,1-palmitoleoyl-GPC* (16:1)*,SCG2,4-acetamidobutanoate,phenol sulfate,ASAH1,DPYL4,X - 23026,ANXA1,EPDR1
X - 23026,SH3G1,phosphocholine,"1,2-dilinoleoyl-GPE (18:2/18:2)*",SNX3,2-aminoheptanoate,PON2,4-guanidinobutanoate,dihydroxyacetone phosphate (DHAP),PRDX6,PDLI5,HS105,BSN,X - 23085,2'-O-methylcytidine,X - 23171,"1,2-dilinoleoyl-GPE (18:2/18:2)*",ECI1,MOC2B,X - 25979,VATH,erythronate*,EPDR1,3-methylhistidine,PON2,1-arachidonoyl-GPE (20:4n6)*,pseudouridine
X - 14837,SEPT5,X - 23739,STX1A,E7EVA0,CATD,NEGR1,2'-O-methylcytidine,dimethylglycine,PITH1,DHB11,PRDX6,C9J9K3,"5,6-dihydrouridine",gulonate*,CYTC,BSN,CMP,S-methylcysteine sulfoxide,ASAH1,E7EVA0,glycylvaline,pseudouridine,E9PS17,urate,BCAT1,FKBP5
ANXA2,SCN2A,X - 25979,E9PHY5,H7C545,N6-carboxymethyllysine,DPYL4,gulonate*,4-guanidinobutanoate,THTR,KCNA1,U3KQG5,C9JNY7,ITB1,X - 22771,AP2A1,N-acetylneuraminate,2'-deoxycytidine,gulonate*,arabinose,X - 23171,L2GL1,FKBP5,GNA13,X - 23038,N-carbamoylglutamate,REEP5
CXA1,SCG2,1-linoleoyl-GPE (18:2)*,MAP6,AP2B1,3-sulfo-nervonoyl-galactosylceramide (d18:1/24:1),FRS1L,X - 22771,2'-O-methylcytidine,PON2,SYNPO,NAC2,CAC1E,PRIO,glutarylcarnitine (C5-DC),CHDH,succinate,RTN1,RTN1,pseudouridine,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,beta-citrylglutamate,MLC1,OGA,fructosyllysine,ACTN1,GLNA
"ceramide (d16:1/24:1, d18:1/22:1)*",SCG1,X - 10457,glutamate,FSD1,guanidinoacetate,K7EKD1,glutarylcarnitine (C5-DC),gulonate*,NEGR1,X - 15161,ARP3B,CAN2,ANXA1,X - 25422,argininate*,linoleate (18:2n6),erythronate*,X - 25422,aspartate,EPDR1,3-amino-2-piperidone,GLNA,spermine,6-oxopiperidine-2-carboxylate,SCG2,CXA1
PGCA,SAHH2,S-methylcysteine sulfoxide,leucylglycine,SYNPO,phenol sulfate,IP3KA,X - 25422,X - 22771,DPYL4,citrate,C9J9K3,CATD,PPT1,glycerophosphorylcholine (GPC),3-amino-2-piperidone,5-oxoproline,ABI2,X - 25979,spermine,H7C545,B5MBY2,CXA1,PADI2,KCNA1,S6A17,linoleate (18:2n6)
aspartate,S6A17,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,"1,2-dilinoleoyl-GPC (18:2/18:2)",ECHB,pseudouridine,PVRL1,glycerophosphorylcholine (GPC),glutarylcarnitine (C5-DC),FRS1L,N6-carboxymethyllysine,SYUB,CAV1,erythronate*,2'-AMP,erythronate*,1-palmitoleoyl-GPC* (16:1)*,X - 25979,ACOX1,3-amino-2-piperidone,1-arachidonoyl-GPE (20:4n6)*,spermine,linoleate (18:2n6),S6A17,BCAT1,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,X - 23739
citrulline,S4R371,arabinose,methionine sulfone,CHDH,myo-inositol,BCAT1,2'-AMP,X - 25422,K7EKD1,ILK,2AAA,CCKN,saccharopine,S-methylcysteine,H7C545,AGRIN,H7C545,STAT3,PDLI5,3-amino-2-piperidone,ILK,X - 23739,NUMA1,H7C545,spermine,erythronate*
COR1A,S27A1,aspartate,hydroxyproline,S6A17,REEP5,A0A087WW96,S-methylcysteine,2'-AMP,SPB6,"ceramide (d16:1/24:1, d18:1/22:1)*",NB5R1,CD44,AAKB2,guanidinoacetate,NECA2,K7EKD1,1-arachidonoyl-GPE (20:4n6)*,N6-carboxymethyllysine,1-arachidonoyl-GPE (20:4n6)*,pseudouridine,1-arachidonoyl-GPE (20:4n6)*,erythronate*,V9PBN7,homocitrulline,H7C545,MOES
GLNA,S10AA,dihydroxyacetone phosphate (DHAP),glycosyl-N-stearoyl-sphingadienine (d18:2/18:0)*,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,arabinose,FGF1,guanidinoacetate,N-acetylglutamine,LY6H,X - 23026,OGA,CHDH,E9PDG8,2-aminoadipate,PGCA,X - 22771,PLCD1,PRDX6,VATH,CHDH,S6A17,MOES,KCC2A,N-acetyl-1-methylhistidine*,N1-Methyl-2-pyridone-5-carboxamide,1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*
GNA13,S-methylcysteine sulfoxide,dimethylglycine,3-hydroxyadipate,IP3KA,STX1A,RL12,2-aminoadipate,S-methylcysteine,A0A087WW96,PON2,C9JNY7,CHRD1,"N,N,N-trimethyl-5-aminovalerate",guanosine 2'-monophosphate (2'-GMP)*,EPDR1,AP2A2,SPB6,X - 23739,PGCA,CIRBP,argininate*,phenol sulfate,X - 25109,"N,N,N-trimethyl-alanylproline betaine (TMAP)",beta-citrylglutamate,MLC1
LIPA4,S-methylcysteine,4-guanidinobutanoate,3-hydroxyhexanoate,NECA2,betaine,ECI1,guanosine 2'-monophosphate (2'-GMP)*,guanidinoacetate,BCAT1,V9PBN7,RAP2B,CIRBP,X - 25856,3-hydroxyoctanoate,N1-Methyl-2-pyridone-5-carboxamide,guanosine 2'-monophosphate (2'-GMP)*,X - 23171,1-linoleoyl-GPE (18:2)*,CMP,AHNK,AAKB2,1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*,"5,6-dihydrouridine",3-hydroxyisobutyrate,AHNK,ANXA2
threonine,RTN1,2'-O-methylcytidine,sebacate (C10-DC),VATH,2-aminoadipate,CLH1,3-hydroxyoctanoate,2-aminoadipate,ECI1,urate,S27A1,CLH1,hydroxyproline,2'-deoxyguanosine,PDLI5,LANC2,AAKB2,VATH,BCAT1,myo-inositol,hydroxyproline,ANXA2,SPB6,linoleate (18:2n6),3-methylhistidine,ANXA1
cystine,RL12,gulonate*,3-hydroxyoctanoate,STX1A,N-carbamoylglutamate,ECHA,2'-deoxyguanosine,guanosine 2'-monophosphate (2'-GMP)*,CLH1,X - 23038,FGF1,CMP,SYNJ1,X - 23171,AAKB2,X - 23085,arachidoyl ethanolamide (20:0)*,"2,4-dihydroxybutyrate",arachidoyl ethanolamide (20:0)*,PGCA,SPB6,ANXA1,PSIP1,PRIO,4-acetamidobutanoate,4-acetamidobutanoate
3-hydroxypalmitate,REEP5,X - 22771,thiamin (Vitamin B1),PRIO,5'- GMP,HBD,X - 23171,3-hydroxyoctanoate,PP2BB,acetylcarnitine (C2),ECHA,CNTN1,ABI2,X - 21928,hydroxyproline,N-methylpipecolate,N-acetyl-1-methylhistidine*,PGCA,erythronate*,argininate*,PGM2L,4-acetamidobutanoate,ANXA1,2-aminoheptanoate,pseudouridine,X - 25422
"glycosyl ceramide (d18:2/25:1, d18:1/25:2)",RAP2B,glutarylcarnitine (C5-DC),arachidoyl ethanolamide (20:0)*,3-amino-2-piperidone,AAKB2,S27A1,X - 21928,2'-deoxyguanosine,S27A1,fructosyllysine,CLH1,COMT,STAT3,hippurate,FGF1,arabinose,EPDR1,guanosine 2'-monophosphate (2'-GMP)*,AP2A1,AAKB2,N1-Methyl-2-pyridone-5-carboxamide,X - 25422,FSD1,PADI2,"N,N,N-trimethyl-alanylproline betaine (TMAP)",CHDH
N1-Methyl-2-pyridone-5-carboxamide,RAB6B,X - 25422,phenol sulfate,SYUA,ribulose/xylulose,H7C545,ascorbic acid 2-sulfate,X - 23171,H7C545,behenoyl dihydrosphingomyelin (d18:0/22:0)*,ECI1,COR1A,H7BXD5,N-acetylglutamine,MOC2B,PRDX6,linoleate (18:2n6),pyroglutamine*,hydroxyproline,N1-Methyl-2-pyridone-5-carboxamide,X - 23085,CHDH,PLCD1,1-palmitoleoyl-GPC* (16:1)*,E9PDG8,spermine
