MORE:Ranker,MOGONET:Ranker,shap,lime,t_test,randomforest_feature_importance,xgb_feature_importance,rf_permutation_feature_importance,xgb_permutation_feature_importance,lasso,ridge,elasticnet,boruta,mannwhitneyu,svm_rfe,mean_rank,min_rank,median_rank,rra_rank,geom.mean_rank,stuart_rank,mra_rank,mean_weight,max_weight,median_weight,geom.mean_weight,ta_weight
dihomo-linoleoylcarnitine (C20:2)*,RALBP1,CoA-glutathione*,UNC5A,TRIM45,UBP14,SEPTIN7-DT,fructose,5-(galactosylhydroxy)-L-lysine,KCC2A,fructosyllysine,RPRM,CEP76,THTR,cystine,citrate,4-hydroxybutyrate (GHB),PPT1,AP2A1,docosadienoylcarnitine (C22:2)*,AHNK,LINC03072,PSIP1,X - 25422,ARL10,LINC03072,KDSR
3-methylhistidine,RANBP9,ornithine,1-linoleoyl-GPE (18:2)*,LINC01102,ATAD1,KCMF1,glycerophosphoethanolamine,1-methylhistamine,RFX3-DT,3-hydroxyoctanoate,KIF21B,CGGBP1,CCT5,docosadienoylcarnitine (C22:2)*,ABI2,AGRIN,EPDR1,citrulline,citrulline,arachidoyl ethanolamide (20:0)*,RTN1,LOC105376654,glycerophosphorylcholine (GPC),TNPO3,SCN3A,SNX16
3-sulfo-nervonoyl-galactosylceramide (d18:1/24:1),PPT1,linoleate (18:2n6),UBE2Q1,PMPCB,BLTP2,RAP1GAP2,3-hydroxyhexanoate,guanosine 3'-monophosphate (3'-GMP),CLCN6,POLG,NMT1,CHD3,E9PHY5,gamma-aminobutyrate (GABA),methionine sulfone,PPT1,FGF1,S-methylcysteine sulfoxide,ARL10,FBXO24,C9JNY7,KDSR,2'-AMP,2'-deoxyinosine,CRKL,OGA
VA0D1,PPP6R1,N-acetylneuraminate,CNTN1,PIK3R2,4-cholesten-3-one,ARMC9,X - 14837,threonine,NHSL3,LYAG,TTBK1,CHDH,spermidine,5-(galactosylhydroxy)-L-lysine,CBL,citrate,erythronate*,CIRBP_y,CZIB,spermine,betaine,SNX16,S-methylcysteine,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*,PPM1F,EPHA4
spermidine,PPM1F,tetracosadienoylcarnitine (C24:2)*,U3KQG5,PGBD5,2AAA,DNAJB6,hippurate,ribulose/xylulose,FOXK2,HNRPL,CZIB,CHIC2,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),threonine,AGRIN,SEPTIN7-DT,E9PHY5,X - 23171,AHNK,OTUD4,CAN2,OGA,guanidinoacetate,KCMF1,"1,2-dilinoleoyl-GPE (18:2/18:2)*",OTUD4
2-aminoadipate,PLPBP,arachidoyl ethanolamide (20:0)*,citrate,TTBK1,UNC5A,H0Y858,guanidinoacetate,acetylcarnitine (C2),DNAJB6,3-hydroxyhexanoate,BICD2,CHRD1,CEP19,ribulose/xylulose,REEP5,aspartate,ADCY9,"5,6-dihydrouridine",KLHL1,LINC03072,X - 23739,OTUD4,tetradecadienoate (14:2)*,X - 15161,glycylvaline,DUSP19
4-guanidinobutanoate,PHAR1,1-methylhistamine,DLGP3,fructosyllysine,cystine,NHSL3,2-aminoadipate,citrate,ARMC9,H7BXD5,RN7SL832P,CIRBP,cysteine-glutathione disulfide,X - 23593,CREB3L4,NT5C,AP2A1,X - 23739,DUSP19,X - 10457,docosadienoylcarnitine (C22:2)*,DUSP19,spermine,GPM6A,GPR199P,docosadienoylcarnitine (C22:2)*
4-hydroxybutyrate (GHB),PHF23,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,PRP19,CAN2,E9PDG8,CLCN6,guanosine 2'-monophosphate (2'-GMP)*,arabonate/xylonate,KCMF1,"5,6-dihydrouridine",PNRC2,CIRBP_y,MOES,4-hydroxybutyrate (GHB),MSL1,arabonate/xylonate,THTR,15-HETE,X - 10457,E9PHY5,AHNK,docosadienoylcarnitine (C22:2)*,2AAA,X - 25109,"N,N,N-trimethyl-alanylproline betaine (TMAP)",X - 23171
5'- GMP,PIK3R2,guanosine 3'-monophosphate (3'-GMP),STAT3,DUSP19,KLHL29,RFX3-DT,2'-deoxyguanosine,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,AP1M1,WASF1,CCT2,CLCN6,MIOS-DT,heme,GLNA,LOC105376654,H2AZ,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,FBXO24,PON2,EPDR1,X - 23171,UBAP1,5-oxoproline,pseudouridine,TNPO3
2-O-methylascorbic acid,PIP5K1C,dimethylarginine (ADMA + SDMA),1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),DCST2,phosphocholine,MED21,5-HETE,oxalate (ethanedioate),SEPTIN7-DT,2-aminoadipate,CEP76,CLH1,AHNK,citrate,C9orf40,cysteine-glutathione disulfide,spermine,methionine sulfone,betaine,docosadienoylcarnitine (C22:2)*,TPP1,TNPO3,6-oxopiperidine-2-carboxylate,SAP130,ZO2,myo-inositol
3-hydroxypalmitate,PITH1,glutamate,SNX27,E9PHY5,YY1,AP1M1,X - 23171,1-oleoyl-GPC (18:1),FAM220A,CTBP1,TNPO3,CMP,ALDH2,arabonate/xylonate,TMEM123-DT,PCP,V9PBN7,LANC2,ABI2,PVRL1,NPEPPS,myo-inositol,"1,2-dipalmitoyl-GPG (16:0/16:0)",E9PDG8,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,MLC1
X - 23593,PLCD1,sedoheptulose-7-phosphate,RSPO3,XPO7,oxalate (ethanedioate),ZNF662,N-acetylglutamine,4-hydroxybutyrate (GHB),NPEPPS,ZO2,KHDRBS3,CMTM4,ORAI2,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,PDLI5,RN7SL832P,RPRM,MSL1,RAP1GAP2,LRRN2,NECA2,MLC1,3-hydroxyhexanoate,gamma-glutamylthreonine,PDS5A,SRRM2-AS1
1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,PMPCB,succinate,RFX3-DT,NUDT9,CAC1E,MRPS6,myo-inositol,fructose,LINC00467,MIRLET7IHG,ZNF596,CNOT4,TNPO3,oxalate (ethanedioate),NCAM1-AS2,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,GNPNAT1,argininate*,E9PHY5,NCAM1-AS2,spermine,SRRM2-AS1,orotate,"1,2-dilinoleoyl-GPE (18:2/18:2)*",X - 25422,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*
ARG2,PPIF,X - 23038,AP1M1,LRRC57,PON2,RALBP1,X - 25948,X - 23593,APOM,PRP19,ST7-AS1,CNTN1,ANXA2,1-oleoyl-GPC (18:1),ADCY9,CACNA1H,SNX3,thiamin (Vitamin B1),GLNA,ASAH1,RSPO3,PRIO,X - 22810,PPP6R1,ARL10,PRIO
Q5JP53,PNPLA6,beta-hydroxyisovaleroylcarnitine,HUS1,RL12,MAST2,RAPGEF1,ascorbic acid 2-sulfate,3-indoxyl sulfate,SLC35F3,1-methylhistidine,TMEM123-DT,COMT,LINC01102,acetylcarnitine (C2),POLG,MLC1,N-acetyl-1-methylhistidine*,PON2,TMEM123-DT,REEP5,C9orf40,ASAH1,X - 24431,gulonate*,TRIO,ASAH1
"1,5-anhydroglucitol (1,5-AG)",PNRC2,5-HETE,linoleate (18:2n6),GID4,5'- GMP,TMEM243,glucose,mannonate*,MED21,2'-deoxyinosine,ARG2,COR1A,NUDT9,urate,CZIB,KLHL1,CSNK2A2,pyroglutamine*,RTN1,BCAT1,TMEM123-DT,THTR,1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,ZO2,SAP130,THTR
ribonate,POLG,myo-inositol,VA0D1,GOLPH3L,APOM,HEXIM1,homocarnosine,N1-methylinosine,ZNF662,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*,IRF2-DT,CPLX2,NCKAP1,fructose,FPGS,PDS5A,STAU1,K7EKD1,N6-succinyladenosine,"2,4-dihydroxybutyrate",DPYL1,S100B,glycerophosphoethanolamine,"N,N,N-trimethyl-alanylproline betaine (TMAP)",3-hydroxyoctanoate,S100B
1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*,PON2,dihomo-linoleoylcarnitine (C20:2)*,XRCC5,CCT5,OTUD4,PRICKLE2,X - 21928,N-acetylglucosamine 6-phosphate,MARK4,X - 15161,CREB3L4,CREB3L4,X - 16972,3-indoxyl sulfate,THTR,WASF1,KDSR,SIRT4,LRRN2,MED21,CZIB,ILK,linoleoyl ethanolamide,X - 21928,N-acetyl-1-methylhistidine*,ILK
RTN1,PP2BB,X - 14837,GPR199P,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*,MOC2B,NMT1,glycerophosphorylcholine (GPC),gamma-glutamylthreonine,RPRM,NIM1K,INKA2,CRIP2,CREB3L4,mannonate*,BCAT1,oxalate (ethanedioate),REEP5,spermine,AP2A1,CREB3L4,ASAH1,betaine,SH3G1,ANXA1,FSD1,betaine
S100B,PPID,cystine,CD44,GFAP,N-acetylglucosamine 6-phosphate,KIF21B,behenoyl dihydrosphingomyelin (d18:0/22:0)*,urate,PLPBP,CACNA1H,PGBD5,CRKL,ASAH1,N1-methylinosine,X - 23171,"2,4-dihydroxybutyrate",RALBP1,KIF21B,GNA13,LANC2,PCP,ARL10,GNPNAT1,hydroxyproline,GNA13,NCAM1-AS2
acetylcarnitine (C2),TRIO,docosadienoylcarnitine (C22:2)*,IP3KA,"1,5-anhydroglucitol (1,5-AG)",IQGA1,RPRM,N1-Methyl-2-pyridone-5-carboxamide,inositol 1-phosphate (I1P),ARHGAP19-SLIT1,SAP130,CDK8,CRYL1,"1,5-anhydroglucitol (1,5-AG)",N-acetylglucosamine 6-phosphate,N6-carboxymethyllysine,hippurate,RHOT1,CAN2,C9orf40,PMPCB,TTBK1,NCAM1-AS2,TBCK,BICD2,BLTP2,ARHGAP19-SLIT1
1-linoleoyl-GPG (18:2)*,TTBK1,gamma-aminobutyrate (GABA),1-linoleoyl-GPC (18:2),PGCA,HBD,RIC8B,MOES,PARLP2,ZNF280B,E9PDG8,PRICKLE2,CSNK2A2,CTNND2,gamma-glutamylthreonine,MOC2B,ELAVL1,3-amino-2-piperidone,PRICKLE2,citrate,AGRIN,THTR,citrate,TRIO,X - 23739,APOM,citrate
S27A1,TTC23-AS1,5-(galactosylhydroxy)-L-lysine,E9PDG8,ING1,KDSR,USP35,cytidine 2' or 3'-monophosphate (2' or 3'-CMP),RSPO3,CHD3,gamma-glutamylthreonine,HEXIM1,CTBP1,GOLPH3L,5-oxoproline,PRICKLE2,1-linoleoyl-GPG (18:2)*,CYTC,RPRM,EPDR1,C9orf40,SRRM2-AS1,RPRM,LINC03072,CoA-glutathione*,TMEM147-AS1,RPRM
SCG1,glycylvaline,threonine,KDSR,"1,2-dilinoleoyl-GPE (18:2/18:2)*",ornithine,ZNF280B,5'- GMP,1-methylhistidine,USP35,orotate,TMEM243,CTNND2,UHMK1,inositol 1-phosphate (I1P),betaine,ARL10,EFNB2,3-amino-2-piperidone,spermine,FAM220A,DPYL4,CD44,CGGBP1,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),"5,6-dihydrouridine",CD44
SCG2,guanosine 2'-monophosphate (2'-GMP)*,ribulose/xylulose,EFNB2,PNRC2,SCG2,PLPBP,glycosyl-N-stearoyl-sphingadienine (d18:2/18:0)*,propionylcarnitine (C3),RIC8B,"1,2-dilinoleoyl-GPE (18:2/18:2)*",NT5C,CXA1,"2,4-dihydroxybutyrate",3-hydroxypalmitate,LINC03072,ATP1B3,CMTM4,X - 25856,AGRIN,X - 23739,ARG2,SAP130,cytidine 2' or 3'-monophosphate (2' or 3'-CMP),PRKAB1,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,SAP130
YARS2,guanosine 3'-monophosphate (3'-GMP),X - 23593,glycosyl-N-tricosanoyl-sphingadienine (d18:2/23:0)*,RANBP9,leucylglycine,MARK4,myristate (14:0),N6-succinyladenosine,KIF21B,PPP6R1,SLC35F3,CYTC,CYTC,gamma-glutamylglutamate,SPB6,glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*,GID4,ECI1,PCP,citrate,E9PDG8,1-arachidonoyl-GPE (20:4n6)*,HUS1,NCAM1-AS2,OTUD4,1-arachidonoyl-GPE (20:4n6)*
UBE2Q1,gulonate*,4-hydroxybutyrate (GHB),B5MBY2,1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*,NAC2,PAN3-AS1,3-hydroxyisobutyrate,glycerophosphoethanolamine,MRPS6,gulonate*,SENP3,CZIB,thiamin (Vitamin B1),3-hydroxyadipate,hippurate,1-oleoyl-GPC (18:1),KLHL29,KCNK2,PVRL1,X - 23171,SCN3A,BCAT1,UHMK1,dihomo-linoleoylcarnitine (C20:2)*,H2AZ,BCAT1
SENP3,heme,heme,AP2A1,ORAI2,3-hydroxyoctanoate,PMPCB,deoxycarnitine,3-hydroxyhexanoate,NMT1,"N,N,N-trimethyl-alanylproline betaine (TMAP)",CCT8,CoA-glutathione*,ARMCX2,1-methylhistidine,RAP1GAP2,H7BXD5,PMPCB,NT5C,PLCD1,GNA13,CoA-glutathione*,CNTN1,YY1,FAM220A,NUDT9,CNTN1
SEPT5,hippurate,citrate,HTR1E,THTR,PPM1F,MAPK13,X - 24431,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,PRICKLE2,X - 21928,KLHL29,DCST2,SNX27,lignoceroylcarnitine (C24)*,guanidinoacetate,V9PBN7,NCAM1-AS2,RANBP9,SPB6,4-acetamidobutanoate,guanidinoacetate,hydroxyproline,CCDC191,N-acetylneuraminate,C9orf40,hydroxyproline
X - 25979,homocarnosine,arabonate/xylonate,TPP1,SV2B,CYTC,SCG1,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,HEXIM1,ANXA1,PDS5A,DHB11,XPO7,propionylcarnitine (C3),myo-inositol,urate,C19orf48P,hydroxyproline,V9PBN7,GLNA,ARP3B,CNOT4,NTN5,1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*,myristate (14:0),CNOT4
ANKRD11,homocitrulline,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,arabonate/xylonate,MAPK13,TTBK1,S27A1,nicotinamide ribonucleotide (NMN),orotate,TMEM243,CATD,ATP1B3,DLGP3,SLC38A2,N6-succinyladenosine,LANC2,AP2B1,TMEM147-AS1,FGF1,2-O-methylascorbic acid,CZIB,IP3KA,KIF21B,C19orf48P,IP3KA,NUMA1,"5,6-dihydrouridine"
SEPTIN7-DT,hydroxyproline,oxalate (ethanedioate),X - 23593,MC4R,"1,2-dipalmitoyl-GPG (16:0/16:0)",FGF1,PPP6R1,linoleoyl ethanolamide,RALBP1,SLC35F3,DYNLL1,DNAJB6,YARS2,glycerophosphoethanolamine,TRIO,SCG1,PDLI5,COMT,SCN3A,"N,N,N-trimethyl-5-aminovalerate",NCAM1-AS2,2-O-methylascorbic acid,ORAI2,ARHGAP35,5-oxoproline,KIF21B
X - 25948,inositol 1-phosphate (I1P),1-oleoyl-GPC (18:1),ZMAT1,MOES,3-hydroxypalmitate,HPCA,linolenate (18:3n3 or 3n6),X - 21891,NUS1,RAP2B,RALBP1,DNAJC27-AS1,RL12,3-hydroxyhexanoate,PLCD1,LRRN2,RABIF,2'-O-methylcytidine,TFE3,PLCD1,LANC2,ribonate,PARLP2,CREB3L4,X - 23171,2-O-methylascorbic acid
SIMC1,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,acetylcarnitine (C2),TRIM45,L2GL1,glucose,SNG3,pyruvate,myristate (14:0),FGF1,hydroxyproline,TFE3,DOC2A,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,SCN3A,TPP1,NECA2,docosadienoylcarnitine (C22:2)*,PRICKLE2,X - 21928,MOES,TMEM123-DT,PNPLA6,PDS5A,LANC2,ribonate
SIRT4,leucylglycine,urate,N-acetylglutamine,STAU1,CATD,LPPRC,cytidine,alpha-ketoglutaramate*,COMT,BICD2,CELF4,DPP6,"N,N,N-trimethyl-alanylproline betaine (TMAP)",1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,OTUD4,gamma-glutamylthreonine,KCC2A,HECA,POLG,betaine,TOP1,EPDR1,SRRM2-AS1,glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*,"2,4-dihydroxybutyrate",TMEM123-DT
X - 25856,lignoceroylcarnitine (C24)*,fructose,X - 15161,ARMC9,TRIM45,GLNA,methylsuccinate,3-hydroxyisobutyrate,STX1A,X - 23739,SIRT4,DPYL1,methionine sulfone,orotate,KLHL29,PON2,pseudouridine,H7C545,myo-inositol,PDLI5,FBXO24,NPEPPS,ANKRD11,6-oxopiperidine-2-carboxylate,FGF1,X - 10457
SLC38A2,linoleate (18:2n6),3-indoxyl sulfate,trimethylamine N-oxide,ALDH2,S-methylcysteine sulfoxide,IF6,glycerol 3-phosphate,6-oxopiperidine-2-carboxylate,ATAD1,DCST2,ELAVL1,DPYL4,X - 25244,linoleoyl ethanolamide,MIRLET7IHG,heme,CREB3L4,ILK,5-oxoproline,N6-carboxymethyllysine,N-acetylneuraminate,SPB6,PPID,CHDH,3-hydroxyisobutyrate,EPDR1
ANKRD52,linolenate (18:3n3 or 3n6),mannonate*,PLPBP,AGRIN,FRS1L,Q5JP53,1-methyladenosine,KLHL1,GLNA,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),GPR199P,DRD1,CLCN6,X - 21891,PRIO,SYNJ1,KLHL1,S27A1,MSL1,CTBP1,citrulline,HEXB,SLC5A3,PPT1,HBD,NPEPPS
X - 24431,linoleoyl ethanolamide,N1-methylinosine,myo-inositol,CRKL,N6-succinyladenosine,E5RGX5,3-sulfo-nervonoyl-galactosylceramide (d18:1/24:1),"1,2-dipalmitoyl-GPG (16:0/16:0)",IF6,PRKAB1,C9orf40,DUSP19,LIPA4,myristate (14:0),K7EKD1,CZIB,LRRN2,tetracosadienoylcarnitine (C24:2)*,PMPCB,ABI2,BCAT1,PVRL1,NPAS2,OGA,PMPCB,SPB6
argininate*,guanidinoacetate,N-acetylglucosamine 6-phosphate,GPM6A,1-palmitoleoyl-GPC* (16:1)*,citrate,XRCC5,ximenoylcarnitine (C26:1)*,lignoceroylcarnitine (C24)*,Q5JP53,C9orf40,LINC00467,DYNLL1,CRKL,alpha-ketoglutaramate*,FGF1,1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,HEXB,E9PHY5,LANC2,LY6H,K7EKD1,FILIP1L,ximenoylcarnitine (C26:1)*,HUS1,NPEPPS,PPP6R1
aspartate,glycylleucine,gamma-glutamylthreonine,FAM53C,FGF1,TFE3,CXA1,H2AZ,3-hydroxyadipate,E5RGX5,dihomo-linoleoylcarnitine (C20:2)*,NPEPPS,E5RGX5,ELAVL1,3-hydroxyisobutyrate,N6-succinyladenosine,SLC35F3,hydroxyproline,arachidoyl ethanolamide (20:0)*,MIRLET7IHG,SCN3A,X - 23171,phosphocholine,ARMCX2,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,UNC5A,methionine sulfone
IF6,erythronate*,5-oxoproline,citrulline,SLC5A3,PDLI5,HEBP2,6-oxopiperidine-2-carboxylate,ORAI2,XRCC5,FAM220A,FAM220A,E7EVA0,FGF1,deoxycarnitine,LRRN2,2-O-methylascorbic acid,RFX3-DT,PDLI5,CTBP1,POLG,S-methylcysteine,PPM1F,CTNND2,LRRC57,gamma-glutamylthreonine,HEXB
cytidine,glycosyl-N-tricosenoyl-sphingosine (d18:1/23:1)*,inositol 1-phosphate (I1P),SCN2A,N-acetyl-1-methylhistidine*,ARHGAP19-SLIT1,G5E9W7,TOP1,deoxycarnitine,CXA1,LINC-PINT,SEPTIN7-DT,E9PDG8,SNX3,X - 24431,2'-deoxyinosine,E9PDG8,PRIO,C9orf40,THTR,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,PRDX6,ING1,"ceramide (d16:1/24:1, d18:1/22:1)*",S6A17,RANBP9,PVRL1
arachidoyl ethanolamide (20:0)*,fructosyllysine,3-hydroxypalmitate,S27A1,UHMK1,NT5C,ANXA2,linoleoyl ethanolamide,pyruvate,HEBP2,1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*,KCMF1,E9PGC8,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),RPRM,GLNA,AGRIN,AGRIN,dihomo-linoleoylcarnitine (C20:2)*,IQGA1,NPY1R,X - 10457,"glycosyl ceramide (d18:2/25:1, d18:1/25:2)",myristate (14:0),X - 15161,FILIP1L
FAM53C,gamma-aminobutyrate (GABA),gamma-glutamylglutamate,FAM220A,DPYL4,X - 15161,PYC,BRPF3,3-hydroxystearate,G5E9W7,A0A0C4DGH3,RAP1GAP2,E9PHY5,AGRIN,nicotinamide ribonucleotide (NMN),5-oxoproline,SYUA,ARMCX2,SCG2,CoA-glutathione*,TMEM123-DT,N6-succinyladenosine,TRIO,orotidine,X - 25856,cytidine,phosphocholine
1-methyladenosine,gamma-glutamylglutamate,3-hydroxyadipate,TPRGL,TNPO3,FRIL,DHB11,NCAM1-AS2,cytidine,ANXA2,CREB3L4,ARMC9,E9PIM6,NHSL3,linolenate (18:3n3 or 3n6),CoA-glutathione*,X - 22771,ABI2,SV2B,NECA2,argininate*,TMEM147-AS1,PMPCB,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),S27A1,S27A1,PPM1F
arabonate/xylonate,gamma-glutamylthreonine,1-methylhistidine,IPO5,KLHL29,4-acetamidobutanoate,SNX3,OTUD4,methylsuccinate,PYC,B5MBY2,DNAJB6,E9PS17,E7EVA0,glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*,FAM220A,5-oxoproline,NUMA1,citrate,IQGA1,RAP1GAP2,MIRLET7IHG,XPO7,N6-succinyladenosine,cytidine,OGA,ING1
mannonate*,glucose,lignoceroylcarnitine (C24)*,LINC02607,ELAVL1,MIOS-DT,GNAI1,ARHGAP35,nicotinamide ribonucleotide (NMN),DHB11,PDS5A,FOXK2,ECHA,REEP5,pyruvate,PCP,AHSA1,CNOT4,FOXK2,hippurate,CoA-glutathione*,CEP76,X - 25856,N-acetylglucosamine/N-acetylgalactosamine,spermine,X - 23593,TRIO
L2GL1,glutamate,propionylcarnitine (C3),NTN5,ILK,OGA,ANXA1,4-cholesten-3-one,glycerol 3-phosphate,SNX3,6-oxopiperidine-2-carboxylate,NHSL3,ECHB,1-palmitoleoyl-GPC* (16:1)*,3-hydroxystearate,V9PBN7,NEUM,SNX27,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,BRD9,ECI1,gamma-glutamylglutamate,CGGBP1,propionylcarnitine (C3),ITB1,2AAA,PMPCB
H2AZ,glutarylcarnitine (C5-DC),N6-succinyladenosine,KIF21B,ANXA2,MSL1,ECHB,glycosyl-N-tricosenoyl-sphingosine (d18:1/23:1)*,leucylglycine,GNAI1,X - 14837,CLCN6,ECI1,3-methylhistidine,cytidine,RANBP9,FSD1,C9orf40,STX1A,LINC01102,MSL1,ACTN1_y,RAP1GAP2,glycosyl-N-tricosenoyl-sphingosine (d18:1/23:1)*,C9J9K3,ACTN1_y,XPO7
TOM1L1,glycerol 3-phosphate,glycerophosphoethanolamine,CTBP1,INKA2,C9J9K3,KCC2A,sebacate (C10-DC),glycosyl-N-stearoyl-sphingadienine (d18:2/18:0)*,ITB1,CHDH,RFX3-DT,ECI2,STAU1,methylsuccinate,X - 25856,VA0D1,S6A17,gulonate*,ARSK,RANBP9,MSL1,RTN1,X - 21891,REEP5,pyruvate,X - 25856
N-acetyl-1-methylhistidine*,glycerophosphoethanolamine,3-hydroxyhexanoate,KCC2A,GNA13,propionylcarnitine (C3),SCN2A,N-acetylglucosamine/N-acetylgalactosamine,5'- GMP,H2A3,SEPTIN7-DT,MED21,EFNB2,TFE3,glycerol 3-phosphate,ECI1,DYNLL1,MOC2B,CoA-glutathione*,H7BXD5,15-HETE,E9PHY5,ABI2,4-cholesten-3-one,STX1A,NAC2,CGGBP1
A0A087WW96,glycerophosphorylcholine (GPC),1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,NUMA1,CSNK2A2,guanosine 2'-monophosphate (2'-GMP)*,SYN1,"ceramide (d16:1/24:1, d18:1/22:1)*",3-sulfo-nervonoyl-galactosylceramide (d18:1/24:1),LPPRC,OGA,AP1M1,ELAVL1,behenoyl dihydrosphingomyelin (d18:0/22:0)*,1-methyladenosine,NECA2,N-acetyl-1-methylhistidine*,X - 25856,SLC35F3,LOC105376654,S-methylcysteine sulfoxide,POLG,LANC2,ARSK,homocarnosine,TFE3,RAP1GAP2
REEP5,"glycosyl ceramide (d18:2/25:1, d18:1/25:2)",1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,glycosyl-N-tricosenoyl-sphingosine (d18:1/23:1)*,PADI2,HEXB,TBB4B,"glycosyl ceramide (d18:2/25:1, d18:1/25:2)",cytidine 2' or 3'-monophosphate (2' or 3'-CMP),SNG3,DNAJB6,ZNF662,EMD,E9PS17,leucylglycine,ribonate,ASAH1,PFKP,LRRN2,CMTM4,FGF1,5-oxoproline,SCN3A,ARHGAP35,EPDR1,ornithine,RTN1
RFX3-DT,glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*,orotate,SENP3,3-methylhistidine,CHRD1,ATAD1,orotidine,ximenoylcarnitine (C26:1)*,ANXA1,orotidine,MRPS6,EPDR1,PHF23,glycosyl-N-stearoyl-sphingadienine (d18:2/18:0)*,KLHL1,CMTM4,E9PS17,GNA13,BCAT1,CIRBP_y,ribonate,AP2A1,OTUD4,docosadienoylcarnitine (C22:2)*,TOP1,ABI2
ARMCX2,glycosyl-N-stearoyl-sphingadienine (d18:2/18:0)*,linoleoyl ethanolamide,PRAF2,LIPA4,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,UBP14,X - 22810,1-methyladenosine,MTAP2,HUS1,NUS1,EPHA4,RHOT1,5'- GMP,CEP76,LINC01102,LOC105376654,L2GL1,K7EKD1,MIRLET7IHG,dihomo-linoleoylcarnitine (C20:2)*,gulonate*,PPP6R1,X - 14837,guanidinoacetate,LANC2
saccharopine,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),X - 21891,acetylcarnitine (C2),CLCN6,SYGP1,CAV1,"1,2-dipalmitoyl-GPG (16:0/16:0)",glycosyl-N-stearoyl-sphingosine (d18:1/18:0),IQGA1,HEXB,SCG1,EPS15,SMIM14-DT,3-sulfo-nervonoyl-galactosylceramide (d18:1/24:1),2-O-methylascorbic acid,ARG2,PCP,X - 10457,X - 23171,V9PBN7,TTLL3,GPR199P,LINC02607,BLTP2,C9J9K3,SCN3A
CBL,glycosyl-N-tricosanoyl-sphingadienine (d18:2/23:0)*,myristate (14:0),3-sulfo-nervonoyl-galactosylceramide (d18:1/24:1),SNX27,STAU1,PPM1F,leucylglycine,X - 24431,CAV1,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,TPRGL,FAM171A2,L2GL1,cytidine 2' or 3'-monophosphate (2' or 3'-CMP),PAN3-AS1,1-arachidonoyl-GPE (20:4n6)*,guanidinoacetate,PMPCB,REEP5,PRICKLE2,LOC105376654,LINC03072,sebacate (C10-DC),TMEM147-AS1,SCG2,AP2A1
