MORE:Ranker,MOGONET:Ranker,shap,lime,t_test,randomforest_feature_importance,xgb_feature_importance,rf_permutation_feature_importance,xgb_permutation_feature_importance,lasso,ridge,elasticnet,boruta,mannwhitneyu,svm_rfe,mean_rank,min_rank,median_rank,rra_rank,geom.mean_rank,stuart_rank,mra_rank,mean_weight,max_weight,median_weight,geom.mean_weight,ta_weight
UHRF1,PPAPDC1A,GSN,LOC572558,SLC2A4,HSD17B6,AOC3,KLB,KLHL33,BIRC5,LDB2,ANLN,HJURP,CEP55,KLHL33,H2AFY,CFL2,TK1,TNS1,LHCGR,ASPM,CAT,STAB2,DPP6,KLHL33,GLYAT,STAB2
C18orf34,PPARG,DPP6,SKA3,HEPN1,GLYAT,GLP2R,SORBS1,KLB,C7orf41,PPP1R12B,MRAP,HMMR,PLK1,KLB,ABCA10,CDC25C,CENPF,AQP7P3,ABCB5,NAALAD2,TNXB,PLK1,BTNL9,ACACB,CDC25C,PLK1
LEP,PPP1R12B,BTNL9,ADH4,NPR1,C18orf34,C12orf39,BUB1,SORBS1,EXO1,LOC729467,NPY2R,HPSE2,SPC25,SORBS1,CFL2,ITIH5,MKI67,ITIH5,H2AFY,LEPR,ABCB5,MYOC,ABCA10,LRRC2,CENPF,MYOC
PAFAH1B3,PRRG3,ABCA10,AQPEP,ABCB5,KIAA0101,PRRG3,PYGM,BUB1,PPAP2B,LOC728264,FXYD1,HSD17B13,HJURP,BUB1,ASPA,CLEC3B,NUSAP1,UBE2C,LOC283392,H2AFY,ITIH5,GLP2R,DTL,TK1,HEPACAM,GLP2R
KIF18B,PTTG1,DTL,PALMD,ZWINT,ZWINT,FRMD1,RYR3,PYGM,CENPF,MKI67,ALDH1L1,HSD17B6,SPTBN1,PYGM,PPAP2B,UHRF1,MYOM1,TROAP,HSPB6,LOC283392,LRRC2,CAT,HIF3A,MYOC,BUB1,CAT
GLP2R,PYCR1,HIF3A,PBK,CENPF,LOC283392,ATOH8,MELK,RYR3,IGFBP6,HSPB6,MKI67,HSPB6,FHL1,RYR3,PDE2A,LMOD1,KLHL31,PBK,HEPACAM,PALM2-AKAP2,HSPB7,LDB2,KLB,DLGAP5,TNXB,LDB2
TOP2A,PYGM,KLB,WDR62,HSPB6,NUF2,EXO1,CDK1,MELK,LRRC2,PYGM,EPR1,HSPB7,ALDH1L1,MELK,CCNB2,LHCGR,KIFC1,EPB42,PPAP2B,AQP7P1,ASPM,MASP1,SORBS1,HEPACAM,KIAA0101,MASP1
CAV1,RDH5,SORBS1,C12orf39,C1QTNF9,C16orf59,KLHL29,TK1,CDK1,GLP2R,KCNIP2,LMOD1,IGFBP6,CD34,CDK1,TROAP,CDK1,CCNB2,APOB,TROAP,LRRC2,DST,FXYD1,BUB1,ITIH5,CD34,FXYD1
LRRC3B,RRM2,BUB1,CCNB2,OIP5,CCNB2,LEP,KIF18B,TK1,SCARA5,ASPA,LDB2,IQGAP3,WDR62,TK1,HEPN1,TOP2A,PTTG1,KLHL33,BTNL9,C13orf36,PPAP2B,C13orf36,PLK1,ADRA1A,PAQR4,C13orf36
LYVE1,RYR3,PYGM,B3GALT1,LEPR,ITIH5,C7orf41,C16orf59,KIF18B,FRMD1,GPAM,SH3D19,ITIH5,C1QTNF9,KIF18B,UBE2T,PDE2A,ADH1A,MYOM1,CCNB1,TNS1,C16orf59,CD34,ANGPT4,CKAP2L,ANGPTL7,CD34
MYH1,SCARA5,RYR3,HEPN1,C16orf59,CEP55,PTTG1,ARHGAP20,C16orf59,ATOH8,BUB1,BIRC5,KCNIP2,MASP1,C16orf59,ABCB5,SLC17A7,TNXB,AQPEP,NUF2,ANGPT4,ASPA,CENPF,C7orf41,HJURP,EXO1,CENPF
NPR1,SDPR,MELK,KCNJ16,PAQR4,HEPACAM,NCAPG,LPL,ARHGAP20,KLHL29,NEIL3,C7orf41,KCNJ16,EBF1,ARHGAP20,CENPM,CENPF,CCNB1,ANGPT4,FHL1,FHL1,UBE2T,HIF3A,TNXB,SKA3,LMOD1,HIF3A
HPSE2,SH3D19,CDK1,PYGM,SLC35A2,UBE2C,C1QTNF9,EPB42,HSD17B6,FOXM1,SPRY2,PPAP2B,KIAA0101,LEPR,LPL,UBE2C,HPSE2,EBF1,LOC283392,TNXB,ITIH5,MASP1,LOC90586,SCARA5,CCNB2,ITIH5,LOC90586
PTTG1,KIF2C,TK1,NAALAD2,BUB1,MKI67,PPARG,HSD17B6,EBF1,SLC17A7,PTTG1,CENPF,KIAA0408,NUSAP1,EBF1,CENPF,C3orf50,EXO1,ANGPTL7,TNS1,ATOH8,LEPR,MAP1LC3C,CCDC64,ACVR1C,BTNL9,MAP1LC3C
TNXB,KIF20A,KIF18B,HSPB7,GPR146,EXO1,KLHL31,MYOM1,MYOM1,LEP,EXO1,IGFBP6,KIF18B,PTTG1,CCDC64,ASPM,APOB,UBE2C,FHL1,UBE2C,ABCB5,MAP1LC3C,CKS2,NEK2,AQPEP,CAV1,CKS2
EXO1,KIF18B,C16orf59,C7orf41,ADH1A,PAPPA2,CCNB1,EBF1,CPA1,PTTG1,CCNB2,LRRC2,KIF20A,PALM2-AKAP2,PLK1,C13orf36,UBE2C,BUB1,HSPB7,AQP7P3,KIF20A,C3orf50,HEPN1,PAPPA2,CDC25C,AQP7P3,HEPN1
BUB1,BUB1,ARHGAP20,PALM2-AKAP2,TNS1,CKS2,ACACB,CCDC64,CCDC64,NCAPG,LOC572558,C12orf39,KIF2C,PBK,PAPPA2,SLC2A4,CENPM,UBE2T,NPR1,HIF3A,LMOD1,HEPACAM,GSN,CRHBP,HEPN1,ASPM,GSN
CRHBP,C12orf39,LPL,CDC25C,HPSE2,ABCA10,OIP5,CEP68,CEP68,PPARG,GYS2,FRMD1,KIF4A,NAALAD2,CRHBP,NPR1,NIPSNAP3B,HIF3A,ACVR1C,UBE2T,TK1,H2AFY,C7orf41,GABRD,KCNJ16,KIFC1,C7orf41
ADRA1A,C13orf36,EBF1,FOXM1,KIFC1,HPSE2,FOXM1,GABRD,CRHBP,CCNB1,KCNJ16,ATOH8,KIFC1,CENPF,GABRD,CCNB1,LOC728264,GPR146,SLC2A4,GPR146,NUF2,PDE2A,PAPPA2,RRM2,CAV1,LOC283392,PAPPA2
MASP1,C16orf59,CCDC64,GPR146,TK1,GABRD,ZWINT,RRM2,GABRD,ACACB,LEP,TSLP,KLB,TRPM3,RRM2,NAALAD2,CEP68,LOC283392,HMMR,CENPM,SLC2A4,LOC728264,ZWINT,AOC3,LMOD1,ADH1A,ZWINT
EPB42,C18orf34,PLK1,LRRTM2,EXO1,SH3D19,PLK1,AOC3,RRM2,OIP5,EBF1,KLHL29,KLHL29,OIP5,AOC3,LOC90586,TNS1,ZWINT,NUSAP1,NIPSNAP3B,NPR1,UBE2C,PPAP2B,ZWINT,C12orf39,ANGPT4,PPAP2B
CFL2,C1QTNF9,PAPPA2,TRPM3,TRPM3,BUB1,RRM2,ZWINT,AOC3,C12orf39,KIF20A,LEP,KLHL31,AQP7P1,ZWINT,ANGPT4,GYS2,FHL1,LOC729467,APOB,EXO1,NIPSNAP3B,ATOH8,PPAPDC1A,TPX2,ABCA10,ATOH8
GTSE1,C3orf50,CRHBP,IQGAP3,MELK,B3GALT1,NUF2,TNXB,ZWINT,PLK1,WDR62,PTTG1,KLHL33,FOXM1,TNXB,NIPSNAP3B,UBE2T,PLK1,UBE2T,ANGPT4,PPAP2B,GYS2,MKI67,CCNB2,PTTG1,APOB,MKI67
B3GALT1,C7orf41,GABRD,UBE2T,NACC1,GPR146,TRPM3,SCARA5,TNXB,TNXB,RRM2,NCAPG,LDB2,HSPB6,SCARA5,TNS1,KIF2C,ASPA,SPC25,ATOH8,UBE2C,NUSAP1,HSPB6,MAP1LC3C,PYGM,NCAPG,HSPB6
NCAPG,CA4,RRM2,CDKN3,ALDH1L1,HSPB6,LOC283392,PPAPDC1A,SCARA5,HEPACAM,DST,PPARG,LEP,LRRTM2,PPAPDC1A,CDKN3,CKS2,ADRA1A,CENPM,WDR62,CENPM,BTNL9,CAV2,CEP55,NAALAD2,PLK1,CAV2
CAV2,CAT,AOC3,MELK,FHL1,PLK1,FAM13A,CEP55,PPAPDC1A,PPP1R12B,SDPR,CCNB1,LEPR,TNMD,CEP55,TK1,GPR146,NAALAD2,CEP55,C18orf34,PDE2A,RYR3,PAMR1,CAT,GPR146,KIF20A,PAMR1
CKAP2L,CAV1,ZWINT,ASPA,CDKN3,HIF3A,PPP1R12B,CAT,CEP55,NAALAD2,PAQR4,ACACB,LHCGR,KIF2C,CAT,LHCGR,NDC80,CEP55,LOC55908,CENPF,CCNB1,SPC25,CDK1,SPRY2,HSPB7,KIF2C,CDK1
SH3D19,CAV2,TNXB,EPR1,CKS2,KIFC1,NAALAD2,SPRY2,CAT,ASF1B,CCNB1,OIP5,LMOD1,LOC572558,SPRY2,WDR62,LDB2,CKS2,LMOD1,ASPM,APOB,CCNB1,SKA3,RDH5,C7orf41,SLC2A4,SKA3
DLGAP5,CCDC64,SCARA5,KIF18B,GLYAT,SLC7A14,ASF1B,RDH5,RDH5,PAFAH1B3,ATOH8,FOXM1,LOC283392,CENPM,RDH5,BTNL9,C12orf39,ASF1B,TK1,HEPN1,LOC90586,DLGAP5,TOP2A,FOXM1,ANGPTL7,GPR146,TOP2A
CCNB1,CCNB1,PPAPDC1A,ACVR1C,KIF2C,OIP5,PAFAH1B3,BUB1B,BUB1B,ANGPTL7,UBE2T,TNMD,LOC286367,ADH1A,BUB1B,APOB,SPC25,ALDH1L1,CDK1,NDC80,AQP7P3,HEPN1,CCNB2,TSLP,IGFBP6,CDKN3,CCNB2
SPC25,CCNB2,CEP55,KIF2C,ASPM,ALDH1L1,ANGPTL7,TSLP,TSLP,FHL1,PPARG,PLK1,LOC55908,PYGM,TSLP,HIF3A,MELK,ATOH8,MELK,SPC25,FXYD1,SLC22A12,BTNL9,TNMD,PBK,NUSAP1,BTNL9
FIGF,CD300LG,CAT,POC1A,EBF1,KIF2C,FHL1,TNMD,TNMD,NUF2,KLHL33,BUB1B,LOC572558,LYVE1,TNMD,LOC55908,ANGPT4,CENPM,RYR3,LOC55908,CDK1,NPR1,ACACB,HSPB6,UBE2T,BIRC5,ACACB
PPP1R12B,CD34,RDH5,CKS2,KIF18B,ADRA1A,AQPEP,HSPB6,HSPB6,AQPEP,LOC286367,GPR146,LOC728264,PYCR1,HSPB6,NUSAP1,PAFAH1B3,GLYAT,PYGM,NAALAD2,MELK,BUB1B,ABCA10,CENPM,KIF4A,IGFBP6,ABCA10
ACACB,CDC25C,BUB1B,MYOC,B3GALT1,ANGPT4,GLRA4,LOC55908,LOC55908,PAMR1,NIPSNAP3B,ASF1B,LOC729467,MELK,LOC55908,GSN,KIFC1,CD34,SORBS1,SLC2A4,UBE2T,C18orf34,HSPB7,CEP68,CDKN3,CKS2,HSPB7
PKMYT1,CDK1,TNMD,CAV1,NAALAD2,KIF20A,PAMR1,SLC7A14,SLC7A14,HEPN1,ASPM,ANGPTL7,LOC90586,KIF18B,SLC7A14,MAP1LC3C,ACVR1C,FOXM1,MASP1,CCNB2,LHCGR,MYH1,ASF1B,CLEC3B,KLB,SLC22A12,ASF1B
GPR146,CDKN3,HSPB6,MAP1LC3C,NCAPG,CENPF,HEPACAM,MAP1LC3C,MAP1LC3C,ZWINT,GSN,FHL1,LPL,PRRG3,MAP1LC3C,NDC80,MRAP,ACVR1C,KLB,MYOM1,TROAP,SLC2A4,PYGM,ABCB5,PAQR4,ANLN,PYGM
SORBS1,CENPF,LOC55908,AQP7P1,GTSE1,PBK,HEPN1,CENPM,CENPM,NKAPL,TROAP,NUF2,LRRC2,MAP1LC3C,CENPM,HSPB7,TROAP,ANGPTL7,HIF3A,NPR1,ZWINT,PYCR1,NAALAD2,HSPB7,ASPA,HIF3A,NAALAD2
KIF20A,CENPM,SLC7A14,NUF2,LOC283392,LEP,NKAPL,CCNB2,CCNB2,GPR146,ZWINT,AQPEP,LRRC3B,CCDC64,CCNB2,SPC25,H2AFY,PYGM,BTNL9,KLHL33,WDR62,ACVR1C,KIF4A,ASPM,EPR1,ALDH1L1,KIF4A
PDE2A,BUB1B,MAP1LC3C,PLK1,CKAP2L,CDKN3,GPR146,HSPB7,HSPB7,UBE2C,CDC25C,PAMR1,LRRTM2,CCNB2,CEP68,AQP7P1,AQP7P1,BUB1B,GSN,MYH1,EBF1,HJURP,CDC25C,ASPA,MYH1,PBK,CDC25C
ANGPT4,BTNL9,CENPM,NEIL3,MAP1LC3C,FOXM1,UBE2C,CRHBP,PAPPA2,SDPR,FRMD1,HEPACAM,LYVE1,ASPM,HSPB7,ATOH8,LOC283392,TNMD,MAP1LC3C,LOC728264,NIPSNAP3B,MYOM1,PAQR4,MASP1,KIF2C,ZWINT,PAQR4
MRAP,KIAA0408,CCNB2,BUB1,CCNB2,ACACB,HPSE2,ASPM,ASPM,HPSE2,GLYAT,HEPN1,MAP1LC3C,HMMR,ASPM,BUB1B,TPX2,KIF2C,ADH1A,CDK1,C7orf41,AQP7P1,EPR1,CDKN3,KIF18B,UBE2C,EPR1
C7orf41,BIRC5,CEP68,ABCA10,CD34,AQPEP,SIK2,DMD,DMD,SIK2,HEPN1,UBE2C,MASP1,BUB1,ASPA,MYOM1,CDKN3,PYCR1,LPL,GSN,NDC80,APOB,ANGPTL7,LOC286367,GLP2R,BUB1B,ANGPTL7
LOC55908,ACACB,HSPB7,PAQR4,LOC728264,AOC3,NPR1,C3orf50,C3orf50,NPR1,ANGPT4,RDH5,MELK,EXO1,MASP1,LOC728264,FHL1,NIPSNAP3B,EBF1,HSPB7,BTNL9,TK1,TNS1,PALMD,EBF1,SH3D19,TNS1
ADH4,ACVR1C,ASPM,PTTG1,NEIL3,HEPN1,CDC25C,CDKN3,CDKN3,SLC2A4,KIF2C,SDPR,MESTIT1,SORBS1,CDKN3,PLK1,HSPB6,LOC55908,CCDC64,ACVR1C,PTTG1,AQP7P3,CCNB1,CKS2,SLC2A4,C18orf34,CCNB1
DMD,ADAMTS5,ASPA,KLHL33,KIF20A,PPARG,ANGPT4,LOC286367,LOC286367,KIF20A,AQP7P3,SIK2,MKI67,CDKN3,LOC286367,AQP7P3,KCNJ16,MYOC,PAPPA2,TK1,BUB1,WDR62,GPR146,C13orf36,PLK1,LEP,GPR146
CD300LG,ADH1A,MASP1,KIF4A,LPL,NPR1,GABRD,PALMD,PALMD,FAM13A,CD300LG,NPR1,MMP11,SKA3,PALMD,CDK1,TNXB,MELK,CRHBP,CDKN3,MAP1LC3C,PAQR4,ITIH5,LOC90586,BUB1,CEP55,ITIH5
GPAM,ADH4,CDKN3,EPB42,DLGAP5,FHL1,ADRA1A,CKS2,CKS2,LOC283392,CAV2,SLC2A4,MRAP,MYOC,CKS2,HJURP,SIK2,KIF18B,RRM2,BUB1B,C18orf34,TOP2A,MELK,CFL2,NCAPG,OIP5,MELK
KLHL33,ADRA1A,LOC286367,KIF20A,APOB,HMMR,CA4,C13orf36,C13orf36,CDC25C,ACACB,KIF20A,MYH1,ASPA,C13orf36,CEP55,NUF2,ASPM,AOC3,AQP7P1,NUSAP1,KIAA0408,FHL1,POC1A,BTNL9,MYOM1,FHL1
NEIL3,ALDH1L1,CKS2,PKMYT1,SIK2,LOC729467,GPAM,MYH1,MYH1,ANGPT4,EPR1,HMMR,MYOC,LPL,MYH1,KIF20A,NAALAD2,HEPN1,ZWINT,C7orf41,KIF2C,TPX2,LRRC2,TOP2A,ABCA10,KIAA0408,LRRC2
LPL,ANGPT4,C13orf36,LEP,ANGPT4,UBE2T,HSD17B13,ABCB5,ABCB5,MYOC,LOC283392,NUSAP1,MYOM1,PPAPDC1A,ABCB5,GPAM,GSN,MAP1LC3C,CAT,NUSAP1,MYH1,ANLN,OIP5,LEPR,AQP7P3,LEPR,OIP5
IQGAP3,ANGPTL7,MYH1,EBF1,GSN,SLC22A12,PKMYT1,LOC90586,LOC90586,CA4,CKAP2L,LOC729467,NAALAD2,GPAM,LOC90586,PAQR4,DLGAP5,PBK,RDH5,GLP2R,PYGM,SKA3,PTTG1,NIPSNAP3B,AQP7P1,TK1,PTTG1
RYR3,ANLN,ABCB5,EXO1,KCNJ16,C7orf41,MESTIT1,POC1A,POC1A,GPAM,AOC3,NAALAD2,NACC1,B3GALT1,POC1A,BUB1,CEP55,CCDC64,BUB1B,MAP1LC3C,SPC25,GPR146,SH3D19,LOC728264,BIRC5,LOC90586,SH3D19
BIRC5,AOC3,LOC90586,GTSE1,BUB1B,NEIL3,KIF4A,TOP2A,TOP2A,LOC572558,HJURP,PPP1R12B,NCAPG,GTSE1,TOP2A,C18orf34,ASPM,AQPEP,TNMD,TOP2A,LOC55908,MRAP,MRAP,KIFC1,NEIL3,DLGAP5,MRAP
CPA1,APOB,POC1A,KCNIP2,MYOC,ASF1B,LYVE1,LEPR,LEPR,MMP11,PPAP2B,LOC283392,NDC80,IGFBP6,LEPR,ACVR1C,EPB42,HSPB7,TPX2,CEP55,CCDC64,CENPF,LMOD1,TMEM220,CKS2,KCNJ16,LMOD1
AQP7P1,AQP7P1,TOP2A,HMMR,RRM2,TNS1,AQP7P3,NIPSNAP3B,NIPSNAP3B,FIGF,C7orf41,CDC25C,NEIL3,LOC728264,NIPSNAP3B,PTTG1,RDH5,CDKN3,SLC22A12,DLGAP5,HSPB7,KCNJ16,LOC728264,NDC80,KIF20A,ASPA,LOC728264
ITIH5,AQP7P3,LEPR,ALDH1L1,ASPA,MYOC,GLYAT,LOC728264,LOC728264,KIF4A,PDE2A,MYOC,NEK2,HEPN1,LOC728264,AQPEP,BUB1B,TPX2,LOC90586,HJURP,HIF3A,ADH1A,TPX2,LRRTM2,EXO1,SKA3,TPX2
ABCB5,AQPEP,NIPSNAP3B,TNMD,LEP,EPR1,KIAA0101,GYS2,GYS2,AQP7P3,SORBS1,GPAM,NIPSNAP3B,ABCB5,GYS2,TNMD,NPY2R,OIP5,PYCR1,AQPEP,LOC728264,GSN,UBE2C,SLC7A14,LEP,CCDC64,UBE2C
RDH5,ARHGAP20,LOC728264,AQP7P3,NDC80,GPAM,SPC25,KIFC1,KIFC1,GLYAT,ASF1B,LOC572558,NKAPL,CFL2,KIFC1,KIF2C,AQPEP,AQP7P1,PPARG,CCDC64,KIF18B,CD34,SLC2A4,BUB1B,EPB42,HSPB7,SLC2A4
SLC17A7,ASF1B,GYS2,LOC728264,TOP2A,HSD17B13,CAV1,TMEM220,TMEM220,ADRA1A,TNS1,KIF4A,NPR1,APOB,TMEM220,EXO1,SLC22A12,ANGPT4,FOXM1,TNMD,GSN,PBK,GLYAT,DMD,GTSE1,PYCR1,GLYAT
NAALAD2,ASPA,KIFC1,ASF1B,PALM2-AKAP2,NPY2R,UHRF1,NDC80,NDC80,KIAA0101,PLK1,AQP7P3,NPY2R,ANGPTL7,NDC80,ZWINT,TNMD,AOC3,OIP5,GYS2,IGFBP6,CKAP2L,NUSAP1,KLHL29,ALDH1L1,NDC80,NUSAP1
MESTIT1,ASPM,NDC80,GPAM,SKA3,MRAP,LHCGR,LRRTM2,LRRTM2,CAV1,GPR146,GLYAT,NUF2,CKAP2L,LRRTM2,C7orf41,HSPB7,C7orf41,ACACB,KIF2C,SKA3,HMMR,C18orf34,KIAA0408,NUSAP1,ABCB5,C18orf34
ANLN,ATOH8,LRRTM2,PYCR1,PAFAH1B3,LOC572558,TNS1,CFL2,CFL2,UHRF1,PAMR1,ADRA1A,NUSAP1,LOC283392,CFL2,ADH1A,HEPACAM,KIF20A,C3orf50,PAQR4,BUB1B,MKI67,ALDH1L1,LEP,KCNIP2,UBE2T,ALDH1L1
BUB1B,B3GALT1,CFL2,LOC729467,SLC7A14,LHCGR,APOB,CLEC3B,CLEC3B,LHCGR,MELK,KIAA0101,OIP5,ANGPT4,CLEC3B,CD34,MKI67,KLHL33,CCNB1,KIF20A,MYOM1,STAB2,KIAA0408,PPAP2B,KIFC1,PYGM,KIAA0408
MKI67,CEP55,CLEC3B,NDC80,ACVR1C,STAB2,IQGAP3,ASPA,ASPA,TNS1,GTSE1,CAV1,PAFAH1B3,AOC3,C3orf50,EBF1,LOC55908,ACACB,MRAP,SLC22A12,CEP55,EPB42,KIF2C,KIF2C,TNXB,HJURP,KIF2C
COL10A1,CEP68,C3orf50,BIRC5,NIPSNAP3B,NAALAD2,AQP7P1,PAPPA2,PLK1,APOB,HEPACAM,UHRF1,PALM2-AKAP2,CLEC3B,DMD,MELK,HEPN1,SKA3,FXYD1,ADH1A,ACACB,HIF3A,KIF18B,IGFBP6,LOC728264,HEPN1,KIF18B
HIF3A,CFL2,KIF2C,CDK1,IGFBP6,IQGAP3,MYOM1,KIAA0408,KIAA0408,AQP7P1,NPR1,LHCGR,PALMD,NCAPG,KIF2C,DLGAP5,MAP1LC3C,DLGAP5,BUB1,TPX2,AQPEP,CDKN3,CDKN3,LRRC2,SLC22A12,STAB2,CDKN3
ASPA,CKAP2L,KIAA0408,BTNL9,ADRA1A,CKAP2L,ADH4,PLK1,LMOD1,MYOM1,FXYD1,TNS1,PAMR1,TOP2A,KIAA0408,TOP2A,CCNB2,C13orf36,C13orf36,KCNJ16,NCAPG,KLHL33,AQP7P1,PRRG3,ASF1B,ACACB,AQP7P1
MAP1LC3C,GPR146,PPAP2B,CCDC64,ANLN,AQP7P1,SLC2A4,FOXM1,FOXM1,SPC25,ITIH5,APOB,PAPPA2,BUB1B,PPAP2B,SKA3,PYCR1,KCNJ16,NPY2R,C3orf50,KLHL33,CEP55,CAV1,ATOH8,GPAM,LOC55908,CAV1
PAMR1,GSN,CENPF,SH3D19,AOC3,SPC25,KIF20A,CENPF,CENPF,HMMR,TMEM220,AQP7P1,PAQR4,PPARG,CENPF,KCNJ16,PPARG,HMMR,TOP2A,CD34,PAQR4,GLP2R,RRM2,EXO1,PYCR1,CENPM,RRM2
LOC90586,GTSE1,IGFBP6,STAB2,BIRC5,TRPM3,HMMR,IGFBP6,IGFBP6,NUSAP1,AQPEP,MYOM1,PBK,DLGAP5,IGFBP6,CCDC64,KLB,APOB,C7orf41,MKI67,PAPPA2,LOC729467,KIF20A,SLC17A7,NDC80,C7orf41,KIF20A
ASF1B,GYS2,LRRC2,ANGPTL7,MKI67,KCNJ16,CDK1,LRRC2,LRRC2,LOC729467,IGFBP6,SPC25,PDE2A,RRM2,LRRC2,PYCR1,BUB1,ABCB5,ALDH1L1,PTTG1,HJURP,NPY2R,LOC283392,NEIL3,CDK1,NIPSNAP3B,LOC283392
ASPM,H2AFY,GLP2R,ABCB5,KIAA0408,SKA3,ABCA10,GLP2R,GLP2R,ABCA10,AQP7P1,ANGPT4,PKMYT1,KIF20A,GLP2R,HMMR,TK1,CDK1,NIPSNAP3B,BUB1,CD34,AQPEP,LHCGR,PTTG1,SH3D19,EPR1,LHCGR
C3orf50,HEPACAM,C12orf39,NEK2,KCNIP2,FRMD1,DTL,C12orf39,C12orf39,KLHL33,CDK1,UBE2T,PLK1,ADRA1A,C12orf39,MKI67,KIAA0408,SLC22A12,ANLN,PLK1,RDH5,SH3D19,PBK,BIRC5,CCDC64,NEIL3,PBK
POC1A,HEPN1,PRRG3,NIPSNAP3B,CLEC3B,ATOH8,HIF3A,PRRG3,PRRG3,KLB,KIF18B,CAV2,POC1A,SLC7A14,PRRG3,IGFBP6,SLC2A4,LOC729467,MYH1,PYCR1,DLGAP5,ALDH1L1,EPB42,NCAPG,STAB2,NAALAD2,EPB42
MELK,HIF3A,FRMD1,PDE2A,SH3D19,HJURP,KLB,FRMD1,FRMD1,SORBS1,SPC25,ITIH5,PPAP2B,BIRC5,FRMD1,MYH1,PTTG1,LOC90586,PAQR4,SKA3,KCNJ16,ATOH8,GYS2,C1QTNF9,ABCB5,CKAP2L,GYS2
ALDH1L1,HJURP,ATOH8,RDH5,SPTBN1,PYCR1,SORBS1,ATOH8,ATOH8,BUB1,NAALAD2,PYGM,PPAPDC1A,KIAA0408,ATOH8,TPX2,HJURP,MYH1,LOC728264,MELK,NEIL3,IGFBP6,NEIL3,PPARG,UBE2C,RRM2,NEIL3
CCNB2,HMMR,EXO1,GLP2R,ADH4,C12orf39,BUB1,EXO1,EXO1,PYGM,LRRC2,MELK,PPARG,ACACB,EXO1,SLC22A12,AOC3,GPAM,GYS2,ZWINT,TOP2A,KLB,IGFBP6,KLHL31,NIPSNAP3B,ATOH8,IGFBP6
MYOC,HPSE2,KLHL29,RYR3,GPAM,KLB,PYGM,KLHL29,KLHL29,RYR3,TPX2,CDK1,PPP1R12B,NDC80,KLHL29,GYS2,KIF20A,NEIL3,EPR1,EXO1,TNMD,CDK1,NPR1,CCNB1,FHL1,TPX2,NPR1
ATOH8,HSD17B13,SLC17A7,SPC25,AQPEP,SORBS1,RYR3,SLC17A7,SLC17A7,MELK,C3orf50,TK1,PRRG3,EPR1,SLC17A7,GLP2R,IGFBP6,TOP2A,KIFC1,HMMR,ADH1A,EPR1,MYOM1,ACACB,APOB,ASF1B,MYOM1
KIFC1,HSD17B6,LEP,UBE2C,SORBS1,PYGM,MELK,LEP,LEP,CDK1,HIF3A,KIF18B,PTTG1,GLYAT,LEP,KLHL33,HMMR,IGFBP6,C18orf34,EBF1,ACVR1C,KCNIP2,SPC25,OIP5,RDH5,AQP7P1,SPC25
UBE2T,HSPB6,PTTG1,GABRD,C7orf41,MASP1,TK1,PTTG1,PTTG1,TK1,BTNL9,LPL,PYCR1,ANLN,PTTG1,PYGM,CRHBP,RRM2,NDC80,MRAP,BIRC5,BUB1,NUF2,SH3D19,NPR1,C12orf39,NUF2
PBK,HSPB7,NCAPG,OIP5,CENPM,ASPA,NUSAP1,NCAPG,NCAPG,KIF18B,LMOD1,EBF1,PYGM,NEIL3,NCAPG,ALDH1L1,ADH1A,TNS1,STAB2,IGFBP6,RRM2,CCNB2,CEP55,CENPF,CD34,LOC728264,CEP55
CDC25C,IGFBP6,C1QTNF9,CRHBP,PPARG,CDK1,KIF18B,C1QTNF9,C1QTNF9,C16orf59,CEP55,CCDC64,RDH5,HPSE2,C1QTNF9,KIAA0408,NUSAP1,AQP7P3,ABCB5,KIAA0408,PYCR1,PYGM,LOC55908,LMOD1,ANLN,CDK1,LOC55908
AOC3,IQGAP3,PPARG,RRM2,EPR1,HSPB7,C16orf59,PPARG,PPARG,ARHGAP20,KLB,PAPPA2,RRM2,ACVR1C,PPARG,PBK,LOC729467,LOC728264,MKI67,LOC729467,LEP,C7orf41,ASPM,STAB2,SPC25,KCNIP2,ASPM
ZWINT,ITIH5,KLHL31,APOB,CCDC64,TK1,ARHGAP20,KLHL31,KLHL31,LPL,RDH5,CRHBP,RYR3,KLHL31,KLHL31,NEIL3,PAPPA2,CFL2,PDE2A,ALDH1L1,HMMR,GPAM,TNMD,DST,BUB1B,GYS2,TNMD
C16orf59,KCNIP2,CCNB1,ATOH8,PYCR1,KIF18B,LPL,CCNB1,CCNB1,EBF1,PBK,RRM2,SCARA5,MKI67,CCNB1,AOC3,ANLN,GYS2,NCAPG,PAPPA2,CKAP2L,EXO1,GTSE1,SKA3,TNMD,EPB42,GTSE1
CCDC64,KCNJ16,ACACB,UHRF1,RDH5,CENPM,EBF1,ACACB,ACACB,CCDC64,ANGPTL7,AOC3,SDPR,LEP,ACACB,LOC729467,NCAPG,EPR1,BIRC5,C12orf39,GLP2R,PTTG1,CKAP2L,KCNJ16,CRHBP,GTSE1,CKAP2L
NKAPL,KIAA0101,OIP5,GYS2,PYGM,MAP1LC3C,CCDC64,OIP5,OIP5,PAPPA2,MYH1,ZWINT,SH3D19,ADH4,OIP5,NCAPG,SH3D19,LEP,HJURP,PBK,PPARG,BIRC5,HMMR,PALM2-AKAP2,RRM2,PPARG,HMMR
