MORE:Ranker,MOGONET:Ranker,shap,lime,t_test,randomforest_feature_importance,xgb_feature_importance,rf_permutation_feature_importance,xgb_permutation_feature_importance,lasso,ridge,elasticnet,boruta,mannwhitneyu,svm_rfe,mean_rank,min_rank,median_rank,rra_rank,geom.mean_rank,stuart_rank,mra_rank,mean_weight,max_weight,median_weight,geom.mean_weight,ta_weight
SYUA,RANBP9,tetracosadienoylcarnitine (C24:2)*,1-linoleoyl-GPE (18:2)*,LINC01102,ATAD1,RFX3-DT,glycerophosphoethanolamine,5-(galactosylhydroxy)-L-lysine,RFX3-DT,3-hydroxyoctanoate,KIF21B,CGGBP1,CCT5,docosadienoylcarnitine (C22:2)*,ABI2,N-acetyl-1-methylhistidine*,FGF1,"N,N,N-trimethyl-5-aminovalerate",docosadienoylcarnitine (C22:2)*,spermine,X - 23739,MAFG,glycerophosphorylcholine (GPC),TNPO3,CRKL,S10AA
5'- GMP,PPT1,arachidoyl ethanolamide (20:0)*,UBE2Q1,PMPCB,BLTP2,CLCN6,3-hydroxyhexanoate,threonine,CLCN6,POLG,NMT1,CHD3,E9PHY5,gamma-aminobutyrate (GABA),citrate,FKBP5,erythronate*,S-methylcysteine sulfoxide,citrulline,beta-citrylglutamate,docosadienoylcarnitine (C22:2)*,KDSR,2'-AMP,2'-deoxyinosine,PPM1F,BSN_y
CZIB,PPP6R1,1-methylhistamine,CNTN1,PIK3R2,4-cholesten-3-one,NHSL3,X - 14837,inositol 1-phosphate (I1P),NHSL3,LYAG,TTBK1,CHDH,spermidine,5-(galactosylhydroxy)-L-lysine,CREB3L4,PPT1,EPDR1,citrulline,AHNK,E9PHY5,AHNK,SNX16,S-methylcysteine,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*,"1,2-dilinoleoyl-GPE (18:2/18:2)*",FGFR1OP2
MLC1,PPM1F,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,U3KQG5,PGBD5,2AAA,FOXK2,hippurate,X - 23593,FOXK2,HNRPL,CZIB,CHIC2,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),threonine,CBL,citrate,E9PHY5,X - 23171,TNPO3,LINC03072,EPDR1,OGA,guanidinoacetate,KCMF1,glycylvaline,CACYBP
X - 21891,PLPBP,guanosine 3'-monophosphate (3'-GMP),citrate,TTBK1,UNC5A,ARMC9,guanidinoacetate,4-hydroxybutyrate (GHB),DNAJB6,3-hydroxyhexanoate,BICD2,CHRD1,CEP19,ribulose/xylulose,REEP5,HUS1,AP2A1,AGRIN,UHMK1,PON2,TPP1,EPHA4,tetradecadienoate (14:2)*,X - 15161,GPR199P,HS105
gamma-glutamylglutamate,PHAR1,dimethylarginine (ADMA + SDMA),DLGP3,fructosyllysine,cystine,MAPK13,2-aminoadipate,heme,ARMC9,H7BXD5,RN7SL832P,CIRBP,cysteine-glutathione disulfide,X - 23593,"5,6-dihydrouridine",ANXA1,THTR,X - 23739,RSPO3,docosadienoylcarnitine (C22:2)*,PPP6R1,OTUD4,spermine,GPM6A,"N,N,N-trimethyl-alanylproline betaine (TMAP)",EPS15
HEXB,PHF23,glutamate,PRP19,CAN2,E9PDG8,RAP1GAP2,guanosine 2'-monophosphate (2'-GMP)*,citrate,KCMF1,"5,6-dihydrouridine",PNRC2,CIRBP_y,MOES,4-hydroxybutyrate (GHB),MSL1,SEPTIN7-DT,ADCY9,15-HETE,DUSP19,ASAH1,NECA2,DUSP19,2AAA,X - 25109,pseudouridine,AP1M1
X - 14837,PIK3R2,succinate,STAT3,DUSP19,KLHL29,KCMF1,2'-deoxyguanosine,arabonate/xylonate,AP1M1,WASF1,CCT2,CLCN6,MIOS-DT,heme,TMEM123-DT,arabonate/xylonate,H2AZ,tetracosadienoylcarnitine (C24:2)*,KLHL1,AGRIN,spermine,docosadienoylcarnitine (C22:2)*,UBAP1,5-oxoproline,ZO2,FAM171A2
KDSR,PIP5K1C,X - 23038,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),DCST2,phosphocholine,SEPTIN7-DT,5-HETE,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,SEPTIN7-DT,2-aminoadipate,CEP76,CLH1,AHNK,citrate,POLG,aspartate,GNPNAT1,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,FBXO24,PPP6R1,RSPO3,X - 23171,6-oxopiperidine-2-carboxylate,SAP130,PDS5A,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*
1-oleoyl-GPC (18:1),PITH1,beta-hydroxyisovaleroylcarnitine,SNX27,E9PHY5,YY1,FAM220A,X - 23171,oxalate (ethanedioate),FAM220A,CTBP1,TNPO3,CMP,ALDH2,arabonate/xylonate,C9orf40,LOC105376654,CSNK2A2,methionine sulfone,TMEM123-DT,LRRN2,C9orf40,TNPO3,"1,2-dipalmitoyl-GPG (16:0/16:0)",E9PDG8,X - 25422,2-aminoheptanoate
2AAA,PLCD1,5-HETE,RSPO3,XPO7,oxalate (ethanedioate),NPEPPS,N-acetylglutamine,1-oleoyl-GPC (18:1),NPEPPS,ZO2,KHDRBS3,CMTM4,ORAI2,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,PDLI5,cysteine-glutathione disulfide,V9PBN7,thiamin (Vitamin B1),E9PHY5,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,TMEM123-DT,myo-inositol,3-hydroxyhexanoate,gamma-glutamylthreonine,TRIO,SCN2A
S-methylcysteine,PMPCB,myo-inositol,RFX3-DT,NUDT9,CAC1E,LINC00467,myo-inositol,acetylcarnitine (C2),LINC00467,MIRLET7IHG,ZNF596,CNOT4,TNPO3,oxalate (ethanedioate),NCAM1-AS2,PCP,STAU1,UHMK1,ABI2,PVRL1,DPYL1,MLC1,orotate,"1,2-dilinoleoyl-GPE (18:2/18:2)*",SAP130,sedoheptulose-7-phosphate
TTC23-AS1,PPIF,dihomo-linoleoylcarnitine (C20:2)*,AP1M1,LRRC57,PON2,ZNF662,X - 25948,urate,APOM,PRP19,ST7-AS1,CNTN1,ANXA2,1-oleoyl-GPC (18:1),SIRT4,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,spermine,LANC2,RAP1GAP2,"5,6-dihydrouridine",CZIB,SRRM2-AS1,X - 22810,PPP6R1,3-hydroxyoctanoate,glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*
ascorbic acid 2-sulfate,PNPLA6,X - 14837,HUS1,RL12,MAST2,MRPS6,ascorbic acid 2-sulfate,fructose,SLC35F3,1-methylhistidine,TMEM123-DT,COMT,LINC01102,acetylcarnitine (C2),N6-carboxymethyllysine,CACNA1H,RPRM,MSL1,N6-succinyladenosine,NCAM1-AS2,ASAH1,PRIO,X - 24431,gulonate*,N-acetyl-1-methylhistidine*,N-acetylglucosamine 6-phosphate
HP1B3,PNRC2,cystine,linoleate (18:2n6),GID4,5'- GMP,NUS1,glucose,3-indoxyl sulfate,MED21,2'-deoxyinosine,ARG2,COR1A,NUDT9,urate,FPGS,RN7SL832P,MAFG,argininate*,AP2A1,MAFG,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,ASAH1,1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,ZO2,FSD1,SAHH2
X - 24431,POLG,docosadienoylcarnitine (C22:2)*,VA0D1,GOLPH3L,APOM,RALBP1,homocarnosine,mannonate*,ZNF662,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*,IRF2-DT,CPLX2,NCKAP1,fructose,THTR,MLC1,RHOT1,PON2,EPDR1,REEP5,PCP,THTR,glycerophosphoethanolamine,"N,N,N-trimethyl-alanylproline betaine (TMAP)",GNA13,guanosine 3'-monophosphate (3'-GMP)
DNAJB6,PON2,gamma-aminobutyrate (GABA),XRCC5,CCT5,OTUD4,TMEM243,X - 21928,N1-methylinosine,MARK4,X - 15161,CREB3L4,CREB3L4,X - 16972,3-indoxyl sulfate,BCAT1,WASF1,SNX3,X - 23026,LRRN2,BCAT1,TTBK1,S100B,linoleoyl ethanolamide,X - 21928,BLTP2,DNAJB6
thiamin (Vitamin B1),PP2BB,5-(galactosylhydroxy)-L-lysine,GPR199P,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*,MOC2B,HEXIM1,glycerophosphorylcholine (GPC),N-acetylglucosamine 6-phosphate,RPRM,NIM1K,INKA2,CRIP2,CREB3L4,mannonate*,GLNA,KLHL1,N-acetyl-1-methylhistidine*,pyroglutamine*,FKBP5,CREB3L4,THTR,ILK,SH3G1,ANXA1,X - 23026,3-hydroxyadipate
UBAP1,PPID,threonine,CD44,GFAP,N-acetylglucosamine 6-phosphate,PRICKLE2,behenoyl dihydrosphingomyelin (d18:0/22:0)*,gamma-glutamylthreonine,PLPBP,CACNA1H,PGBD5,CRKL,ASAH1,N1-methylinosine,MOC2B,oxalate (ethanedioate),CMTM4,ECI1,GLNA,MED21,SRRM2-AS1,betaine,GNPNAT1,hydroxyproline,APOM,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*
U3KQG5,TRIO,ribulose/xylulose,IP3KA,"1,5-anhydroglucitol (1,5-AG)",IQGA1,NMT1,N1-Methyl-2-pyridone-5-carboxamide,5-oxoproline,ARHGAP19-SLIT1,SAP130,CDK8,CRYL1,"1,5-anhydroglucitol (1,5-AG)",N-acetylglucosamine 6-phosphate,PRICKLE2,AHSA1,KDSR,SIRT4,AGRIN,"2,4-dihydroxybutyrate",DPYL4,NCAM1-AS2,TBCK,BICD2,TMEM147-AS1,linoleate (18:2n6)
PPID,TTBK1,X - 23593,1-linoleoyl-GPC (18:2),PGCA,HBD,KIF21B,MOES,MC4R,ZNF280B,E9PDG8,PRICKLE2,CSNK2A2,CTNND2,gamma-glutamylthreonine,X - 23171,hippurate,RALBP1,spermine,RTN1,LANC2,ARG2,citrate,TRIO,X - 23739,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,oxalate (ethanedioate)
ZO2,TTC23-AS1,4-hydroxybutyrate (GHB),E9PDG8,ING1,KDSR,RPRM,cytidine 2' or 3'-monophosphate (2' or 3'-CMP),gamma-glutamylglutamate,CHD3,gamma-glutamylthreonine,HEXIM1,CTBP1,GOLPH3L,5-oxoproline,LINC03072,ELAVL1,GID4,NT5C,spermine,PMPCB,guanidinoacetate,RPRM,LINC03072,CoA-glutathione*,OTUD4,A0A087WW96
ZNF596,glycylvaline,heme,KDSR,"1,2-dilinoleoyl-GPE (18:2/18:2)*",ornithine,RIC8B,5'- GMP,ORAI2,USP35,orotate,TMEM243,CTNND2,UHMK1,inositol 1-phosphate (I1P),FKBP5,glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*,REEP5,PRICKLE2,citrate,CZIB,E9PDG8,CD44,CGGBP1,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),H2AZ,UBAP1
INKA2,guanosine 2'-monophosphate (2'-GMP)*,citrate,EFNB2,PNRC2,SCG2,USP35,glycosyl-N-stearoyl-sphingadienine (d18:2/18:0)*,1-methylhistidine,RIC8B,"1,2-dilinoleoyl-GPE (18:2/18:2)*",NT5C,CXA1,"2,4-dihydroxybutyrate",3-hydroxypalmitate,SPB6,1-oleoyl-GPC (18:1),CYTC,RPRM,GNA13,C9orf40,SCN3A,SAP130,cytidine 2' or 3'-monophosphate (2' or 3'-CMP),NCAM1-AS2,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,X - 22771
H2AZ1,guanosine 3'-monophosphate (3'-GMP),arabonate/xylonate,glycosyl-N-tricosanoyl-sphingadienine (d18:2/23:0)*,RANBP9,leucylglycine,ZNF280B,myristate (14:0),X - 22810,KIF21B,PPP6R1,SLC35F3,CYTC,CYTC,gamma-glutamylglutamate,hippurate,1-linoleoyl-GPG (18:2)*,3-amino-2-piperidone,hydroxyproline,PCP,X - 23739,ARP3B,1-arachidonoyl-GPE (20:4n6)*,HUS1,dihomo-linoleoylcarnitine (C20:2)*,NUDT9,VA0D1
MAPK13,gulonate*,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,B5MBY2,1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*,NAC2,PLPBP,3-hydroxyisobutyrate,propionylcarnitine (C3),MRPS6,gulonate*,SENP3,CZIB,thiamin (Vitamin B1),3-hydroxyadipate,guanidinoacetate,LRRN2,TMEM147-AS1,3-amino-2-piperidone,beta-citrylglutamate,citrate,CoA-glutathione*,BCAT1,UHMK1,FAM220A,C9orf40,linolenate (18:3n3 or 3n6)
GUAD,heme,oxalate (ethanedioate),AP2A1,ORAI2,3-hydroxyoctanoate,MARK4,deoxycarnitine,N6-succinyladenosine,NMT1,"N,N,N-trimethyl-alanylproline betaine (TMAP)",CCT8,CoA-glutathione*,ARMCX2,1-methylhistidine,RAP1GAP2,urate,RABIF,X - 25856,C9orf40,N6-carboxymethyllysine,IP3KA,CNTN1,YY1,N-acetylneuraminate,myristate (14:0),arabonate/xylonate
3-hydroxyadipate,hippurate,1-oleoyl-GPC (18:1),HTR1E,THTR,PPM1F,PAN3-AS1,X - 24431,glycerophosphoethanolamine,PRICKLE2,X - 21928,KLHL29,DCST2,SNX27,lignoceroylcarnitine (C24)*,myo-inositol,H7BXD5,EFNB2,COMT,PVRL1,GNA13,NCAM1-AS2,hydroxyproline,CCDC191,1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*,NUMA1,SH3G1
IF6,homocarnosine,acetylcarnitine (C2),TPP1,SV2B,CYTC,PMPCB,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),3-hydroxyhexanoate,HEXIM1,ANXA1,PDS5A,DHB11,XPO7,propionylcarnitine (C3),LANC2,V9PBN7,KLHL29,RANBP9,V9PBN7,X - 23171,LANC2,CNOT4,NTN5,IP3KA,5-oxoproline,LINC-PINT
COR1A,homocitrulline,urate,arabonate/xylonate,MAPK13,TTBK1,FGF1,nicotinamide ribonucleotide (NMN),1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,TMEM243,CATD,ATP1B3,DLGP3,SLC38A2,N6-succinyladenosine,TRIO,SCG1,ANXA1,ILK,SPB6,FAM220A,MOES,"5,6-dihydrouridine",C19orf48P,ARHGAP35,X - 23171,NSMCE3
NTN5,hydroxyproline,fructose,X - 23593,MC4R,"1,2-dipalmitoyl-GPG (16:0/16:0)",CLH1,PPP6R1,1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,RALBP1,SLC35F3,DYNLL1,DNAJB6,YARS2,glycerophosphoethanolamine,SCN3A,CCKN,PMPCB,FGF1,POLG,4-acetamidobutanoate,X - 23171,KIF21B,ORAI2,CREB3L4,LANC2,CAV1
3-hydroxystearate,inositol 1-phosphate (I1P),3-indoxyl sulfate,ZMAT1,MOES,3-hydroxypalmitate,STX1A,linolenate (18:3n3 or 3n6),orotate,NUS1,RAP2B,RALBP1,DNAJC27-AS1,RL12,3-hydroxyhexanoate,ADCY9,ATP1B3,UHMK1,2'-O-methylcytidine,ANXA1,"N,N,N-trimethyl-5-aminovalerate",TOP1,2-O-methylascorbic acid,PARLP2,PDS5A,"2,4-dihydroxybutyrate",OPCM
LRRC57,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,mannonate*,TRIM45,L2GL1,glucose,HPCA,pyruvate,linoleoyl ethanolamide,FGF1,hydroxyproline,TFE3,DOC2A,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,OTUD4,gamma-glutamylthreonine,C19orf48P,docosadienoylcarnitine (C22:2)*,PLCD1,PDLI5,FBXO24,ribonate,PNPLA6,glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*,FGF1,DLGP3
X - 22162,leucylglycine,N1-methylinosine,N-acetylglutamine,STAU1,CATD,LPPRC,cytidine,X - 21891,COMT,BICD2,CELF4,DPP6,"N,N,N-trimethyl-alanylproline betaine (TMAP)",1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,ANXA1,AP2B1,NCAM1-AS2,HECA,2-O-methylascorbic acid,X - 21928,citrulline,TMEM123-DT,SRRM2-AS1,6-oxopiperidine-2-carboxylate,3-hydroxyisobutyrate,ELAVL1
SEPTIN7-DT,lignoceroylcarnitine (C24)*,N-acetylglucosamine 6-phosphate,X - 15161,ARMC9,TRIM45,GLNA,methylsuccinate,myristate (14:0),STX1A,X - 23739,SIRT4,DPYL1,methionine sulfone,orotate,PLCD1,EPHA4,PDLI5,C9orf40,SCN3A,LY6H,N-acetylneuraminate,X - 10457,ANKRD11,CHDH,HBD,1-methylhistidine
WASF1,linoleate (18:2n6),gamma-glutamylthreonine,trimethylamine N-oxide,ALDH2,S-methylcysteine sulfoxide,IF6,glycerol 3-phosphate,alpha-ketoglutaramate*,ATAD1,DCST2,ELAVL1,DPYL4,X - 25244,linoleoyl ethanolamide,KLHL29,heme,KLHL1,E9PHY5,NECA2,ABI2,BCAT1,EPDR1,PPID,PPT1,PMPCB,GNAI1
1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),linolenate (18:3n3 or 3n6),5-oxoproline,PLPBP,AGRIN,FRS1L,Q5JP53,1-methyladenosine,3-hydroxyisobutyrate,GLNA,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),GPR199P,DRD1,CLCN6,X - 21891,PRIO,PON2,KCC2A,SV2B,TFE3,argininate*,K7EKD1,NPEPPS,SLC5A3,OGA,NPEPPS,CLCN6
SH3G1,linoleoyl ethanolamide,inositol 1-phosphate (I1P),myo-inositol,CRKL,N6-succinyladenosine,E5RGX5,3-sulfo-nervonoyl-galactosylceramide (d18:1/24:1),deoxycarnitine,IF6,PRKAB1,C9orf40,DUSP19,LIPA4,myristate (14:0),MIRLET7IHG,TPP1,NECA2,S27A1,PRICKLE2,CIRBP_y,S-methylcysteine,SPB6,NPAS2,HUS1,UNC5A,glycerophosphoethanolamine
glutamate,guanidinoacetate,3-hydroxypalmitate,GPM6A,1-palmitoleoyl-GPC* (16:1)*,citrate,XRCC5,ximenoylcarnitine (C26:1)*,X - 24431,Q5JP53,C9orf40,LINC00467,DYNLL1,CRKL,alpha-ketoglutaramate*,betaine,CZIB,pseudouridine,CoA-glutathione*,myo-inositol,GLNA,PRDX6,PPP6R1,ximenoylcarnitine (C26:1)*,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,gamma-glutamylthreonine,KHDRBS3
palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,glycylleucine,gamma-glutamylglutamate,FAM53C,FGF1,TFE3,CXA1,H2AZ,KLHL1,E5RGX5,dihomo-linoleoylcarnitine (C20:2)*,NPEPPS,E5RGX5,ELAVL1,3-hydroxyisobutyrate,N6-succinyladenosine,"2,4-dihydroxybutyrate",CREB3L4,arachidoyl ethanolamide (20:0)*,MSL1,UHMK1,NPY1R,methionine sulfone,ARMCX2,LRRC57,RANBP9,"2,4-dihydroxybutyrate"
SV2B,erythronate*,3-hydroxyadipate,citrulline,SLC5A3,PDLI5,HEBP2,6-oxopiperidine-2-carboxylate,lignoceroylcarnitine (C24)*,XRCC5,FAM220A,FAM220A,E7EVA0,FGF1,deoxycarnitine,K7EKD1,SYNJ1,HEXB,PDLI5,PMPCB,POLG,N6-succinyladenosine,HEXB,CTNND2,S6A17,X - 15161,SMIM14-DT
AAKB2,glycosyl-N-tricosenoyl-sphingosine (d18:1/23:1)*,1-methylhistidine,SCN2A,N-acetyl-1-methylhistidine*,ARHGAP19-SLIT1,G5E9W7,TOP1,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),CXA1,LINC-PINT,SEPTIN7-DT,E9PDG8,SNX3,X - 24431,LRRN2,1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,LRRN2,SCG2,LANC2,ANXA1,APOM,PVRL1,"ceramide (d16:1/24:1, d18:1/22:1)*",myristate (14:0),cytidine,IPO5
"1,2-dilinoleoyl-GPE (18:2/18:2)*",fructosyllysine,lignoceroylcarnitine (C24)*,S27A1,UHMK1,NT5C,ANXA2,linoleoyl ethanolamide,nicotinamide ribonucleotide (NMN),HEBP2,1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*,KCMF1,E9PGC8,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),2'-deoxyinosine,CAN2,hydroxyproline,citrate,THTR,SCN3A,TMEM147-AS1,FILIP1L,"glycosyl ceramide (d18:2/25:1, d18:1/25:2)",X - 25856,S27A1,methylsuccinate
NUDT9,gamma-aminobutyrate (GABA),propionylcarnitine (C3),FAM220A,DPYL4,X - 15161,PYC,BRPF3,leucylglycine,G5E9W7,A0A0C4DGH3,RAP1GAP2,E9PHY5,AGRIN,nicotinamide ribonucleotide (NMN),CoA-glutathione*,VA0D1,CNOT4,FOXK2,MIRLET7IHG,PLCD1,MIRLET7IHG,phosphocholine,orotidine,S27A1,OGA,RL12
K7EKD1,gamma-glutamylglutamate,N6-succinyladenosine,TPRGL,TNPO3,FRIL,DHB11,NCAM1-AS2,3-hydroxystearate,ANXA2,CREB3L4,ARMC9,E9PIM6,NHSL3,linolenate (18:3n3 or 3n6),RPRM,SYUA,RFX3-DT,STX1A,dihomo-linoleoylcarnitine (C20:2)*,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,sedoheptulose-7-phosphate,PPM1F,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),cytidine,X - 23593,X - 15161
BRPF3,gamma-glutamylthreonine,glycerophosphoethanolamine,IPO5,KLHL29,4-acetamidobutanoate,SNX3,OTUD4,cytidine,PYC,B5MBY2,DNAJB6,E9PS17,E7EVA0,glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*,PCP,2-O-methylascorbic acid,SNX27,L2GL1,5-oxoproline,TMEM123-DT,CEP76,ING1,N6-succinyladenosine,spermine,2AAA,HNRPL
LANC2,glucose,3-hydroxyhexanoate,LINC02607,ELAVL1,MIOS-DT,GNAI1,ARHGAP35,methylsuccinate,DHB11,PDS5A,FOXK2,ECHA,REEP5,pyruvate,V9PBN7,NT5C,AGRIN,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,CoA-glutathione*,FKBP5,ribonate,TRIO,N-acetylglucosamine/N-acetylgalactosamine,ITB1,ACTN1_y,SYNPO
TFE3,glutamate,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,NTN5,ILK,OGA,ITB1,4-cholesten-3-one,glycerol 3-phosphate,SNX3,6-oxopiperidine-2-carboxylate,NHSL3,ECHB,1-palmitoleoyl-GPC* (16:1)*,3-hydroxystearate,RANBP9,E9PDG8,PRIO,gulonate*,BRD9,CoA-glutathione*,ACTN1_y,PMPCB,propionylcarnitine (C3),C9J9K3,pyruvate,PP2BB
BCAT1,glutarylcarnitine (C5-DC),1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,KIF21B,ANXA2,MSL1,SNG3,glycosyl-N-tricosenoyl-sphingosine (d18:1/23:1)*,1-methyladenosine,GNAI1,X - 14837,CLCN6,ECI1,3-methylhistidine,cytidine,NECA2,GLNA,POLG,SLC35F3,betaine,ECI1,E9PHY5,XPO7,glycosyl-N-tricosenoyl-sphingosine (d18:1/23:1)*,REEP5,NAC2,CATD
ANKRD52,glycerol 3-phosphate,orotate,CTBP1,INKA2,C9J9K3,ECHB,sebacate (C10-DC),glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*,ITB1,CHDH,RFX3-DT,ECI2,STAU1,methylsuccinate,5-oxoproline,ASAH1,ABI2,LRRN2,hippurate,RAP1GAP2,POLG,X - 25856,X - 21891,STX1A,TFE3,orotate
arabonate/xylonate,glycerophosphoethanolamine,linoleoyl ethanolamide,KCC2A,GNA13,propionylcarnitine (C3),CYTC,N-acetylglucosamine/N-acetylgalactosamine,5'- GMP,H2A3,SEPTIN7-DT,MED21,EFNB2,TFE3,glycerol 3-phosphate,CAN2,X - 22771,ARMCX2,GNA13,LINC01102,MSL1,MSL1,CGGBP1,4-cholesten-3-one,homocarnosine,ornithine,3-indoxyl sulfate
ARSK,glycerophosphorylcholine (GPC),X - 21891,NUMA1,CSNK2A2,guanosine 2'-monophosphate (2'-GMP)*,SCN2A,"ceramide (d16:1/24:1, d18:1/22:1)*",linolenate (18:3n3 or 3n6),LPPRC,OGA,AP1M1,ELAVL1,behenoyl dihydrosphingomyelin (d18:0/22:0)*,1-methyladenosine,SMIM14-DT,5-oxoproline,MOC2B,PMPCB,ARSK,RANBP9,5-oxoproline,RAP1GAP2,ARSK,EPDR1,TOP1,arachidoyl ethanolamide (20:0)*
glycerophosphorylcholine (GPC),"glycosyl ceramide (d18:2/25:1, d18:1/25:2)",myristate (14:0),glycosyl-N-tricosenoyl-sphingosine (d18:1/23:1)*,PADI2,HEXB,TBB4B,"glycosyl ceramide (d18:2/25:1, d18:1/25:2)",3-sulfo-nervonoyl-galactosylceramide (d18:1/24:1),SNG3,DNAJB6,ZNF662,EMD,E9PS17,leucylglycine,X - 25856,CIRBP_y,NUMA1,PLCD1,LOC105376654,S-methylcysteine sulfoxide,TTLL3,RTN1,ARHGAP35,docosadienoylcarnitine (C22:2)*,guanidinoacetate,5-(galactosylhydroxy)-L-lysine
glycerol 3-phosphate,glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*,alpha-ketoglutaramate*,SENP3,3-methylhistidine,CHRD1,ATAD1,orotidine,cytidine 2' or 3'-monophosphate (2' or 3'-CMP),ANXA1,orotidine,MRPS6,EPDR1,PHF23,glycosyl-N-stearoyl-sphingadienine (d18:2/18:0)*,UHMK1,NEUM,LOC105376654,V9PBN7,CMTM4,15-HETE,X - 22162,ABI2,OTUD4,X - 14837,C9J9K3,SNG3
phenylalanylglycine,glycosyl-N-stearoyl-sphingadienine (d18:2/18:0)*,3-hydroxyisobutyrate,PRAF2,LIPA4,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,UBP14,X - 22810,ximenoylcarnitine (C26:1)*,MTAP2,HUS1,NUS1,EPHA4,RHOT1,5'- GMP,CYTC,FSD1,S6A17,ASAH1,H7BXD5,MIRLET7IHG,dihomo-linoleoylcarnitine (C20:2)*,LANC2,PPP6R1,BLTP2,SCG2,nicotinamide ribonucleotide (NMN)
IPO5,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),deoxycarnitine,acetylcarnitine (C2),CLCN6,SYGP1,IQGA1,"1,2-dipalmitoyl-GPG (16:0/16:0)",6-oxopiperidine-2-carboxylate,IQGA1,HEXB,SCG1,EPS15,SMIM14-DT,3-sulfo-nervonoyl-galactosylceramide (d18:1/24:1),ECI1,CMTM4,C9orf40,PNRC2,BCAT1,V9PBN7,LOC105376654,SCN3A,LINC02607,TMEM147-AS1,NT5C,NCKAP1
GFAP,glycosyl-N-tricosanoyl-sphingadienine (d18:2/23:0)*,X - 24431,3-sulfo-nervonoyl-galactosylceramide (d18:1/24:1),SNX27,STAU1,CAV1,leucylglycine,"1,2-dipalmitoyl-GPG (16:0/16:0)",CAV1,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,TPRGL,FAM171A2,L2GL1,cytidine 2' or 3'-monophosphate (2' or 3'-CMP),ribonate,ARG2,X - 25856,CZIB,K7EKD1,PRICKLE2,AHSA1,AP2A1,sebacate (C10-DC),1-methylhistamine,PFKP,gamma-glutamylthreonine
