MORE:Ranker,MOGONET:Ranker,shap,lime,t_test,randomforest_feature_importance,xgb_feature_importance,rf_permutation_feature_importance,xgb_permutation_feature_importance,lasso,ridge,elasticnet,boruta,mannwhitneyu,svm_rfe,mean_rank,min_rank,median_rank,rra_rank,geom.mean_rank,stuart_rank,mra_rank,mean_weight,max_weight,median_weight,geom.mean_weight,ta_weight
REEP5,SH3G1,B5MCD7,FGF1,PPIF,SRGP3,VATB2,RAB3A,PGM2L,PYC,PSIP1,HEXB,HOME1,B5MCD7,PPIF,PPM1F,IQGA1,ECHA,TPRGL,PLCD1,ECI1,BASP1,FSD1,S6A17,PP2BB,ANXA2,ACOX1
KDSR,SH3G3,SCG2,VA0D1,RAB3A,H7C545,KCNA1,MLC1,S6A17,SNG3,A4,SH3G3,HP1B3,AAKB2,RAB3A,DPYL4,DPYL1,CD44,NUMA1,TBB4B,IPO5,PPM1F,C9J9K3,PDLI5,CAN2,C9J9K3,A0A087WW96
SYGP1,SNG3,SV2B,H7C545,MLC1,FRIL,DLGP3,PSIP1,PHAR1,Q5JP53,HPCA,NID1,HPCA,TGM2,MLC1,LY6H,E5RGX5,G5E9W7,L2GL1,CCKN,S4R371,V9PBN7,A0A087WW96,TBA1B,CIRBP,VA0D1,ANXA2
PLCD1,SNX3,CHDH,H0Y858,PSIP1,DOC2A,TGM2,HS105,ZNT3,E5RGX5,CAV1,SYPH,HS105,E9PS17,PSIP1,IQGA1,STMN1,SRGP3,A0A0C4DGH3,A0A087WW96,NUMA1,SCG2,ANXA2,TPRGL,TPRGL,EPS15,SYUA
DHB11,SPB6,FSD1,S6A17,HS105,STAT3,HEXB,NAC2,AGRIN,XRCC5,SYN1,IPO5,ICAM5,STMN1,HS105,SCG2,PGCA,PLCD1,SYGP1,PP2BB,H7BXD5,LY6H,SYUA,L2GL1,SAHH2,PP2BB,NAC2
LIPA4,SRGP3,ACTN1,SYNJ1,NAC2,GUAD,HOME1,C9J9K3,AHNK,VATB2,CTBP1,S10AA,IF6,CLH1,NAC2,U3KQG5,SYUB,ANXA2,DPYL1,U3KQG5,CCKN,DPYL1,NAC2,DPYL1,NB5R1,SYNJ1,FRS1L
HN1,STAT3,HP1B3,SCG2,C9J9K3,DHB11,CD44,SEPT5,COR1A,CAN2,SYNJ1,A0A0C4DGH3,ILK,RAB3A,C9J9K3,L2GL1,ILK,LY6H,SCG1,LY6H,IQGA1,SCN2A,FRS1L,STMN1,E9PDG8,KCC2A,E5RGX5
E9PS17,STMN1,PDLI5,PLCD1,SYUB,GNA13,RAB6B,AP2A2,PPIF,ANXA2,AP2A2,GUAD,IP3KA,PGCA,SYUB,V9PBN7,BASP1,HNRPL,U3KQG5,RTN1,CLH1,TPRGL,E5RGX5,C9J9K3,AHNK,FGF1,CTBP1
BASP1,ITB1,SRGP3,PRAF2,2AAA,ANXA2,XRCC5,STMN1,LY6H,SNX3,ECI1,HNRPL,IPO5,REEP5,2AAA,ANXA2,CHDH,MLC1,RTN1,V9PBN7,RTN1,DOC2A,CTBP1,LANC2,ABI2,NEUM,PPM1F
ECHA,IQGA1,SEPT5,ECHA,NB5R1,CRIP2,HEBP2,SYUB,2AAA,BSN,SCG1,VGLU1,IQGA1,PP2BB,NB5R1,ALDH2,ARP3B,CAC1E,LY6H,IQGA1,TPRGL,ECI1,PPM1F,H7C545,VA0D1,NRX1A,HS105
FGF1,IPO5,E9PHY5,AHNK,OGA,PHAR1,G5E9W7,2AAA,SPB6,GNAI1,DPYL4,ZO2,ITB1,TBB4B,OGA,SCG1,ANXA1,FKB1A,PLCD1,PPM1F,MLC1,SV2B,DPYL4,U3KQG5,NECA2,CD44,DPYL4
ARP3B,C9J9K3,RAP2B,IP3KA,HBD,SNG3,ANXA2,ICAM5,SYUB,ITB1,FGF1,NUMA1,K7EKD1,CAC1E,HBD,RTN1,ZNT3,DHB11,CCKN,CAV1,V9PBN7,SYNPO,PLCD1,LY6H,SYUA,E9PDG8,PLCD1
MOC2B,CAC1E,FKB1A,CLH1,GNA13,HS105,PYC,GNA13,NB5R1,H2A3,B5MBY2,BSN,KCC2A,AHNK,GNA13,A0A087WW96,S10AA,CRYL1,SEPT5,ECI1,NB5R1,IQGA1,ACTN1,CTBP1,PAK1,RTN1,PADI2
KCNA1,CAN2,B5MBY2,CRYL1,A4,VA0D1,DHB11,A4,HBD,OPCM,CCKN,E9PS17,KCNA1,ITB1,A4,NRX1A,VATH,PGM2L,STX1A,ICAM5,NRX1A,TBB4B,AGRIN,FSD1,PRP19,ALDH2,ACTN1
E9PGC8,CATD,TPP1,KCNA1,WASF1,MTAP2,SNX3,WASF1,GNA13,EPS15,S4R371,ECI2,KDSR,NB5R1,WASF1,ICAM5,A0A087WW96,ECHB,ECI1,EPS15,EPS15,U3KQG5,NEUM,S4R371,C9J9K3,A0A0C4DGH3,NUMA1
A0A0C4DGH3,CAV1,AAKB2,K7EKD1,CAC1E,AT8A1,GNAI1,CAC1E,A4,GABR2,ALDH2,KCNA1,L1CAM,LANC2,CAC1E,H7BXD5,U3KQG5,S6A17,RL12,PAK1,ANXA2,RTN1,ARP3B,RTN1,AGRIN,NB5R1,AGRIN
CPLX2,CCKN,PGM2L,PACN1,MOES,PRDX6,H2A3,MOES,WASF1,E9PS17,PON2,VATB2,L2GL1,H2A3,MOES,ANXA1,H2AZ,FKBP5,A0A087WW96,ANXA1,U3KQG5,FSD1,BASP1,HNRPL,GNA13,COR1A,NEUM
K7EKD1,CD44,S6A17,PPIF,E7EVA0,PRP19,FKBP5,E7EVA0,CAC1E,G5E9W7,AP2A1,Q5JP53,LANC2,2AAA,E7EVA0,BASP1,C9J9K3,PADI2,B5MCD7,NB5R1,PACN1,PAK1,L2GL1,B5MCD7,XRCC5,SYUA,ARP3B
RTN1,CHDH,PHAR1,TBB4B,PADI2,CAV1,OPCM,PADI2,MOES,NB5R1,XRCC5,E5RGX5,LIPA4,NRX1A,PADI2,CAV1,ANXA2,PPM1F,SCG2,ANXA2,SCG2,PSIP1,COR1A,AAKB2,ITB1,DPYL4,BASP1
CYTC,CHRD1,ZNT3,EPS15,CAN2,FKBP5,EPS15,CAN2,ICAM5,PADI2,H2AZ,XRCC5,LPPRC,AGRIN,CAN2,EPS15,G5E9W7,TBB4B,STMN1,BASP1,CTBP1,L2GL1,PDLI5,TGM2,FGF1,ZNT3,COR1A
PITH1,CIRBP,AGRIN,ALDH2,LIPA4,CIRBP,GABR2,LIPA4,E7EVA0,LANC2,ARP3B,PYC,LY6H,ALDH2,LIPA4,MLC1,AT8A1,NB5R1,FKB1A,SCG1,L2GL1,KDSR,CCKN,E9PS17,UBP14,SAHH2,PDLI5
OGA,CLH1,COR1A,PITH1,BASP1,E5RGX5,E9PS17,BASP1,BASP1,U3KQG5,VATB2,SNX3,LYAG,PPIF,BASP1,CTBP1,NECA2,XRCC5,MOES,NRX1A,SCG1,ACTN1,SRGP3,CLH1,GUAD,THTR,CCKN
EPS15,CNTN1,RAB3A,U3KQG5,TBA1B,THTR,BSN,TBA1B,TBA1B,RTN1,STMN1,GABR2,MAP6,ANXA1,TBA1B,NB5R1,LY6H,ICAM5,PACN1,ACTN1,C9J9K3,ANXA1,U3KQG5,RAB3A,SYNJ1,PDLI5,NB5R1
VA0D1,COMT,MLC1,PDLI5,L1CAM,Q5JP53,V9PBN7,L1CAM,L1CAM,ACOX1,NUMA1,GNAI1,MLC1,ATAD1,L1CAM,SYNPO,HNRPL,EPS15,B5MBY2,ALDH2,LY6H,SCG1,TBB4B,PGCA,FRS1L,PPM1F,SRGP3
S10AA,COR1A,PSIP1,SV2B,MAP6,C9J9K3,EMD,MAP6,MAP6,LY6H,ZNT3,AT8A1,MOC2B,ECHB,MAP6,ECHB,ZO2,ALDH2,AAKB2,DPYL1,BASP1,HN1,TBA1B,PP2BB,NRX1A,ANXA1,PHAR1
MAP6,CPLX2,HS105,LPPRC,S4R371,TPRGL,NRX1A,S4R371,S4R371,ABI2,PCP,ITB1,MOES,A4,S4R371,SAHH2,PP2BB,ARP3B,PGM2L,SYNPO,SNX3,UBP14,IPO5,TBB4B,H2AZ,ARP3B,U3KQG5
SYNPO,CRIP2,NAC2,DPYL4,CNTN1,GABR2,NB5R1,CNTN1,NRX1A,VATH,PACN1,H2A3,MTAP2,MLC1,CNTN1,CRYL1,E9PGC8,AGRIN,S6A17,HN1,ITB1,CAV1,HS105,HN1,PDLI5,TBB4B,TBB4B
TBA1B,CRYL1,C9J9K3,HS105,NRX1A,E9PGC8,S4R371,NRX1A,PACN1,PGCA,SYGP1,OPCM,NAC2,PADI2,NRX1A,CLH1,ABI2,U3KQG5,PHAR1,STMN1,A0A087WW96,ALDH2,RTN1,ITB1,PACN1,ACTN1,H2AZ
SCG2,CTBP1,SYUB,HOME1,PACN1,PPIF,PVRL1,PACN1,CTBP1,NECA2,VA0D1,EPS15,NB5R1,DHB11,PACN1,AAKB2,IPO5,COR1A,ZNT3,AAKB2,DPYL1,PDLI5,ECHB,NB5R1,CLH1,E5RGX5,IPO5
ICAM5,CXA1,2AAA,WASF1,CTBP1,PLCD1,VATH,CTBP1,AT8A1,C9JNY7,CD44,SAHH2,NECA2,PRAF2,CTBP1,C9J9K3,SYGP1,BASP1,AGRIN,CTBP1,ICAM5,MTAP2,PHAR1,AHNK,SNX3,ITB1,TBA1B
NRX1A,CYTC,NB5R1,ACTN1,AT8A1,ARP3B,PGCA,AT8A1,CAN2,PLCD1,VGLU1,NB5R1,NEGR1,STX1A,AT8A1,STMN1,A0A0C4DGH3,TBA1B,COR1A,ECHB,ANXA1,FKB1A,S6A17,H2A3,GABR2,S4R371,RTN1
ACOX1,DHB11,GNA13,ATAD1,SAHH2,E9PHY5,NECA2,SAHH2,C9J9K3,AP2A1,AGRIN,CTBP1,NEUM,E5RGX5,SAHH2,DPYL1,ECI2,STMN1,RAB3A,MTAP2,ECHB,SRGP3,NB5R1,2AAA,PYC,2AAA,ECHB
AAKB2,DLGP3,WASF1,SH3G1,ICAM5,PITH1,PLCD1,FRIL,IF6,GFAP,NEGR1,GFAP,NID1,RAP2B,ICAM5,ACTN1,ITB1,THTR,MLC1,MLC1,CAV1,ANXA2,CD44,NRX1A,DPYL4,A0A087WW96,CD44
UBP14,C9JNY7,CAC1E,RAB3A,FRIL,BSN,CCKN,HBD,H2AZ,CCKN,GNAI1,ACOX1,NRX1A,CHRD1,FRIL,HS105,PPM1F,ANXA1,PSIP1,HS105,SYNPO,STX1A,CAN2,AGRIN,TBB4B,XRCC5,L2GL1
PPM1F,BSN,MOES,B5MCD7,CYTC,ILK,SCG1,CYTC,SAHH2,SCG1,RAB3A,LY6H,NUMA1,GPM6A,CYTC,E5RGX5,MTAP2,E5RGX5,HS105,C9J9K3,E5RGX5,B5MBY2,NUMA1,ALDH2,KDSR,AGRIN,MOES
SNG3,DPP6,CAN2,DLGP3,SYN1,CHRD1,H0Y858,IF6,IPO5,H0Y858,PGM2L,ABI2,OGA,CAN2,SYN1,MTAP2,CTBP1,PDLI5,NAC2,E5RGX5,2AAA,DPP6,SCG1,E5RGX5,AAKB2,SYNPO,CAN2
ZO2,BCAT1,BASP1,HEXB,TBB4B,PDLI5,FGF1,GLNA,SYN1,FGF1,PDLI5,PGCA,OPCM,CXA1,TBB4B,HN1,ICAM5,ZNT3,C9J9K3,SAHH2,GNA13,HNRPL,RAP2B,ATAD1,THTR,PACN1,S6A17
NB5R1,A0A0C4DGH3,TBA1B,CIRBP,ATAD1,RAP2B,KCC2A,ATAD1,UBP14,KCC2A,SH3G3,C9JNY7,PACN1,HEBP2,ATAD1,S4R371,DPP6,C9J9K3,SYUB,CLH1,STMN1,SYGP1,S4R371,ANXA1,ARP3B,FKB1A,SCG1
PAK1,A4,L1CAM,PRIO,UBP14,CYTC,STX1A,UBP14,IQGA1,STX1A,GUAD,PLCD1,PADI2,SEPT5,UBP14,PACN1,B5MBY2,S4R371,2AAA,CD44,XRCC5,TBA1B,ICAM5,ECHB,B5MCD7,CAN2,RAP2B
ECI2,AAKB2,MAP6,DPYL1,IQGA1,MLC1,H7C545,IQGA1,CAV1,H7C545,ECI2,AP2A1,PAK1,SNX3,IQGA1,PAK1,HS105,NRX1A,NB5R1,FSD1,ATAD1,SYN1,ALDH2,A4,ACTN1,HNRPL,S4R371
DLGP3,ABI2,S4R371,LIPA4,CAV1,ABI2,PP2BB,CAV1,PPM1F,ARP3B,Q5JP53,CCKN,PCP,SH3G1,CAV1,UBP14,AAKB2,HS105,GNA13,DOC2A,DPP6,CRYL1,SYUB,MLC1,U3KQG5,U3KQG5,ICAM5
CCKN,ACOX1,NRX1A,S10AA,PPM1F,SYNJ1,ECHA,PPM1F,GPM6A,STMN1,PHAR1,U3KQG5,PDLI5,DPYL1,PPM1F,CD44,CD44,DPYL4,WASF1,AT8A1,WASF1,ECHB,ANXA1,NECA2,ILK,IQGA1,SAHH2
H7C545,ACTN1,PACN1,GLNA,GPM6A,S4R371,CLH1,GPM6A,HN1,E7EVA0,NEUM,SCG1,PGCA,SAHH2,GPM6A,ATAD1,SYNPO,SCG1,CAC1E,ZNT3,B5MCD7,AAKB2,MOES,SYUB,DLGP3,GNA13,ALDH2
GFAP,AGRIN,CTBP1,SYGP1,HN1,FGF1,ECI1,HN1,E9PGC8,DPYL1,TBB4B,FGF1,PGM2L,BASP1,HN1,FSD1,PLCD1,SYUB,SV2B,COR1A,COR1A,CLH1,FKB1A,PADI2,VATH,RAP2B,SYUB
LANC2,AHNK,AT8A1,NID1,E9PGC8,DLGP3,RL12,E9PGC8,MTAP2,VA0D1,CPLX2,KCC2A,PHAR1,ECI2,E9PGC8,COR1A,COR1A,CTBP1,CAN2,ITB1,UBP14,NRX1A,STMN1,DHB11,ICAM5,FRS1L,ANXA1
C9JNY7,ALDH2,SAHH2,S4R371,MTAP2,HOME1,A0A087WW96,MTAP2,TBB4B,AP2B1,H2A3,STX1A,PITH1,HEXB,MTAP2,AT8A1,DOC2A,PACN1,BASP1,UBP14,AAKB2,S6A17,ITB1,STX1A,PPM1F,CLH1,FKB1A
S27A1,ANXA1,ICAM5,GABR2,ALDH2,A0A0C4DGH3,LY6H,ALDH2,ALDH2,SYUA,FRS1L,PP2BB,PLCD1,Q5JP53,ALDH2,ITB1,SCN2A,2AAA,TBA1B,ECI2,MOES,CD44,CLH1,PRAF2,RAP2B,ECI2,STMN1
IP3KA,ANXA2,SYN1,RAP2B,DPP6,B5MCD7,RTN1,DPP6,SYNPO,NEUM,CLH1,ECHA,PON2,RAB6B,DPP6,PDLI5,ALDH2,PRAF2,NRX1A,SYUB,PAK1,SAHH2,XRCC5,RAP2B,DPP6,SNX3,ITB1
H7BXD5,AP2A1,TBB4B,FRIL,SYNPO,SH3G3,MAP6,SYNPO,CPLX2,E9PDG8,S6A17,CLH1,PP2BB,DPYL4,SYNPO,SRGP3,UBP14,AT8A1,CTBP1,HNRPL,AGRIN,EPS15,SAHH2,CAN2,HS105,FSD1,CLH1
CRYL1,AP2A2,ATAD1,OPCM,CPLX2,PACN1,U3KQG5,CPLX2,DOC2A,SYNJ1,UBP14,RTN1,PPIF,SCG2,CPLX2,XRCC5,CCKN,ATAD1,FSD1,SCN2A,ACTN1,MLC1,H2AZ,SEPT5,S10AA,GNAI1,XRCC5
2AAA,AP2B1,UBP14,TPRGL,DOC2A,S10AA,VA0D1,DOC2A,SCN2A,PRIO,K7EKD1,ARP3B,PPM1F,SYGP1,DOC2A,TBA1B,XRCC5,SAHH2,SNX3,ATAD1,HS105,C9J9K3,RAB3A,SNX3,SCN2A,GABR2,RAB3A
THTR,ARP3B,IQGA1,ARP3B,SCN2A,DPYL4,AP2B1,SCN2A,ECHB,IP3KA,RL12,PACN1,PPT1,ECHA,SCN2A,DOC2A,SCG1,CAN2,PDLI5,SRGP3,CAN2,ZNT3,2AAA,A0A087WW96,A0A087WW96,CCKN,2AAA
H2AZ,ASAH1,PPM1F,ECI1,ECHB,ITB1,SYUA,ECHB,HPCA,FRS1L,SH3G1,IP3KA,PRAF2,U3KQG5,ECHB,ZNT3,PYC,RTN1,KCNA1,PACN1,GABR2,ATAD1,EMD,SH3G1,NID1,UBP14,EMD
EMD,AT8A1,GPM6A,2AAA,HPCA,B5MBY2,NEUM,HPCA,ANXA1,DPYL4,THTR,VA0D1,PRDX6,EMD,HPCA,HNRPL,SNX3,RAB3A,DLGP3,S10AA,TBA1B,CTBP1,CAV1,SAHH2,S4R371,SCG1,GNA13
HEBP2,ATAD1,HN1,SH3G3,ANXA1,FSD1,E9PDG8,ANXA1,SNG3,NEGR1,SCN2A,AP2B1,PRIO,GNA13,ANXA1,DPP6,TBA1B,CLH1,ITB1,NAC2,HNRPL,PGM2L,GNA13,ECI2,PLCD1,PLCD1,DPYL1
TPRGL,B5MBY2,E9PGC8,GUAD,SNG3,PGM2L,SYNJ1,SNG3,LPPRC,PON2,TGM2,SYUA,PRP19,PHAR1,SNG3,NAC2,KDSR,GNA13,PAK1,KDSR,ZNT3,ECI2,DPYL1,BASP1,MTAP2,TBA1B,KDSR
SYN1,B5MCD7,MTAP2,PPM1F,LPPRC,DPYL1,FRS1L,LPPRC,DPP6,THTR,ITB1,NEUM,PSIP1,NECA2,LPPRC,SYN1,MLC1,MOES,MTAP2,S4R371,HN1,COR1A,KDSR,HEXB,WASF1,CTBP1,PACN1
HS105,BASP1,ALDH2,DPP6,GLNA,VATH,DPYL4,SYN1,GLNA,PITH1,HNRPL,E9PDG8,PVRL1,NAC2,GLNA,SCN2A,STX1A,CAV1,Q5JP53,DPP6,FSD1,B5MCD7,PACN1,Q5JP53,CCKN,HS105,ATAD1
ANXA1,DOC2A,DPP6,DOC2A,IF6,CLH1,NEGR1,OGA,E5RGX5,PRDX6,HS105,SYNJ1,PYC,IPO5,IF6,AGRIN,SV2B,NAC2,DPP6,XRCC5,AT8A1,AGRIN,ATAD1,RAB6B,SRGP3,NID1,SNX3
TPP1,DPYL1,SYNPO,VATH,Q5JP53,E9PS17,THTR,E5RGX5,S10AA,EPHA4,RAP2B,PRIO,Q5JP53,WASF1,Q5JP53,S10AA,HPCA,SYN1,SYNPO,PDLI5,S10AA,RAP2B,SNX3,SCG2,DPYL1,DPP6,B5MCD7
CD44,IP3KA,DOC2A,H2AZ,E5RGX5,TBB4B,PITH1,NB5R1,ACOX1,CATD,CYTC,FRS1L,RAB3A,RTN1,E5RGX5,CAN2,S4R371,RAP2B,DOC2A,TBA1B,NAC2,KCNA1,B5MCD7,SYGP1,ECHB,B5MCD7,ZNT3
SNX3,GFAP,SCN2A,THTR,XRCC5,SAHH2,EPHA4,RAB6B,G5E9W7,EPDR1,SNX3,LANC2,RAB6B,OPCM,XRCC5,B5MCD7,H7C545,STX1A,HN1,STX1A,SRGP3,SNG3,ZNT3,ECHA,E5RGX5,HN1,HN1
NID1,GNA13,ECHB,DHB11,CXA1,STMN1,CRIP2,CXA1,PYC,CRIP2,SYPH,DPYL4,RAP2B,CD44,CXA1,ECI2,PHAR1,SEPT5,RAP2B,FKB1A,SYN1,SH3G3,HN1,V9PBN7,SH3G3,PGM2L,SEPT5
HNRPL,GNAI1,HPCA,VGLU1,HEBP2,SCG1,DPYL1,HEBP2,DHB11,PP2BB,DLGP3,NEGR1,REEP5,COR1A,HEBP2,SYUB,NAC2,UBP14,SCN2A,SYN1,PDLI5,S10AA,SEPT5,EMD,AT8A1,PAK1,S10AA
PPIF,GPM6A,ANXA1,STAT3,G5E9W7,ICAM5,STMN1,G5E9W7,SNX3,ECHA,E9PDG8,THTR,RL12,GUAD,G5E9W7,S6A17,SNG3,SYNPO,ECHB,SYGP1,GNAI1,PHAR1,S10AA,MAP6,PGM2L,SRGP3,SYN1
S4R371,GUAD,SNG3,CHRD1,ANXA2,ZO2,LANC2,ANXA2,GNAI1,CLH1,RTN1,EPHA4,RTN1,S10AA,ANXA2,KDSR,TGM2,PHAR1,HPCA,SV2B,MTAP2,HPCA,PGM2L,GNA13,SV2B,DPYL1,PGM2L
ECI1,H0Y858,Q5JP53,SYN1,PYC,PP2BB,ARP3B,PYC,ITB1,ECI1,WASF1,CATD,S10AA,AT8A1,PYC,2AAA,GNAI1,KDSR,ANXA1,S6A17,SCN2A,NID1,SYN1,PAK1,HEXB,PHAR1,HNRPL
FKB1A,H2A3,E5RGX5,COR1A,DHB11,WASF1,COMT,DHB11,HOME1,S6A17,PRAF2,DPYL1,S27A1,KDSR,DHB11,PGM2L,VGLU1,HN1,SNG3,B5MBY2,CD44,TGM2,HNRPL,SV2B,HOME1,STMN1,SV2B
PRIO,H2AZ,XRCC5,SYPH,SNX3,SNX3,STAT3,SNX3,H2A3,PHAR1,DPP6,STMN1,S4R371,NID1,SNX3,FKB1A,ECHB,DPYL1,E9PGC8,B5MCD7,BSN,HS105,SV2B,NAC2,BSN,MOES,B5MBY2
KCC2A,H7BXD5,HEBP2,STX1A,GNAI1,EMD,ILK,GNAI1,OPCM,ZNT3,PPM1F,RL12,S6A17,B5MBY2,GNAI1,STX1A,ECI1,MTAP2,E5RGX5,AGRIN,SV2B,E5RGX5,B5MBY2,IPO5,SYGP1,SV2B,SYNPO
NEGR1,H7C545,G5E9W7,HN1,ITB1,HBD,B5MCD7,ITB1,EPS15,AGRIN,GNA13,A0A087WW96,SAHH2,CAV1,ITB1,SV2B,SAHH2,SNX3,ANXA2,CAN2,RAB3A,PRAF2,SYNPO,WASF1,Q5JP53,MTAP2,PRAF2
H2A3,HBD,ANXA2,BCAT1,H2A3,XRCC5,COR1A,H2A3,GABR2,AHNK,B5MCD7,B5MCD7,SCG1,PYC,H2A3,RAB3A,PACN1,E9PGC8,DHB11,PGM2L,GUAD,HEXB,TGM2,OPCM,KCNA1,S6A17,CAV1
TGM2,HEBP2,PYC,PRP19,FKBP5,NAC2,RAB3A,FKBP5,E9PS17,COR1A,SYUA,GNA13,SCG2,ZNT3,FKBP5,SNX3,S6A17,ECI2,XRCC5,KCNA1,NID1,NAC2,PRAF2,CD44,ZO2,ZO2,TGM2
NAC2,HEXB,DHB11,BSN,OPCM,S6A17,MLC1,OPCM,BSN,RAB3A,BSN,RAB3A,SCN2A,ZO2,OPCM,B5MBY2,CLH1,HEXB,UBP14,PHAR1,KDSR,STMN1,AT8A1,COR1A,PRAF2,WASF1,AT8A1
SPB6,HN1,SNX3,HPCA,EPS15,HN1,PSIP1,EPS15,CHRD1,MLC1,NID1,MLC1,SEPT5,FKBP5,EPS15,PHAR1,FKB1A,GABR2,PYC,2AAA,ECI2,SEPT5,Q5JP53,S10AA,PHAR1,SYUB,Q5JP53
PON2,HNRPL,GNAI1,ICAM5,GABR2,UBP14,HS105,GABR2,V9PBN7,PSIP1,NB5R1,PSIP1,SH3G1,SV2B,GABR2,RAP2B,HEXB,Q5JP53,IQGA1,E9PGC8,HOME1,A0A0C4DGH3,ECI2,GUAD,ECI1,SYN1,ECI2
RL12,HOME1,ITB1,H7BXD5,E9PS17,SYGP1,NAC2,E9PS17,EMD,HS105,PRP19,HS105,SH3G3,A0A087WW96,E9PS17,GNA13,EMD,B5MCD7,ATAD1,RAP2B,FKB1A,RAB3A,RAB6B,AT8A1,SNG3,GUAD,RAB6B
GNA13,HP1B3,H2A3,TBA1B,BSN,AAKB2,C9J9K3,BSN,RAB6B,NAC2,E9PS17,C9J9K3,SNG3,CRYL1,BSN,MOES,SEPT5,DPP6,VATB2,SNG3,DOC2A,SYUB,UBP14,KDSR,DOC2A,AT8A1,UBP14
H0Y858,HPCA,FKBP5,E9PGC8,CHRD1,H7BXD5,SYUB,CHRD1,FKBP5,C9J9K3,HEXB,SYUB,SNX3,V9PBN7,CHRD1,SNG3,ATAD1,S10AA,H7BXD5,SNX3,PRAF2,RAB6B,DPP6,NID1,NAC2,HEXB,DPP6
SV2B,HS105,OPCM,KCC2A,NUMA1,SYUB,2AAA,NUMA1,NAC2,SYUB,ACTN1,2AAA,SPB6,SYN1,NUMA1,GNAI1,CAN2,DOC2A,ECI2,RAB3A,PHAR1,GUAD,MTAP2,B5MBY2,STMN1,PYC,MTAP2
HPCA,ICAM5,EPS15,OGA,V9PBN7,LPPRC,GNA13,V9PBN7,SH3G1,2AAA,DOC2A,WASF1,SRGP3,SNG3,V9PBN7,SYGP1,B5MCD7,SYGP1,KDSR,HPCA,PYC,XRCC5,WASF1,CAV1,SCG1,SH3G3,WASF1
GPM6A,IF6,GABR2,IQGA1,EMD,SEPT5,WASF1,EMD,PSIP1,GNA13,DPYL1,SV2B,STAT3,SCN2A,EMD,NID1,MOES,SCN2A,AT8A1,MOES,SYUB,2AAA,GABR2,PYC,FSD1,PRAF2,ZO2
TBB4B,ILK,E9PS17,VATB2,RAB6B,ECI1,CAC1E,CD44,RTN1,A4,HP1B3,MOES,STMN1,ICAM5,RAB6B,E9PGC8,SYN1,ITB1,SRGP3,A0A0C4DGH3,ZO2,VGLU1,NID1,ZNT3,RAB3A,RAB6B,GABR2
A0A087WW96,GLNA,BSN,CTBP1,CD44,KDSR,MOES,XRCC5,ANXA2,WASF1,NRX1A,PADI2,STX1A,VGLU1,CD44,PRAF2,NID1,NID1,SYN1,GNAI1,E9PS17,ZO2,PAK1,DOC2A,HN1,BSN,NID1
PPT1,GABR2,V9PBN7,PHAR1,HOME1,CCKN,CAN2,HOME1,HEBP2,CAC1E,OPCM,CAN2,SV2B,E9PGC8,HOME1,PYC,FSD1,HPCA,S10AA,NID1,PGM2L,ITB1,STX1A,ZO2,MOES,SEPT5,STX1A
SEPT5,DPYL4,EMD,NUMA1,HEXB,MOES,BASP1,NID1,A0A0C4DGH3,MOES,MOES,BASP1,SYGP1,HOME1,HEXB,RAB6B,RAB6B,B5MBY2,H2A3,ZO2,SNG3,PYC,SCN2A,FKB1A,B5MBY2,DOC2A,SCN2A
V9PBN7,G5E9W7,RAB6B,STMN1,NID1,H2A3,TBA1B,Q5JP53,XRCC5,PGM2L,U3KQG5,TBA1B,SYN1,SYNPO,NID1,HPCA,SRGP3,SH3G3,OPCM,GNA13,S6A17,GNA13,E9PS17,ICAM5,S6A17,SNG3,E9PS17
LYAG,E5RGX5,CD44,NECA2,IPO5,CTBP1,L1CAM,IPO5,GUAD,AAKB2,LY6H,S4R371,SYNJ1,GABR2,IPO5,GABR2,DLGP3,SNG3,EPS15,PYC,RAB6B,NB5R1,KCNA1,PGM2L,TBA1B,EMD,KCNA1
MOES,E7EVA0,HOME1,SCG1,S10AA,A0A087WW96,AGRIN,S10AA,HNRPL,B5MBY2,RAB6B,NRX1A,SYNPO,DPP6,S10AA,SEPT5,GABR2,TGM2,GABR2,PRAF2,RAP2B,EMD,ZO2,SYN1,E9PS17,HOME1,HEXB
CXA1,E9PDG8,HEXB,AGRIN,A0A0C4DGH3,IQGA1,ZNT3,A0A0C4DGH3,PAK1,PRP19,PLCD1,COR1A,SYPH,CPLX2,A0A0C4DGH3,KCNA1,2AAA,SV2B,E9PS17,SEPT5,VGLU1,AT8A1,HEXB,SNG3,SYN1,TGM2,VGLU1
ATAD1,E9PGC8,NID1,FKB1A,GUAD,SYN1,PHAR1,GUAD,CRYL1,RL12,ZO2,AGRIN,SYUA,DLGP3,GUAD,HEXB,HOME1,RAB6B,BSN,RAB6B,SYGP1,GNAI1,VGLU1,SCN2A,SEPT5,DLGP3,GNAI1
SAHH2,E9PHY5,S10AA,E5RGX5,HNRPL,COMT,SRGP3,HNRPL,VGLU1,A0A087WW96,SEPT5,ZNT3,SYUB,BSN,HNRPL,ZO2,PDLI5,DLGP3,V9PBN7,TGM2,EMD,MOES,GNAI1,VGLU1,A0A0C4DGH3,Q5JP53,OPCM
