MORE:Ranker,MOGONET:Ranker,shap,lime,t_test,randomforest_feature_importance,xgb_feature_importance,rf_permutation_feature_importance,xgb_permutation_feature_importance,lasso,ridge,elasticnet,boruta,mannwhitneyu,svm_rfe,mean_rank,min_rank,median_rank,rra_rank,geom.mean_rank,stuart_rank,mra_rank,mean_weight,max_weight,median_weight,geom.mean_weight,ta_weight
MRGPRF,SH2D5,SLC25A18,CELF6,CNN3-DT,PCYOX1L,SMIM10L2A,PLEKHM2,FOXO4,PIEZO2,SLC38A2,ISYNA1,KIF5A,TEAD2,KIF5A,YES1,ANKRD40,EZR,HOPX,PHF19,ODC1,ANKRD40,TMCC3,IQCK-AS1,SLC25A18,TGFB1I1,C22orf46P
PADI2,SLC25A18,LINC00310,HSPA2,TEAD2,MAP4K3-DT,TAC3,NRIP2,DNAJC18,SLC25A18,CPM,DNAJC18,KIF5B,ZBBX,KIF5B,FANCC,SLC44A1,IQGAP1,ITPKB,PLK2,PCYOX1L,FOXO4,SMTN,SLC25A48,LINC01736,ELP2,FOXO4
LINC01485,SLC25A48,KCNJ10,ADRA1D,LINC00507,SMTN,RHOQ,KIF13B,ERBIN,ANKRD19P,PRR13,CSRP1,KLHL5,OLMALINC,KLHL5,ICAM5,RPSAP69,ICAM5,ADORA2A,EZR,OLMALINC,ITPKB,C22orf46P,RBP4,OR7E14P,FANCC,MAP4K3-DT
TCF15,SLC30A3,HPCA,S100A4,LINC01664,CHID1,NPTXR,KLHL5,CCKBR,GPER1,TNS3,ICAM5,LDLRAP1,SCN3B,LDLRAP1,CACNG3,SMIM3,DOCK1,PNMA5,SMIM3,ATF7IP2,ANKRD19P,FOXO4,TCF15,ATF7IP2,RASSF2,EZR
PIEZO2,SLC38A2,SAMD4A,ARRDC2,SCN2B,FLT3LG,SLC44A1,ZNF652-AS1,ITPKB,ADRA1D,KIF13B,CDK18,LGMN,GPCPD1,LGMN,OLMALINC,CCNO,SLC44A1,HMG20B,HMG20B,LINC00507,PLK2,MAP4K3-DT,FLT3LG,WSCD1,DNAJC18,SLC25A18
KIF5B,SLC43A3,CDK2AP1,CASC3,CCKBR,ODC1,RPL29,MAP4K3-DT,CEACAM16-AS1,IQGAP1,SMIM10L2A,OR7A5,LINC00310,EZR,LINC00310,PLK2,MAST3,FANCC,ANKRD40,ITPKB,FANCC,OLMALINC,RPSAP69,PRKCG,ICAM5,CNN3-DT,SLC6A9
RPSAP69,SLC44A1,EZR,NRXN3,ADIPOR2,RIPOR3,ISYNA1,DNAJC18,ISYNA1,KIF5B,CDH22,ERFE,LINC00507,RHOQ,LINC00507,LDLRAP1,FAM107B,MAP4K3-DT,RASSF2,MAP4K3-DT,PHF19,SLC25A18,EZR,LINC01736,GPER1,SLC6A12,ANKRD19P
INPPL1,SLC4A11,ZCCHC17,MRGPRF,EZR,IQCK-AS1,FAM107B,HSPA2,HPCA,PRKCG,WBP2,IQGAP1,LINC00515,TMEM132E-DT,LINC00515,ANKRD40,VASP,SMIM3,PHYHIP,MYOT,WSCD1,ISYNA1,PCYOX1L,GLI1,SMIM10L2B,LINC02552,PLK2
CEDORA,SLC5A11,ELP2,MARCHF8,TMEM107,RPL29,CASC3,LINC02217,IQCK-AS1,ELP2,ASCL1,MCM7,LINC00926,METTL1,LINC00926,KIF5B,TEAD2,KCNJ10,SLC38A2,GAREM2,SAMD4A,ADORA2A,SLC25A18,HOPX,SLC43A3,CCNO,PCYOX1L
NDE1,SLC6A12,LINC00507,LINC01664,LY86-AS1,LINC01007,ITPRID2,CHID1,CCNO,KIF13B,ATF7IP2,SMIM10L2A,LINC01007,ASCL1,LINC01007,CPM,EZR,HSPA2,DOCK1,HOPX,ITPRID2,OR7A5,SLC6A9,KIF13B,GIPR,SYDE1,GPER1
CACNG3,SLC6A9,ZNF441,NDE1,RHOQ,CMTM3,PRELP,ICAM5,KCNJ16,SAMD4A,ERFE,TNS3,LINC01485,TIMELESS,LINC01485,LINC01007,CHRNA2,OR7A5,PHF19,ANKRD40,HOPX,DOCK1,ANKRD19P,CELF6,FOXO4,TGFBR3L,RPSAP69
NRIP2,SMIM10L2A,S100A4,PLXNB1,KCNJ16,SAMD4A,EMD,GIPR,IP6K3,LNCOC1,MAP4K4,EMD,LINC01664,LINC00310,LINC01664,MAST3,ZBBX,ERFE,MRGPRF,WSCD1,HSPA2,PCYOX1L,AGPAT1,CASC3,PCYOX1L,PLEKHM2,LINC03013
KLHL5,SMIM10L2B,ICAM5,SH2D5,TGFB1I1,SLC25A18,FFAR4,SMIM10L2B,INPPL1,WBP2,GPCPD1,RBP4,LINC01736,WSCD1,LINC01736,ITPKB,LINC01007,HMG20B,ERFE,ATF7IP2,RPSAP69,LINC00310,PLK2,ZCCHC17,PRKCG,CEP83,LINC01736
SMIM3,SMIM3,SLC44A1,NUMBL,DYNC1LI2,MTMR10,OR7E14P,SYT5,CDK18,RHOQ,GPER1,SYDE1,LINC02217,HSPB2,LINC02217,SCN3B,NPTXR,LDLRAP1,EMD,FANCC,DYNC1LI2,SMIM3,GPER1,SASH1,LGMN,LINC00507,HMG20B
MCM7,SMTN,FLT3LG,RHOQ,ZBBX,ARHGEF37,CDK2AP1,FANCC,INPP5D,OR7E14P,MAST3,EZR,LINC02552,DBI,LINC02552,PIEZO2,TNS3,FLT3LG,MAST3,PREX1,LINC01736,HMG20B,LINC01736,HMG20B,MAP4K4,ICAM5,A2ML1
OR7E14P,SPACA6,SMIM3,MAP4K3-DT,METTL1,SEPTIN5,CNN3-DT,ERI3,ICAM5,FANCC,LDLRAP1,NRIP2,LINC03013,PRKCG,LINC03013,HSPA2,PREX1,TNS3,LINC02217,FOXO4,TNS3,WSCD1,HMG20B,LINC01664,MRAS,CSRP1,DYNC1LI2
FFAR4,SYDE1,HSPA2,OGA,SEPTIN5,SLC38A2,LINC00310,TEAD2,HSPA2,SMIM10L2B,KANK2,WNT10B,LNCBRM,SCG3,LNCBRM,GPER1,PIEZO2,MTMR10,SMTN,LNCOC1,MAST3,DBI,A2ML1,SMIM10L2A,WBP2,SLC4A11,LNCOC1
SMIM10L2B,MAP4K4,OR7A5,HPCA,MRGPRF,CDH22,HMG20B,FOXO4,ERFE,SYDE1,MTMR10,MRAS,LNCOC1,PADI2,LNCOC1,SAMD4A,SMIM10L2B,GPER1,ELP2,MAST3,ANKRD40,HOPX,DYNC1LI2,SLC25A18,CPM,EZR,CHRNA2
VEZF1,MAP4K3-DT,SLC6A9,LDLRAP1,FLT3LG,PADI2,CPM,OR7A5,ERI3,CHID1,IQGAP1,ODC1,LY86-AS1,TMEM107,LY86-AS1,TNS3,ICAM5,IQCK-AS1,LINC00507,NDE1,YES1,RHOQ,LNCOC1,OLMALINC,COL27A1,C22orf46P,KCNJ16
S100A4,LY86-AS1,SLC25A48,SEPTIN5,PIEZO2,SCN3B,IQCK-AS1,MTMR10,TAC3,TNS3,NRIP2,GPCPD1,MAP4K3-DT,GPER1,MAP4K3-DT,FOXO4,MPV17L2,OLMALINC,WSCD1,LINC01007,MTMR10,SCN3B,KCNJ16,CHRNA2,ANKRD19P,ISYNA1,ITPKB
YBX2,CPM,TNS3,SCG3,CEP83,TEAD2,TGFB1I1,OLMALINC,MCM7,PLEKHM2,ZBBX,PIEZO2,MAP4K4,EMD,MAP4K4,SLC44A1,FANCC,CEP83,LINC00515,ICAM5,ITPKB,MAST3,ITPKB,MPV17L2,ISYNA1,ANLN,FANCC
PLXNB1,CEDORA,SASH1,MCM7,SLC30A3,KCNJ16,ODC1,SCG3,LNCOC1,NRIP2,SH2D5,RHOQ,MARCHF8,MRGPRF,MARCHF8,DOCK5,HSPB2,PIEZO2,TGFB1I1,DOCK1,COL26A1,MYOT,IQCK-AS1,CEP83,TNS3,MAST3,IQCK-AS1
PRELP,CELF6,RBP4,INPP5D,NRIP2,CDK2AP1,LDLRAP1,TMEM132E-DT,LINC02552,MAP4K3-DT,VEZF1,ARHGEF37,MAST3,MPV17L2,MAST3,LINC01736,FOXO4,TGFB1I1,ADRA1D,ANKRD19P,LINC01007,HSPA2,FANCC,ZBBX,IQGAP1,AGPAT1,COL26A1
MPV17L2,CEP83,MCM7,SMIM10L2A,MAP4K3-DT,GIPR,DNAJC18,COL26A1,LINC02217,LINC02552,MAP4K3-DT,FLT3LG,MCM7,LINC01485,MCM7,ANKRD19P,LINC00507,RBP4,ZNF704,TNS3,KIF5B,ZBBX,COL26A1,HSPB2,MAST3,WSCD1,SMIM3
RHOQ,CHID1,CDH22,PRKCG,GPER1,MRAS,MARCHF8,SAMD4A,LINC01007,LY86-AS1,ANLN,SAMD4A,MEIS3,KCNJ16,MEIS3,HMG20B,GIPR,SAMD4A,COL27A1,OR7A5,MXI1,PADI2,SMIM3,SCN3B,KIF5B,LINC01007,TNS3
ANKRD19P,CHRNA2,PCYOX1L,SMIM3,TAC3,NUMBL,CDH22,ZBBX,ZCCHC17,LINC01485,ZNF704,SLC38A2,METTL1,PLXNB1,METTL1,WSCD1,LGMN,LINC01007,YES1,PIEZO2,MYOT,FANCC,TNS3,GPCPD1,LDLRAP1,RPSAP69,ANKRD40
WNT10B,CLMN,CASC3,ICAM5,ZNF441,OR7A5,SLC4A11,NUMBL,LINC00507,CEACAM16-AS1,MCM7,LNCOC1,MID1IP1,ADIPOR2,MID1IP1,ZNF704,HMGN2,PRKCG,VASP,OLMALINC,SLC44A1,PIEZO2,ANKRD40,EZR,ZNF704,ARHGEF37,MAST3
ERFE,CMTM3,TGFBR3L,DNAJC18,IP6K3,ANKRD40,DYNC1LI2,PLXNB1,MRAS,MAST3,MEIS3,SMTN,MPV17L2,SLC25A48,MPV17L2,DYNC1LI2,ITPRID2,SLC38A2,CHRNA2,SAMD4A,PIEZO2,SMTN,MAST3,TMEM132E-DT,LINC02552,KLHL5,ICAM5
FANCC,CNN3-DT,ARK2C,GPER1,CLMN,NRXN3,ZNF441,CARHSP1,ANKRD40,SLC6A9,RHOQ,LY86-AS1,MRAS,SYDE1,MRAS,MTMR10,KANK2,CEACAM16-AS1,ICAM5,SCN3B,PHYHIP,LDLRAP1,ICAM5,METTL1,MTMR10,LINC02217,AGPAT1
CASC3,COL26A1,PLK2,VSTM2L,PLK2,KANK2,PIEZO2,ADIPOR2,MAP4K4,TAC3,TMEM132E-DT,MAP4K3-DT,MRGPRF,LDLRAP1,MRGPRF,COL26A1,TMEM132E-DT,TGFBR3L,NPTXR,GPER1,SCN3B,MXI1,ITPRID2,HSPA2,WNT10B,MRAS,IQGAP1
INPP5D,COL27A1,TIMELESS,AIF1L,TMCC3,MYOT,TCF15,PRSS16,SYT5,CEP83,SYDE1,LINC00515,MTMR10,LNCOC1,MTMR10,LNCOC1,CPM,SMTN,TMEM132E-DT,MXI1,NDE1,LINC01007,ZCCHC17,PADI2,S100A4,PADI2,ZCCHC17
VASP,CSRP1,ERBIN,VEZF1,IQCK-AS1,A2ML1,KCNJ10,ARK2C,TMEM107,COL27A1,LNCOC1,MAP4K4,MXI1,PIEZO2,MXI1,FLT3LG,CEACAM16-AS1,DYNC1LI2,SLC44A1,PHYHIP,FLT3LG,COL26A1,IQGAP1,ARK2C,SMTN,MTMR10,WSCD1
CCDC69,LNCOC1,RIPOR3,PREX1,NRXN3,EMD,ADORA2A,HPCA,SMIM3,CSRP1,ARHGEF37,ELP2,MYOT,DOCK5,MYOT,DOCK1,YES1,MAST3,FLT3LG,CPM,GPER1,IQGAP1,WSCD1,TIMELESS,TIMELESS,ODC1,HSPA2
CLMN,DBI,FANCC,FLT3LG,TMEM132E-DT,ADIPOR2,CLMN,RUSF1,SMIM10L2B,SMTN,CDK18,LINC02217,NDE1,HSPA2,NDE1,SMTN,RIPOR3,ARK2C,HSPA2,COL26A1,HMG20B,KIF13B,HSPA2,LINC00310,IP6K3,DBI,LINC01007
AIF1L,DNAJC18,TAC3,LINC00515,PNMA5,DNAJC18,COL27A1,MID1IP1,SMIM10L2A,SMIM3,OGA,CHID1,NPTXR,FANCC,NPTXR,PADI2,TGFBR3L,ANKRD40,WBP2,A2ML1,GAREM2,EZR,LINC01007,ICAM5,PADI2,RBP4,CPM
ZNF652-AS1,DOCK1,GIPR,MYOT,TCF15,MARCHF8,AGPAT1,HMG20B,TMEM132E-DT,DBI,TGFB1I1,LINC01485,NRIP2,SMTN,NRIP2,NRXN3,ANKRD19P,PLK2,SLC25A48,ZNF704,LINC02552,ZNF704,LINC01664,WSCD1,MAP4K3-DT,SMTN,PHYHIP
HMGN2,DOCK5,IQCK-AS1,RUSF1,LNCOC1,ADORA2A,MAP4K3-DT,VEZF1,TMEM59L,SMIM10L2A,AGPAT1,OR7E14P,NRXN3,PRR13,NRXN3,KLHL5,SLC25A18,LINC00515,TNS3,LDLRAP1,PADI2,GPER1,SLC44A1,DBI,TGFBR3L,SMIM3,DOCK1
MYOT,DYNC1LI2,OLMALINC,PCYOX1L,NUMBL,ERI3,KIF13B,TMEM59L,ZNF652-AS1,DYNC1LI2,CELF6,PRR13,NUMBL,SAMD4A,NUMBL,SLC25A48,LINC00310,AIF1L,LINC01736,TMCC3,PREX1,SLC25A48,DOCK1,COL26A1,CDH22,EMD,MTMR10
PNMA5,ELP2,ODC1,ITPRID2,CHRNA2,TNS3,GIPR,PNMA5,MARCHF8,DOCK1,LY86-AS1,NRXN3,ODC1,SLC5A11,ODC1,RBP4,IP6K3,LNCOC1,RBP4,HSPA2,ANKRD19P,DYNC1LI2,CPM,SLC5A11,A2ML1,SLC25A48,PREX1
SMTN,EMD,SYDE1,WNT10B,PCYOX1L,MXI1,MPV17L2,CDH22,SLC38A2,SLC4A11,LINC01007,KANK2,OGA,CEP83,OGA,PREX1,SCN3B,SYDE1,ITPRID2,RBP4,SLC25A48,PRKCG,PHYHIP,TMEM107,HMG20B,SLC38A2,LY86-AS1
CMTM3,ERBIN,VEZF1,SLC25A48,OR7A5,DYNC1LI2,SLC6A9,ANKRD19P,NRXN3,EMD,LINC02217,DBI,OLMALINC,TGFB1I1,OLMALINC,MXI1,PADI2,A2ML1,PCYOX1L,MTMR10,NRXN3,GLI1,MTMR10,SYDE1,ANKRD40,ITPKB,ATF7IP2
GIPR,ERFE,A2ML1,OLMALINC,FZD9,CCNO,ARRDC2,INPP5D,LINC00310,SLC43A3,PRKX,CDH22,OR7A5,DYNC1LI2,OR7A5,NDE1,LINC01664,PREX1,CASC3,SMTN,TMEM132E-DT,CCNO,LGMN,GPER1,OR7A5,SMIM10L2A,NRXN3
WBP2,ERI3,CEDORA,ZNF441,GPCPD1,HPCA,PNMA5,MPV17L2,PADI2,SLC38A2,MXI1,CEP83,OR7E14P,NUMBL,OR7E14P,DBI,EMD,HPCA,TGFBR3L,PADI2,ARHGEF37,TGFBR3L,GAREM2,EMD,ITPKB,VASP,GAREM2
PPDPF,CEACAM16-AS1,CARHSP1,MTMR10,CACNG3,LDLRAP1,AIF1L,MAP4K4,OR7A5,ERI3,GIPR,ADRA1D,PADI2,ARK2C,PADI2,ARHGEF37,WNT10B,ARHGEF37,GLI1,CEACAM16-AS1,ZNF704,MAP4K3-DT,PREX1,MRGPRF,PRR13,MARCHF8,SLC25A48
PLEKHB1,CDK2AP1,ZBBX,SAMD4A,COL27A1,DOCK5,CCNO,SMTN,OLMALINC,SLC25A48,ANKRD40,RUSF1,PCYOX1L,LINC00507,PCYOX1L,PHYHIP,MTMR10,NRXN3,PLK2,SLC25A48,ELP2,CEACAM16-AS1,LY86-AS1,IQGAP1,PHYHIP,ZNF441,LGMN
ATF7IP2,CDK18,PRELP,LINC02217,ZNF652-AS1,AIF1L,RUSF1,SLC5A11,LDLRAP1,EZR,LINC01485,VASP,PHF19,PNMA5,PHF19,KCNJ10,PHYHIP,EMD,ZNF441,DYNC1LI2,DOCK1,RBP4,ATF7IP2,LINC01485,ERFE,TMEM132E-DT,RBP4
OGA,CDH22,SH2D5,MAP4K4,SCG3,CPM,ZBBX,FAM107B,OGA,SH2D5,FOXO4,AGPAT1,PHYHIP,ARHGEF37,PHYHIP,A2ML1,A2ML1,TAC3,TAC3,COL27A1,SMTN,KCNJ10,NRXN3,KCNJ16,MCM7,ZCCHC17,SLC44A1
IQGAP1,ADORA2A,LGMN,DOCK1,LINC00926,SCG3,ELP2,NPTXR,NUMBL,SEPTIN5,PHYHIP,PADI2,PIEZO2,YES1,PIEZO2,GAREM2,TIMELESS,DNAJC18,GIPR,ARHGEF37,FOXO4,KANK2,SLC25A48,PLXNB1,RHOQ,PRKX,LINC01664
FOXO4,ADRA1D,SLC43A3,TMEM132E-DT,CEACAM16-AS1,NDE1,OLMALINC,DOCK5,NRIP2,CELF6,DNAJC18,WSCD1,PLEKHB1,HIGD1B,PLEKHB1,MYOT,PHF19,SMIM10L2A,IQCK-AS1,LGMN,KCNJ10,TNS3,RBP4,ADIPOR2,RPSAP69,MXI1,GIPR
ASCL1,AGPAT1,CSRP1,TMCC3,VASP,LINC01664,COL26A1,ADRA1D,MAST3,CCKBR,CCKBR,LINC01007,PLEKHM2,ICAM5,PLEKHM2,TMCC3,HOPX,GIPR,ODC1,DBI,LINC02217,CPM,SYT5,LDLRAP1,DBI,OGA,KCNJ10
SYT5,AIF1L,TMEM132E-DT,CHID1,PRR13,METTL1,QDPR,SASH1,MYOT,CDH22,PIEZO2,PRKX,PLK2,TMCC3,PLK2,GIPR,INPPL1,DBI,SYDE1,GIPR,CDH22,RASSF2,GIPR,LNCOC1,GPCPD1,RUSF1,PRKCG
SLC6A9,ANKRD19P,GLI1,KCNJ16,SYT5,VEZF1,HSPB2,KIF5B,MXI1,SCN2B,DYNC1LI2,SLC4A11,PLXNB1,IP6K3,PLXNB1,CEACAM16-AS1,GPER1,TMEM132E-DT,VEZF1,KCNJ16,OGA,ICAM5,RASSF2,PIEZO2,LNCOC1,AQP6,SYT5
CELF6,ANKRD40,ATF7IP2,COL26A1,LINC00310,ISYNA1,VEZF1,MRGPRF,MTMR10,AGPAT1,OR7A5,ZCCHC17,PNMA5,CLMN,PNMA5,IQCK-AS1,TMCC3,ADORA2A,A2ML1,NRXN3,CELF6,TGFB1I1,KCNJ10,HPCA,TMEM59L,INPPL1,HPCA
CHRNA2,ANLN,CCNO,CPM,DNAJC18,ERFE,ATF7IP2,PHF19,WNT10B,ZNF441,SAMD4A,ZNF441,PPDPF,WBP2,PPDPF,CDH22,DBI,LY86-AS1,NDE1,FLT3LG,DBI,FLT3LG,PRKCG,DOCK5,GAREM2,LINC00926,TIMELESS
SAMD4A,APLN,RASSF2,CACNG3,LINC01485,LINC02552,MAST3,LINC00515,MID1IP1,ZCCHC17,CHID1,SLC25A48,PRELP,CHID1,PRELP,PRKCG,LINC00515,KANK2,KCNJ10,PRKCG,ZCCHC17,NRXN3,DBI,FANCC,ARHGEF37,SCN3B,ARHGEF37
SLC5A11,AQP6,OGA,NPTXR,ARHGEF37,ZCCHC17,HIGD1B,SLC44A1,LGMN,ANKRD40,NRXN3,C22orf46P,PREX1,COL26A1,PREX1,TGFB1I1,SLC25A48,CDH22,SH2D5,TGFBR3L,LGMN,COL27A1,HPCA,PRR13,LY86-AS1,CACNG3,IP6K3
MRAS,ARHGEF37,COL26A1,SMIM10L2B,LGMN,PLK2,CARHSP1,GPCPD1,PCYOX1L,ANLN,PADI2,INPPL1,PRKCG,RUSF1,PRKCG,ERFE,MAP4K3-DT,TIMELESS,LGMN,CCNO,RBP4,LINC00515,TIMELESS,CLMN,OGA,TMCC3,DBI
CSRP1,ARK2C,MRAS,EZR,ERFE,FAM107B,CMTM3,RASSF2,SLC43A3,AQP6,CEP83,MAST3,PRKX,NRXN3,PRKX,EMD,SMTN,SLC25A48,FANCC,KCNJ10,SMIM10L2A,CELF6,TGFB1I1,LINC00507,GLI1,TRIP10,ERFE
SLC6A12,ARRDC2,LNCOC1,ERBIN,FANCC,KLHL5,HPCA,LY86-AS1,TMCC3,WSCD1,OR7E14P,MARCHF8,PRR13,CACNG3,PRR13,SLC38A2,RASSF2,CCNO,HPCA,ADORA2A,TMCC3,SLC38A2,ARHGEF37,TGFB1I1,TGFB1I1,SLC43A3,TGFB1I1
CARHSP1,ASCL1,MTMR10,HMGN2,AIF1L,CASC3,LINC02552,YBX2,SLC25A18,WNT10B,MARCHF8,LINC02552,PRSS16,CCKBR,PRSS16,ZCCHC17,SASH1,PADI2,PADI2,IQCK-AS1,ERFE,ADRA1D,IP6K3,OR7A5,AGPAT1,S100A4,CELF6
ARHGEF37,ATF7IP2,PADI2,SLC25A18,HMG20B,CEDORA,PRKX,RPSAP69,PLK2,ARHGEF37,ADIPOR2,NUMBL,PTPRF,SCN2B,PTPRF,TMEM132E-DT,ARHGEF37,MXI1,ZCCHC17,EMD,GIPR,LINC01664,ERFE,DYNC1LI2,CELF6,PRKCG,CEACAM16-AS1
GAREM2,C22orf46P,HOPX,FAM107B,ZCCHC17,CARHSP1,A2ML1,TAC3,PLEKHB1,VSTM2L,LINC02552,ANLN,QDPR,DNAJC18,QDPR,ADORA2A,OR7E14P,CACNG3,PRSS16,LINC01664,ADORA2A,NPTXR,CEACAM16-AS1,SCN2B,LINC01007,ANKRD19P,GLI1
OR7A5,CACNG3,IQGAP1,EMD,MAST3,IP6K3,KIF5A,CDK2AP1,ZNF704,VEZF1,ELP2,RPSAP69,RASSF2,LINC02217,RASSF2,LGMN,SYT5,ADRA1D,PRR13,LINC02217,PRKCG,CCKBR,CELF6,CCKBR,LINC02217,PHYHIP,RASSF2
TAC3,CARHSP1,GPER1,ELP2,DBI,SCN2B,KLHL5,C22orf46P,CACNG3,VASP,NUMBL,MTMR10,RBP4,MRAS,RBP4,CCNO,RBP4,DOCK5,PRKCG,TGFB1I1,SLC38A2,SAMD4A,GLI1,NUMBL,PRKX,HMG20B,KANK2
SEPTIN5,CASC3,SCN2B,HSPB2,PHYHIP,SH2D5,SCG3,SLC30A3,HIGD1B,TRIP10,SLC43A3,TMEM132E-DT,RHOQ,PCYOX1L,RHOQ,LINC00515,DYNC1LI2,COL27A1,PLXNB1,CDH22,ADIPOR2,LGMN,KANK2,PNMA5,MXI1,LINC01736,FLT3LG
C22orf46P,CCDC69,MYOT,SLC44A1,MEIS3,WSCD1,PADI2,RBP4,GPER1,C22orf46P,INPPL1,SMIM3,RIPOR3,SEPTIN5,RIPOR3,LY86-AS1,ZCCHC17,LINC02217,NUMBL,KANK2,LY86-AS1,SMIM10L2A,COL27A1,ARHGEF37,SMIM10L2A,SLC6A9,MAP4K4
NUMBL,CCKBR,LINC01664,WSCD1,ARK2C,ZNF441,LGMN,LINC02552,GPCPD1,TMEM59L,TRIP10,MXI1,RPL29,HPCA,RPL29,LINC01664,PRKCG,MAP4K4,MAP4K4,ZCCHC17,DNAJC18,DNAJC18,FLT3LG,YES1,KCNJ10,SYT5,TMEM107
RIPOR3,CCNO,DYNC1LI2,TGFB1I1,OGA,LGMN,HSPA2,LDLRAP1,CELF6,TMEM132E-DT,DBI,ITPKB,RPSAP69,ZNF441,RPSAP69,COL27A1,WBP2,KCNJ16,NRXN3,TMEM132E-DT,EMD,ERFE,MAP4K4,LY86-AS1,NPTXR,DYNC1LI2,COL27A1
MAP4K4,EZR,PIEZO2,LNCBRM,DOCK5,ERBIN,SLC38A2,ANLN,SH2D5,TMEM107,IP6K3,OGA,RUSF1,PHYHIP,RUSF1,TGFBR3L,MRAS,NUMBL,DBI,LINC00515,A2ML1,ZCCHC17,TMEM107,TMCC3,PRSS16,GIPR,WBP2
ELP2,FAM107B,CPM,PHYHIP,EMD,INPP5D,ZNF704,CPM,GLI1,CASC3,NPTXR,FANCC,S100A4,TNS3,S100A4,DNAJC18,IQCK-AS1,WSCD1,TIMELESS,ERFE,IQCK-AS1,IQCK-AS1,SMIM10L2B,YBX2,EMD,ANKRD40,SMIM10L2B
DNAJC18,FANCC,ANLN,LY86-AS1,ELP2,HSPA2,LINC01664,MARCHF8,GIPR,TIMELESS,FLT3LG,TAC3,SAMD4A,NRIP2,SAMD4A,TIMELESS,CDH22,CELF6,MTMR10,SLC38A2,KCNJ16,WBP2,WBP2,IP6K3,CEACAM16-AS1,KCNJ10,PRKX
SYDE1,ITPKB,MXI1,ADORA2A,SPACA6,SYT5,GLI1,ERFE,GAREM2,FOXO4,MRGPRF,DOCK1,SASH1,ERFE,SASH1,KANK2,OLMALINC,NDE1,SCN2B,TIMELESS,TGFB1I1,SYT5,ZNF704,WBP2,DNAJC18,LY86-AS1,NUMBL
HPCA,KANK2,FFAR4,LNCOC1,LDLRAP1,MAP4K4,DOCK5,TCF15,CHRNA2,GIPR,MYOT,ANKRD40,SCG3,PHF19,SCG3,KCNJ16,GLI1,HIGD1B,MYOT,RASSF2,MRAS,CASC3,PRKX,CHID1,SMIM3,A2ML1,MYOT
PHF19,KCNJ10,ADIPOR2,RASSF2,TNS3,ELP2,PREX1,VSTM2L,ELP2,GAREM2,ZCCHC17,COL27A1,SCN2B,TAC3,SCN2B,LINC02217,ADIPOR2,TMCC3,LY86-AS1,SYT5,ZNF441,LY86-AS1,NUMBL,PHF19,DOCK1,NDE1,TAC3
CDH22,KCNJ16,MARCHF8,ARK2C,KIF13B,HIGD1B,ANKRD40,SLC25A48,ANKRD19P,NUMBL,SMIM3,AQP6,SCN3B,ELP2,SCN3B,SMIM10L2A,ATF7IP2,COL26A1,LINC01664,NPTXR,NUMBL,TIMELESS,TAC3,RUSF1,PIEZO2,DOCK1,ITPRID2
CEP83,KIF13B,LINC01007,ODC1,RUSF1,CCKBR,YBX2,SH2D5,ARHGEF37,KCNJ16,ITPKB,VSTM2L,SEPTIN5,LGMN,SEPTIN5,CELF6,NRXN3,LINC01664,PIEZO2,SMIM10L2B,TIMELESS,KCNJ16,MYOT,SEPTIN5,DYNC1LI2,IQCK-AS1,MRAS
FLT3LG,KIF5A,DOCK5,IQCK-AS1,CDH22,SYDE1,METTL1,SEPTIN5,COL27A1,PHYHIP,WSCD1,VEZF1,SH2D5,AIF1L,SH2D5,SYDE1,ZNF704,CCKBR,MRAS,LY86-AS1,RASSF2,EMD,MRAS,NRXN3,TMEM132E-DT,COL27A1,NDE1
PTPRF,KIF5B,INPP5D,ADIPOR2,SH2D5,SMIM10L2A,TIMELESS,HIGD1B,FAM107B,LINC00926,ZNF441,TMEM107,SLC25A18,OGA,SLC25A18,TAC3,MAP4K4,MYOT,MXI1,GLI1,COL27A1,GIPR,NDE1,CACNG3,CHID1,SMIM10L2B,ELP2
EMD,KLHL5,TEAD2,LGMN,PRSS16,SLC30A3,SH2D5,CSRP1,PHF19,LINC01007,SEPTIN5,CELF6,SLC25A48,ZNF652-AS1,SLC25A48,CCKBR,LINC02552,SYT5,IQGAP1,CELF6,MAP4K4,LNCOC1,SYDE1,TAC3,SYDE1,CDH22,SYDE1
LGMN,LDLRAP1,INPPL1,RPL29,LINC02217,TAC3,TGFBR3L,SLC4A11,CHID1,PADI2,LINC00515,CEACAM16-AS1,SLC30A3,PRKX,SLC30A3,LINC02552,TAC3,ZCCHC17,ADIPOR2,TAC3,CEACAM16-AS1,HPCA,ELP2,DNAJC18,FLT3LG,CHID1,PRR13
TRIP10,LGMN,SMIM10L2A,PIEZO2,YES1,ARK2C,MXI1,SPACA6,PNMA5,LINC01664,CASC3,TRIP10,SLC38A2,LINC02552,SLC38A2,SYT5,HSPA2,MRGPRF,GPER1,DNAJC18,TGFBR3L,SMIM10L2B,PRR13,LINC02217,SAMD4A,PREX1,GPCPD1
LINC00926,LINC00310,KLHL5,VASP,LINC02552,PRR13,ZCCHC17,LNCBRM,RIPOR3,LINC01736,VASP,CASC3,SLC43A3,RPL29,SLC43A3,MAP4K4,CELF6,ZNF441,MARCHF8,CCKBR,LINC01664,MTMR10,GPCPD1,MRAS,NDE1,ADRA1D,SEPTIN5
