MORE:Ranker,MOGONET:Ranker,shap,lime,t_test,randomforest_feature_importance,xgb_feature_importance,rf_permutation_feature_importance,xgb_permutation_feature_importance,lasso,ridge,elasticnet,boruta,mannwhitneyu,svm_rfe,mean_rank,min_rank,median_rank,rra_rank,geom.mean_rank,stuart_rank,mra_rank,mean_weight,max_weight,median_weight,geom.mean_weight,ta_weight
EPHA4,NRX1A,NCAM1-AS2,FBXO24,LRRC57,SLC5A3,PVRL1,FAM53C,C19orf48P,U3KQG5,DCST2,PAK1,CNTN1,CCT5,FAM53C,SH3G3,RHOT1,ZNF596,ING1,ARL10,RHOT1,NPEPPS,TMEM123-DT,TOM1L1,GPR199P,FPGS,H7BXD5
CD44,NPY1R,BRPF3,TRIO,NUDT9,ECI1,SPB6,HTR1E,CTNND2,RTN1,UBE2Q1,ECI1,COMT,INKA2,HTR1E,AP2B1,IF6,NPY1R,EPHA4,SRRM2-AS1,RN7SL832P,E9PHY5,ABI2,TTC23-AS1,BICD2,CBL,SAMTOR
ITB1,NPEPPS,MON1A,SCG1,NUS1,SMIM14-DT,ACOX1,TOM1L1,POLG,AP2A1,CCKN,RL12,COR1A,CEP19,TOM1L1,ABI2,DUSP19,RANBP9,PGCA,CMTM4,MC4R,AP2A2,H7BXD5,NSMCE3,SEPTIN7-DT,LRRC57,RANBP9
SCN2A,NPAS2,MIOS-DT,BLTP2,GOLPH3L,CDC6,RTN1,TTC23-AS1,NPAS2,PRDX6,TPP1,A0A087WW96,CPLX2,PFKP,TTC23-AS1,ECI1,SLC38A2,G5E9W7,TPRGL,TRIO,CYTC,MAP6,SAMTOR,ARL10,E9PDG8,SAP130,TNPO3
PCP,NMT1,PARLP2,CCT5,MIOS-DT,ECHB,U3KQG5,NSMCE3,TRIM45,PLCD1,H2AZ1,COMT,CREB3L4,GOLPH3L,NSMCE3,ST7-AS1,KIF21B,SAMTOR,SRGP3,FKBP5,CZIB,ABI2,RANBP9,UBE2Q1,USP35,GOLPH3L,PGCA
H7C545,NIM1K,ORAI2,PDS5A,XPO7,AAKB2,ARP3B,ARL10,FAM53C,ACOX1,PACN1,A0A0C4DGH3,CRIP2,CACNA1H,ARL10,GPM6A,PIK3R2,GPM6A,H2AZ1,GPR199P,BICD2,SLC38A2,TNPO3,NCKAP1,TTC23-AS1,ACTN1_x,ZNF596
PIP5K1C,NID1,CCDC191,RAB6B,RAP1GAP2,RHOT1,LANC2,UBE2Q1,HTR1E,C9JNY7,CHDH,STX1A,CRKL,PNPLA6,UBE2Q1,STAT3,CHRD1,ST7-AS1,PARLP2,TOP1,CEP19,ST7-AS1,PGCA,FILIP1L,CRIP2,ZNF596,LINC02607
KIF3C,NHSL3,SRRM2-AS1,CREB3L4,XPA,UHMK1,STMN1,NCKAP1,TOM1L1,NECA2,XPA,ECHA,CRYL1,SLC38A2,NCKAP1,REEP5,ZNF596,ZMAT1,TTC23-AS1,RHOT1,PGCA,BLTP2,ZNF596,GPR63,U3KQG5,RANBP9,ACTN1_x
KCNA1,NEUM,YY1,PAK1,NPAS2,CHRD1,DPYL1,FILIP1L,TTC23-AS1,SPB6,CACNA1H,SYNPO,CSNK2A2,CSNK2A2,FILIP1L,E7EVA0,MAP6,CATD,CCKN,CATD,ST7-AS1,TRIO,LINC02607,XPO7,EPDR1,CHD3,NPEPPS
PPT1,NEGR1,CGGBP1,DPYL4,CCT5,DPP6,CRIP2,GPR63,ARL10,VATH,PPIF,FGF1,CTBP1,ZNF596,GPR63,NCKAP1,CZIB,AP2A1,PIP5K1C,ING1,CNOT4,DUSP19,ACTN1_x,TOP1,PACN1,GPR199P,TBB4B
PGM2L,NECA2,UBAP1,SYPH,FGFR1OP2,FILIP1L,H2AZ,XPO7,LINC01102,PVRL1,LINC00467,B5MCD7,CTNND2,PRKAB1,XPO7,SLC5A3,CMTM4,HEBP2,MON1A,PVRL1,ECI1,AHNK,NPEPPS,CACYBP,CHDH,ADCY9,MAFG
TRAPPC6A,NCKAP1,LINC03072,ZNF596,PIK3R2,CZIB,EPHA4,TOP1,UBE2Q1,SCG1,MBOAT7,SRGP3,CXA1,TNPO3,TOP1,CHD3,GID4,C9JNY7,SPB6,STAU1,KIF3C,CNOT4,TBB4B,S100B,CACNA1H,CZIB,CCDC127
MTAP2,NCAM1-AS2,TRIO,NCKAP1,POLG,EPS15,PRDX6,CACYBP,NCKAP1,DPYL1,ATAD1,PDLI5,CYTC,PCP,CACYBP,GPR63,ACTN1_x,CXA1,ARP3B,KIF3C,HEBP2,MLLT3,CCDC127,PIP5K1C,LINC00467,PDS5A,MLC1
LINC02607,NB5R1,UHMK1,ANXA1,LINC00467,H2AZ,PITH1,S100B,FILIP1L,CRIP2,VATH,TPRGL,CZIB,YARS2,S100B,CEP19,AP2B1,TMEM123-DT,LANC2,NUDT9,ARMCX2,FRIL,PRKAB1,KIF3C,VATH,FILIP1L,C9JNY7
NID1,NAC2,PPID,NAC2,SLC5A3,ELAVL1,THTR,PIP5K1C,GPR63,RAB3A,SCG1,HOME1,DCST2,PPP6R1,PIP5K1C,HP1B3,NCAM1-AS2,PDS5A,TPP1,CHRD1,CGGBP1,YARS2,CATD,KCNK2,SCG1,TTC23-AS1,PRKAB1
SAHH2,MTAP2,SLC5A3,TTBK1,PNPLA6,CREB3L4,PON2,PHF23,XPO7,EPHA4,CZIB,HP1B3,DHB11,RAP1GAP2,KIF3C,L1CAM,C9JNY7,L1CAM,CACNA1H,PON2,SYNJ1,PPP6R1,V9PBN7,KLHL1,FILIP1L,MAST2,V9PBN7
DNAJB6,RAP2B,GOLPH3L,LOC105376654,CSNK2A2,SH3G3,NEGR1,RSPO3,TOP1,COMT,LPPRC,ACTN1_y,DLGP3,ARMCX2,RSPO3,CNOT4,ECI1,FBXO24,MBD1,FRIL,EPHA4,PON2,CYTC,SMIM14-DT,CZIB,ECI1,CYTC
A4,RAPGEF1,MBOAT7,E7EVA0,RSPO3,ASAH1,ABI2,PCP,CACYBP,A0A087WW96,SRRM2-AS1,HEXB,DNAJB6,NPAS2,SMIM14-DT,GPR199P,YARS2,SMIM14-DT,MOC2B,PGCA,GPR199P,TOP1,C9JNY7,E9PIM6,LPPRC,OTUD4,CHD3
EPS15,REEP5,SNX16,MAST2,TNPO3,H0Y858,PGCA,PNRC2,S100B,RL12,CEP19,L2GL1,DNAJC27-AS1,PAN3-AS1,MC4R,PDS5A,SLC5A3,MIRLET7IHG,AP2A1,CYTC,NUDT9,CZIB,NT5C,FPGS,SRRM2-AS1,TRAPPC6A,NT5C
XPA,TTLL3,SCN3A,CEP76,PNRC2,NTN5,ILK,MBD1,PIP5K1C,CATD,FSD1,NID1,DOC2A,TTBK1,POLG,SAMTOR,HEBP2,PFKP,NCKAP1,SLC5A3,UNC5A,KIF21B,ING1,SAMTOR,CEP19,S27A1,ING1
A0A0C4DGH3,TTBK1,NIM1K,RAP2B,UHMK1,ARG2,NECA2,FPGS,PARLP2,ECI1,C9J9K3,PRP19,DPP6,CREB3L4,FPGS,TRIM45,GPR199P,RPRM,CMTM4,SCN3A,NCKAP1,GOLPH3L,TRAPPC6A,ZMAT1,CCT8,AHNK,TRAPPC6A
SEPTIN7-DT,TRIO,CDC6,TMEM123-DT,PMPCB,CCDC127,STAT3,FGFR1OP2,CLCN6,CLH1,RALBP1,IPO5,DPYL1,XPO7,FGFR1OP2,ARMCX2,TMEM147-AS1,BCAT1,BICD2,AP2B1,SCN3A,CGGBP1,E9PHY5,SLC38A2,ARMCX2,EFNB2,E9PHY5
HUS1,TRIM45,TRAPPC6A,VA0D1,RHOT1,XRCC5,COMT,SAMTOR,KIF3C,ECHA,S27A1,FSD1,DPYL4,ASAH1,SAMTOR,YARS2,RAPGEF1,TRIM45,MLLT3,MBD1,H2AZ1,AAKB2,AAKB2,XPA,C9J9K3,LOC105376654,AAKB2
PRAF2,TRAPPC6A,H2AZ1,SRRM2-AS1,PCP,TRIM45,A0A087WW96,ZMAT1,SLC38A2,PP2BB,TTLL3,S10AA,DRD1,BRPF3,ZMAT1,APOM,NSMCE3,CHRD1,PRP19,CNOT4,POLG,PHAR1,CDK8,BAG2,TPRGL,SRRM2-AS1,CDK8
PARLP2,TPRGL,SAP130,POLG,STAU1,OGA,HS105,SLC38A2,BAG2,S27A1,RANBP9,SV2B,DUSP19,CDK8,SLC38A2,BICD2,V9PBN7,MBD1,HEBP2,YARS2,TPRGL,ING1,SRGP3,RNF31,AP2A2,LINC03072,SRGP3
DRD1,TPP1,CTNND2,ICAM5,PPP6R1,HEBP2,ECI1,XPA,RNF31,H7C545,KDSR,SCG2,DYNLL1,FGFR1OP2,XPA,ZNF596,KCNK2,AP2B1,CSNK2A2,NPEPPS,SRGP3,NPY1R,SYNJ1,LINC-PINT,SRGP3,XRCC5,ELAVL1
ANKRD52,TOP1,NPY1R,NEUM,SMIM14-DT,ING1,CLH1,BAG2,LINC-PINT,EPDR1,LINC03072,KCC2A,E5RGX5,STAU1,BAG2,CCDC191,H7BXD5,PNRC2,ABI2,AHNK,ABI2,S100B,MAFG,MSL1,RALBP1,TOP1,DHB11
CLH1,TOM1L1,NPAS2,ASB16-AS1,ING1,TPRGL,ECHA,RNF31,MSL1,STX1A,ECHB,SCG1,E7EVA0,CCDC127,RNF31,S100B,RABIF,CDC6,RANBP9,PFKP,AP2B1,SLC5A3,ELAVL1,PAN3-AS1,S27A1,CCT8,HP1B3
H2AZ,TNPO3,TRIM45,CRIP2,DNAJC27-AS1,BSN_y,PP2BB,LINC-PINT,HECA,KCC2A,YARS2,VGLU1,E9PDG8,EPHA4,LINC-PINT,ARHGAP35,PGCA,SYNJ1,BRPF3,UNC5A,NEGR1,CAC1E,DHB11,HECA,BRD9,CDK8,XRCC5
THTR,TMEM243,FAM53C,C9orf40,INKA2,SRRM2-AS1,S27A1,MSL1,CHIC2,FGF1,KHDRBS3,STMN1,E9PGC8,XPA,MSL1,TPRGL,S100B,YARS2,NUDT9,GNPNAT1,ARL10,TCF20,HP1B3,C1orf52,LANC2,CYTC,CATD
PSIP1,TMEM147-AS1,HTR1E,PVRL1,CLCN6,RAP2B,H7C545,HECA,C1orf52,PPIF,DHB11,KCNA1,E9PHY5,CLCN6,HECA,CACNA1H,E9PHY5,ARL10,TRIM45,S100B,CMTM4,FILIP1L,XRCC5,DRD1,RSPO3,ELAVL1,ARSK
ELAVL1,TMEM123-DT,TOM1L1,YY1,CEP76,CACNA1H,STX1A,CHIC2,DRD1,ARSK,ZNF596,ARP3B,E9PIM6,KCC2A,CHIC2,KIF3C,NUDT9,GID4,CACYBP,SYNJ1,HP1B3,SRRM2-AS1,KCNK2,RANBP9,RANBP9,CCDC127,EMD
PLPBP,THTR,TTC23-AS1,PHF23,RANBP9,CAC1E,KCC2A,C1orf52,MIRLET7IHG,MLC1,SENP3,DLGP3,E9PS17,NCKAP1,C1orf52,CNTN1,CATD,PVRL1,CNOT4,AP2A2,MBD1,G5E9W7,ARSK,MIRLET7IHG,KDSR,APOM,MBD1
DOC2A,TGM2,NSMCE3,CIRBP_y,BRPF3,LPPRC,FGF1,DRD1,BLTP2,HEXB,YY1,LANC2,ECHA,UHMK1,DRD1,ARL10,GPR63,HP1B3,EPDR1,DUSP19,STAU1,GID4,EMD,BLTP2,ARSK,POLG,SCG1
MIOS-DT,TFE3,ARL10,CMTM4,SIMC1,MOC2B,SCG1,RANBP9,RANBP9,CD44,MIRLET7IHG,SYGP1,ECHB,LRRC57,RANBP9,BRPF3,PARLP2,CREB3L4,UNC5A,ABI2,SPB6,SIMC1,MBD1,DCST2,LINC03072,BICD2,BSN_x
LINC01102,TCF20,UBE2Q1,GNAI1,GNPNAT1,A4,CCKN,MIRLET7IHG,DCST2,RAB6B,UBP14,TGM2,ECI1,NUS1,MIRLET7IHG,CMTM4,MIOS-DT,ARMCX2,LRRC57,CGGBP1,SLC5A3,SNX16,SCG1,CACNA1H,ACTN1_x,ST7-AS1,PPM1F
PACN1,TBCK,NCKAP1,CNTN1,PDS5A,CSNK2A2,CIRBP_y,BLTP2,CACNA1H,EMD,SAHH2,DPYL1,ECI2,NHSL3,BLTP2,RANBP9,DHB11,TCF20,CCT5,GPR63,NPEPPS,SRGP3,BSN_x,DNAJC27-AS1,MC4R,PACN1,MIOS-DT
DLGP3,TBB4B,FILIP1L,MED21,PARLP2,IQGA1,GFAP,DCST2,DNAJC27-AS1,NUMA1,HECA,RTN1,EFNB2,MIOS-DT,DCST2,STAU1,PHF23,CDK8,SLC5A3,NPY1R,E9PHY5,PFKP,PPM1F,PRKAB1,YARS2,LINC02607,LPPRC
SAMTOR,TBA1B,GPR63,CATD,DRD1,LINC03072,TGM2,CACNA1H,PRKAB1,BSN_y,TNPO3,CRIP2,ELAVL1,TRIM45,CACNA1H,SNX16,RN7SL832P,CNOT4,XPO7,ZNF596,AHNK,SCN3A,MIOS-DT,MBD1,RL12,CREB3L4,KCNK2
SH3G1,SYUB,XPO7,HP1B3,ARMC9,MLLT3,PLCD1,DNAJC27-AS1,MBD1,E9PS17,KCC2A,EPDR1,EMD,DNAJC27-AS1,DNAJC27-AS1,SRGP3,G5E9W7,HBD,PLCD1,GID4,SAMTOR,NUDT9,LPPRC,CHIC2,DHB11,MBD1,NUMA1
CMTM4,SYUA,TOP1,DHB11,VA0D1,AP2B1,PSIP1,SMIM14-DT,PNRC2,GABR2,IP3KA,H2AZ,EPDR1,EPDR1,PRKAB1,HEBP2,EPS15,BRPF3,TNPO3,H2AZ1,NPY1R,TMEM147-AS1,NUMA1,FGFR1OP2,ZNF596,KDSR,MIRLET7IHG
ARG2,TTC23-AS1,CACYBP,LINC03072,AP2B1,DPYL1,A4,CEP76,PAN3-AS1,EPS15,BLTP2,EPHA4,EPHA4,RPRM,MBD1,CDC6,LINC00467,PON2,CRIP2,ECI1,CACNA1H,H2AZ1,MIRLET7IHG,PNRC2,SENP3,FBXO24,A4
BSN_x,U3KQG5,S100B,CTNND2,SYUA,HOME1,NAC2,MARK4,CEP76,OPCM,CAV1,PRDX6,EPS15,EFNB2,PNRC2,UNC5A,MLC1,CRKL,ZNF596,CCT5,TRIM45,NT5C,HEXB,SH3G1,NECA2,AP2A2,HEXB
NUMA1,SYNPO,PIP5K1C,ELAVL1,NMT1,IPO5,HPCA,PAN3-AS1,CCT2,H2A3,S10AA,PITH1,FAM171A2,RHOT1,CCT2,ZMAT1,MAST2,XRCC5,CEP19,SEPTIN7-DT,PARLP2,CRYL1,PRP19,CCT2,MIRLET7IHG,LINC00467,PRP19
AGRIN,UBAP1,KIF3C,SNX27,ASAH1,ABI2,ITB1,CCT2,XPA,ITB1,CCDC127,VATB2,FAM220A,DCST2,CEP76,SEPTIN7-DT,SNX16,RAPGEF1,POLG,RAPGEF1,CHRD1,PIK3R2,CACNA1H,KHDRBS3,C9JNY7,TPRGL,KCC2A
CCKN,ZNT3,SMIM14-DT,CHDH,CREB3L4,HEXB,PRAF2,TNPO3,KHDRBS3,GNAI1,PRDX6,ACOX1,FAM53C,TMEM147-AS1,TNPO3,TNPO3,SMIM14-DT,DCST2,MLC1,G5E9W7,B5MCD7,BSN_x,RHOT1,ZNF596,ECHB,TPP1,CACNA1H
SYPH,ZNF662,POLG,DOC2A,SAMTOR,G5E9W7,GNAI1,KHDRBS3,MARK4,SNX3,CACYBP,SEPT5,FBXO24,PPID,KHDRBS3,CXA1,ARG2,ORAI2,SCN3A,SNX16,FRIL,SEPTIN7-DT,AP2A2,RN7SL832P,UBP14,EPHA4,RHOT1
TOP1,ZNF596,FPGS,GPR63,MC4R,NPY1R,SNX3,ZNF596,FBXO24,PYC,TOM1L1,NECA2,FGF1,AHSA1,ZNF596,GID4,H0Y858,MBOAT7,SCG1,POLG,AP2A2,PDS5A,E9PDG8,ST7-AS1,NPEPPS,HP1B3,AP2A2
CIRBP_y,ZNF280B,FGFR1OP2,MRPS6,KLHL29,KLHL29,DHB11,RN7SL832P,ZMAT1,ANXA2,SYNJ1,CCKN,FGFR1OP2,RFX3-DT,RN7SL832P,CTNND2,MBD1,E7EVA0,CAC1E,E9PHY5,BRPF3,PGCA,ASB16-AS1,ARG2,HECA,HEXB,E9PDG8
MLC1,ZMAT1,SAMTOR,TPP1,PGBD5,IP3KA,PYC,ST7-AS1,TMEM123-DT,G5E9W7,NEGR1,CIRBP_y,FILIP1L,BAG2,ST7-AS1,LANC2,PGBD5,PMPCB,C9JNY7,MAP6,LANC2,GNPNAT1,RAB3A,IRF2-DT,TNPO3,A4,ASB16-AS1
TGM2,YY1,ZMAT1,K7EKD1,CRKL,STMN1,ANXA2,ARG2,ST7-AS1,XRCC5,CATD,GFAP,FKB1A,ELAVL1,ARG2,CCT5,MC4R,CTNND2,CGGBP1,CACNA1H,RANBP9,SCG2,HN1,CREB3L4,BSN_y,RHOT1,RAB3A
FRIL,YARS2,BAG2,SH3G1,TTBK1,CATD,G5E9W7,IRF2-DT,ARG2,E5RGX5,TOP1,AP2A1,FKBP5,MRPS6,IRF2-DT,MLC1,SYNJ1,INKA2,TOM1L1,EPHA4,H7C545,FBXO24,POLG,INKA2,KCC2A,ING1,HN1
YARS2,XRCC5,RNF31,E9PS17,SLC38A2,TPP1,HEBP2,CREB3L4,IRF2-DT,Q5JP53,GPR199P,PLCD1,FOXK2,CDC6,CREB3L4,KCC2A,CCT5,PACN1,ST7-AS1,PDS5A,MLC1,CCT5,RAPGEF1,PGBD5,IP3KA,PSIP1,POLG
SMIM14-DT,XPO7,LINC-PINT,REEP5,CCT2,AGRIN,SYPH,INKA2,CREB3L4,HOME1,GABR2,C9JNY7,FPGS,GID4,INKA2,S27A1,USP35,SEPTIN7-DT,GPR63,MLC1,CCKN,UBE2Q1,VATH,CDK8,BLTP2,SEPTIN7-DT,RAPGEF1
ARP3B,XPA,MSL1,MAPK13,RABIF,FAM53C,CXA1,PGBD5,INKA2,NID1,A0A087WW96,ZO2,FRIL,MAPK13,PGBD5,CRIP2,H2AZ1,CHD3,GPR199P,CCDC191,GPR63,ECI1,GID4,TMEM123-DT,SNX3,E9PDG8,VATH
2AAA,WASF1,HECA,SEPT5,TRIM45,LINC00467,XRCC5,CDK8,PGBD5,PSIP1,H7BXD5,SPB6,FRS1L,NMT1,CDK8,MBD1,SCN3A,S27A1,CYTC,TPRGL,STMN1,MON1A,MC4R,CZIB,ADCY9,SNX16,GID4
IRF2-DT,VGLU1,CHIC2,GNA13,RPRM,MAP6,E5RGX5,TMEM123-DT,CDK8,IPO5,GOLPH3L,VATH,FSD1,K7EKD1,TMEM123-DT,SPB6,GOLPH3L,PRP19,C9J9K3,TCF20,ZNF596,U3KQG5,EPHA4,FBXO24,TRAPPC6A,DPP6,EPHA4
RAB6B,VATH,C1orf52,HS105,MAPK13,NCKAP1,Q5JP53,CZIB,CZIB,H2AZ,PDS5A,PRAF2,G5E9W7,PPT1,CZIB,AP2A2,SLC35F3,CNTN1,PPP6R1,SRGP3,CCT5,NSMCE3,H2AZ1,TTBK1,SAHH2,ARSK,H2AZ1
LINC-PINT,VATB2,DRD1,SENP3,PPT1,PNRC2,KDSR,FBXO24,TNPO3,TGM2,SPB6,SYPH,GABR2,CRKL,FBXO24,TOM1L1,BRPF3,MAP6,CHRD1,HP1B3,ARP3B,ORAI2,HECA,TTLL3,CCDC127,PPP6R1,HECA
OGA,VA0D1,RANBP9,PACN1,NEUM,USP35,IF6,TTBK1,ZNF596,SYGP1,TBB4B,LY6H,GFAP,SMIM14-DT,TTBK1,FRIL,ING1,CEP76,ARMCX2,BRPF3,MON1A,ARL10,CCT8,ANKMY1,ACOX1,2AAA,CCT8
SENP3,V9PBN7,MIRLET7IHG,KCNA1,E9PDG8,HP1B3,ECI2,TTLL3,SAMTOR,DLGP3,CCDC191,KDSR,GID4,GOLPH3,TTLL3,XPO7,XRCC5,LINC00467,CDC6,AAKB2,YARS2,CACNA1H,HUS1,RAPGEF1,SCN2A,SENP3,CCT5
LINC00467,USP35,BLTP2,RPRM,SYNJ1,PFKP,LPPRC,ANKMY1,TTBK1,KCNA1,ACTN1_x,ECI2,GLNA,KLHL29,ANKMY1,LINC00467,AAKB2,PGBD5,GFAP,RANBP9,KCC2A,CCDC191,CCT5,MAPK13,PRDX6,ASB16-AS1,BRPF3
ATAD1,UNC5A,DCST2,CCDC191,CCDC127,SIRT4,SNG3,RAPGEF1,TTLL3,VATB2,CAN2,AP2A2,GNA13,ARMC9,RAPGEF1,SMIM14-DT,EMD,NPEPPS,SAMTOR,KIF21B,PRP19,RHOT1,BRPF3,PMPCB,SYNJ1,LPPRC,CREB3L4
C9J9K3,UHMK1,CACNA1H,FKB1A,PLPBP,RPRM,ZO2,MAPK13,ANKMY1,H7BXD5,NUMA1,RAP2B,GNAI1,DRD1,MAPK13,PRP19,CNOT4,PLPBP,E9PDG8,CDK8,CRIP2,CHDH,CREB3L4,TNPO3,CDC6,ARG2,KCMF1
GOLPH3L,UBP14,DNAJC27-AS1,TRIM45,PRIO,SENP3,H2A3,PMPCB,RAPGEF1,ECI2,KLHL29,CD44,GNPNAT1,PMPCB,PMPCB,NPEPPS,PLPBP,H7C545,2AAA,TNPO3,PDS5A,TOM1L1,KCMF1,CEP76,NEGR1,RAPGEF1,SYNJ1
RPRM,UBE2Q1,PRKAB1,ARG2,LINC01102,CEP76,FKBP5,PRKAB1,MAPK13,KDSR,E5RGX5,S4R371,GOLPH3,LINC01102,PAN3-AS1,G5E9W7,GOLPH3,SPB6,G5E9W7,SIMC1,CTNND2,POLG,ILK,MARK4,CATD,CHDH,ILK
GNPNAT1,SYPH,MBD1,HEXIM1,NHSL3,CTNND2,CD44,PLPBP,PMPCB,SYPH,S6A17,SAHH2,GOLPH3L,SNX27,MARK4,SCG1,ZNT3,PRKAB1,TCF20,BSN_x,TPP1,GPR63,CGGBP1,POLG,TOP1,SRGP3,CGGBP1
ACTN1_x,SYNJ1,PNRC2,COMT,IP3KA,TTBK1,HNRPL,POLG,RN7SL832P,PRAF2,FILIP1L,AT8A1,GPM6A,PGBD5,PLPBP,CHRD1,SNX27,APOM,CTNND2,TMEM123-DT,XPO7,PPIF,NCKAP1,ARHGAP19-SLIT1,SLC38A2,NCKAP1,NCKAP1
ARMCX2,RFX3-DT,CCT2,ANKMY1,CDC6,ZNF662,GUAD,FAM220A,SH3G1,ZO2,STX1A,CTBP1,GPR199P,RNF31,ARHGAP19-SLIT1,AAKB2,LRRN2,ABI2,A4,NT5C,SCG1,MLC1,E9PS17,ARMC9,A0A087WW96,MLLT3,E9PS17
TCF20,SEPTIN7-DT,CEP76,STX1A,K7EKD1,KDSR,A0A0C4DGH3,MRPS6,PLPBP,VGLU1,PYC,PACN1,GPR63,SYNJ1,ZNF280B,CYTC,KCNA1,SIMC1,CREB3L4,SAMTOR,TOM1L1,PVRL1,A4,CHD3,COR1A,PPIF,PSIP1
SCN3A,SENP3,TNPO3,DPP6,CCT8,PNPLA6,S10AA,USP35,FGFR1OP2,CRYL1,AAKB2,NRX1A,GUAD,RL12,CHD3,TPP1,E9PDG8,XPO7,PSIP1,FBXO24,G5E9W7,ZNF596,PSIP1,USP35,MON1A,MRPS6,YARS2
LINC03072,SCN3A,KHDRBS3,SPB6,PPID,ARL10,IPO5,RIC8B,RALBP1,PAK1,MTAP2,SNG3,H0Y858,GNPNAT1,USP35,GNPNAT1,LY6H,UHMK1,ILK,NCKAP1,PIP5K1C,EPHA4,YARS2,RIC8B,MBOAT7,FAM53C,TPP1
PRKAB1,SCN2A,ZNF596,H7C545,RIC8B,CCT2,NID1,RPRM,FPGS,HNRPL,ALDH2,LPPRC,H2A3,MED21,RIC8B,E9PHY5,RANBP9,DNAJC27-AS1,V9PBN7,PIK3R2,GNPNAT1,NCKAP1,TPP1,RPRM,FSD1,KCC2A,FBXO24
CXA1,SCG2,RN7SL832P,ORAI2,KHDRBS3,S6A17,HEXB,NMT1,ZNF280B,GUAD,CRKL,CYTC,H2AZ,RABIF,RPRM,UHMK1,CCDC191,AAKB2,CHDH,DHB11,S100B,UHMK1,FBXO24,KIF21B,PDS5A,TMEM123-DT,KIF3C
RAP1GAP2,SCG1,ST7-AS1,STAT3,HTR1E,GID4,HOME1,PRICKLE2,USP35,A0A0C4DGH3,PCP,Q5JP53,H2AZ1,TFE3,KIF21B,ORAI2,HP1B3,KLHL29,STAU1,SMIM14-DT,CACYBP,LINC00467,KIF3C,NMT1,SPB6,LANC2,PMPCB
SLC38A2,SAP130,ARG2,ECI2,UNC5A,S4R371,RAB6B,HEXIM1,RIC8B,S10AA,E9PS17,TBA1B,H7BXD5,THTR,NMT1,TMEM123-DT,NEGR1,LANC2,PDS5A,LINC00467,DUSP19,TPRGL,PMPCB,PRICKLE2,TBB4B,TRIO,IP3KA
HECA,SAMTOR,CREB3L4,OPCM,CELF4,MRPS6,OPCM,TMEM243,RPRM,LPPRC,AGRIN,BASP1,H7C545,ACOX1,PRICKLE2,FAM53C,PON2,ELAVL1,DPYL1,RABIF,GID4,FAM53C,CEP19,HEXIM1,NUMA1,AT8A1,CEP19
KCC2A,SAHH2,INKA2,ZMAT1,FRS1L,ARMCX2,EMD,RALBP1,KIF21B,SNG3,DPP6,XRCC5,HBD,H0Y858,HEXIM1,PARLP2,AT8A1,CCDC191,NPY1R,S27A1,E9PDG8,VATH,SPB6,TMEM243,E5RGX5,TRIM45,SPB6
KDSR,S6A17,CDK8,TCF20,DPYL4,BLTP2,V9PBN7,NUS1,NMT1,ANXA1,MAST2,CAN2,HEBP2,RIC8B,TMEM243,FGFR1OP2,KCMF1,CIRBP_y,S4R371,FAM171A2,CCDC191,MBOAT7,KDSR,RALBP1,PP2BB,H2AZ1,KDSR
GPM6A,S4R371,TMEM123-DT,ANXA2,NEGR1,CNOT4,NUMA1,ZNF662,PRICKLE2,HPCA,NAC2,ANXA2,HECA,PHF23,RALBP1,MIRLET7IHG,SEPT5,ACOX1,UBE2Q1,CDC6,TNPO3,A0A087WW96,KCC2A,NUS1,PPP6R1,TBB4B,2AAA
CHRD1,S27A1,CZIB,CPLX2,PON2,ATAD1,VGLU1,KCMF1,HEXIM1,CTBP1,BRPF3,ICAM5,HEXB,CHIC2,NUS1,CACYBP,SIMC1,FGFR1OP2,RAPGEF1,V9PBN7,CDC6,NPAS2,2AAA,MRPS6,AAKB2,NUDT9,CCKN
CAC1E,S10AA,FBXO24,FKBP5,THTR,H2A3,BSN_y,AP1M1,DNAJB6,PACN1,BASP1,ANXA1,HEXIM1,MBOAT7,MRPS6,NEGR1,CRYL1,FAM53C,CCDC191,MIRLET7IHG,SEPTIN7-DT,TNPO3,CCKN,ZNF662,MTAP2,VA0D1,FAM53C
STMN1,S100B,TTLL3,L2GL1,PITH1,CRKL,E9PS17,MED21,ARMC9,NRX1A,PMPCB,DPP6,HN1,PRDX6,ZNF662,H7C545,VA0D1,ARG2,ARL10,TRIM45,SNX16,RL12,FAM53C,AP1M1,A4,H7C545,ECHB
NEGR1,RTN1,ANKMY1,CD44,PRDX6,GABR2,GABR2,RFX3-DT,NUS1,S4R371,PADI2,ECHB,HNRPL,UNC5A,AP1M1,ARP3B,TCF20,LPPRC,KIF3C,ORAI2,FAM171A2,RAB3A,ECHB,MED21,H2AZ1,MIRLET7IHG,CNOT4
PRDX6,RSPO3,RAPGEF1,MARK4,TFE3,SCN2A,EPS15,CLCN6,MRPS6,MAP6,XRCC5,ALDH2,HOME1,ORAI2,MED21,AHNK,TMEM123-DT,U3KQG5,S27A1,UBE2Q1,AAKB2,PNRC2,CNOT4,RFX3-DT,ALDH2,SAMTOR,MC4R
