MORE:Ranker,MOGONET:Ranker,shap,lime,t_test,randomforest_feature_importance,xgb_feature_importance,rf_permutation_feature_importance,xgb_permutation_feature_importance,lasso,ridge,elasticnet,boruta,mannwhitneyu,svm_rfe,mean_rank,min_rank,median_rank,rra_rank,geom.mean_rank,stuart_rank,mra_rank,mean_weight,max_weight,median_weight,geom.mean_weight,ta_weight
BRPF3,X - 23026,X - 25109,4-acetamidobutanoate,CDK8,SNX16,FAM53C,LOC105376654,saccharopine,KIF3C,3-hydroxyisobutyrate,"1,5-anhydroglucitol (1,5-AG)",4-acetamidobutanoate,CMTM4,4-acetamidobutanoate,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),tetracosadienoylcarnitine (C24:2)*,ZNF596,S100B,LRRN2,ING1,ZNF596,aspartate,OTUD4,ACTN1,LINC02607,aspartate
FAM171A2,TFE3,thiamin (Vitamin B1),CoA-glutathione*,SEPTIN7-DT,ANKRD11,TRIM45,hydroxyproline,pseudouridine,PIP5K1C,N6-succinyladenosine,1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,4-cholesten-3-one,PRKAB1,X - 23085,phosphocholine,ASB16-AS1,RSPO3,1-palmitoleoyl-GPC* (16:1)*,X - 23026,phosphocholine,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),N6-carboxymethyllysine,LINC02607,phosphocholine,PPP6R1,N6-carboxymethyllysine
ximenoylcarnitine (C26:1)*,TCF20,3-amino-2-piperidone,linoleoyl ethanolamide,RAP1GAP2,MC4R,UBE2Q1,GPR199P,erythronate*,S100B,2-methylserine,spermidine,4-guanidinobutanoate,arabitol/xylitol,2-O-methylascorbic acid,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),PNPLA6,NPY1R,NPY1R,MBD1,MBD1,LRRN2,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,ARHGAP35,LINC02607,aspartate,palmitoyl dihydrosphingomyelin (d18:0/16:0)*
CHD3,TBCK,2'-deoxyinosine,PRKAB1,CBL,PPP6R1,NPAS2,homocitrulline,cysteine-glutathione disulfide,CACYBP,TTC23-AS1,X - 25979,4-hydroxybutyrate (GHB),ARSK,"N,N,N-trimethyl-5-aminovalerate",X - 23026,BSN,KCNK2,X - 23026,1-palmitoleoyl-GPC* (16:1)*,ARL10,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),X - 23026,ADCY9,SNX16,KLHL1,KCNK2
trimethylamine N-oxide,RIC8B,glycylvaline,sebacate (C10-DC),12-HHTrE,thioproline,NPY1R,heme,N-acetyl-1-methylhistidine*,TOP1,X - 25109,CHD3,5'- GMP,PRICKLE2,behenoyl dihydrosphingomyelin (d18:0/22:0)*,NCAM1-AS2,1-linoleoyl-GPG (18:2)*,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),GOLPH3L,ACTN1,TCF20,BRD9,erythronate*,MAFG,dihomo-linoleoylcarnitine (C20:2)*,ZNF596,erythronate*
N-acetylglutamine,RFX3-DT,hydroxyproline,X - 15161,MSL1,N-carbamoylglutamate,UBAP1,1-methylhistidine,X - 25948,XPO7,SAMTOR,arachidoyl ethanolamide (20:0)*,"5,6-dihydrouridine",ASB16-AS1,N1-Methyl-2-pyridone-5-carboxamide,LOC105376654,X - 23026,LINC02607,ARL10,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,tetradecadienoate (14:2)*,RAPGEF1,phenol sulfate,KLHL1,N-carbamoylglutamate,docosadienoylcarnitine (C22:2)*,phenol sulfate
X - 22771,RAPGEF1,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,RAP1GAP2,ARSK,2-methylserine,SAP130,dihomo-linoleoylcarnitine (C20:2)*,2-O-methylascorbic acid,FILIP1L,PRKAB1,RN7SL832P,5-(galactosylhydroxy)-L-lysine,CDK8,X - 16972,BRD9,NUDT9,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*,CBL,ING1,ARHGAP35,ARL10,spermine,MAST2,CACNA1H,ST7-AS1,X - 23026
dimethylglycine,RAP1GAP2,N6-carboxymethyllysine,glycerophosphoethanolamine,PAN3-AS1,CACNA1H,NCKAP1,LINC03072,behenoyl dihydrosphingomyelin (d18:0/22:0)*,STAU1,5-oxoproline,USP35,5-HETE,CACNA1H,X - 25856,RSPO3,dihomo-linoleoylcarnitine (C20:2)*,GPR63,ARHGAP35,NCAM1-AS2,LRRN2,"5,6-dihydrouridine",TTC23-AS1,MBD1,ORAI2,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,spermine
CHIC2,RANBP9,N-carbamoylglutamate,DYNLL1,CACNA1H,guanosine 2'-monophosphate (2'-GMP)*,KCNK2,CoA-glutathione*,arabinose,NCKAP1,X - 15161,3-hydroxypalmitate,5-oxoproline,TTC23-AS1,spermine,ZNF596,ST7-AS1,ING1,"N,N,N-trimethyl-alanylproline betaine (TMAP)",ARL10,ZNF596,SCN3A,ST7-AS1,APOM,ING1,CACNA1H,TTC23-AS1
propionylcarnitine (C3),RALBP1,saccharopine,3-methylhistidine,TMEM147-AS1,cysteine-glutathione disulfide,H2AZ1,PPP6R1,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,UBE2Q1,5'- GMP,LOC105376654,6-oxopiperidine-2-carboxylate,12-HHTrE,phenol sulfate,GOLPH3L,cysteine-glutathione disulfide,ARHGAP35,phenol sulfate,ZNF596,LOC105376654,N-carbamoylglutamate,LRRN2,NCAM1-AS2,1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,BSN,ST7-AS1
RHOT1,RABIF,pseudouridine,PRICKLE2,X - 25244,CBL,ANKRD52,ORAI2,pyroglutamine*,ARL10,betaine,15-HETE,ACTN1,X - 23639,tetradecadienoate (14:2)*,CBL,PARLP2,betaine,3-methylhistidine,TTC23-AS1,TTC23-AS1,LOC105376654,ING1,LINC03072,N-acetylglucosamine 6-phosphate,orotate,LRRN2
glutarylcarnitine (C5-DC),PRKAB1,erythronate*,DRD1,GPR199P,XPA,FILIP1L,ELAVL1,X - 16972,NSMCE3,N-acetylneuraminate,ZMAT1,ADCY9,RN7SL832P,glycylleucine,ARL10,ZNF596,TCF20,guanidinoacetate,S100B,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),PRKAB1,BSN,NPEPPS,MAFG,5-oxoproline,ING1
arachidoyl ethanolamide (20:0)*,PRICKLE2,N-acetyl-aspartyl-glutamate (NAAG),HUS1,HUS1,TTBK1,CDC6,"2,4-dihydroxybutyrate",X - 25856,TTC23-AS1,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,ARHGAP35,AHSA1,SCN3A,2-hydroxyglutarate,TTC23-AS1,orotate,FILIP1L,CGGBP1,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),GOLPH3L,2-methylserine,LOC105376654,BICD2,LRRN2,X - 23593,BSN
1-methyl-5-imidazolelactate,PPP6R1,beta-citrylglutamate,ZNF596,TTC23-AS1,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,LRRN2,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,spermine,TOM1L1,TOM1L1,homocitrulline,ANKMY1,ZNF596,1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,"N,N,N-trimethyl-alanylproline betaine (TMAP)",ARSK,ASB16-AS1,LRRN2,ST7-AS1,BRD9,spermidine,CZIB,RN7SL832P,GOLPH3L,erythronate*,LOC105376654
CEP76,PPID,4-acetamidobutanoate,3-hydroxyhexanoate,SAP130,N-acetylglucosamine 6-phosphate,CTNND2,LINC00467,phenol sulfate,HTR1E,PPP6R1,PDS5A,ANKRD11,MC4R,1-arachidonoyl-GPE (20:4n6)*,betaine,PPP6R1,NCAM1-AS2,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,ADCY9,S100B,BLTP2,KCNK2,BLTP2,X - 23038,spermine,CZIB
ACTN1,POLG,X - 23085,pyroglutamine*,spermidine,MAFG,trigonelline (N'-methylnicotinate),GPR63,tetradecadienoate (14:2)*,FAM53C,arabitol/xylitol,H2AZ1,ANKRD52,SLC5A3,pyroglutamine*,SNX16,5-oxoproline,X - 23026,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),KCNK2,NCAM1-AS2,ARSK,RN7SL832P,S100B,3-hydroxypalmitate,X - 25979,RN7SL832P
PMPCB,PNRC2,2-O-methylascorbic acid,2'-O-methylcytidine,MIRLET7IHG,MLLT3,CGGBP1,1-methyl-5-imidazoleacetate,glycylleucine,TRIM45,SRRM2-AS1,SAP130,AP1M1,TOP1,X - 23026,S100B,APOM,FPGS,ING1,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),"N,N,N-trimethyl-alanylproline betaine (TMAP)",tetradecadienoate (14:2)*,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),CZIB,glycerophosphoethanolamine,ACTN1,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4)
cytidine 2' or 3'-monophosphate (2' or 3'-CMP),PNPLA6,"N,N,N-trimethyl-5-aminovalerate",XPO7,SRRM2-AS1,LINC01102,CCT5,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,2-hydroxyglutarate,TRIO,erythronate*,CTNND2,APOM,TCF20,argininate*,FILIP1L,CBL,SAP130,NCAM1-AS2,RSPO3,KCNK2,N6-carboxymethyllysine,"5,6-dihydrouridine",NT5C,BSN,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),"5,6-dihydrouridine"
palmitoyl dihydrosphingomyelin (d18:0/16:0)*,PMPCB,behenoyl dihydrosphingomyelin (d18:0/22:0)*,FILIP1L,KLHL1,3-hydroxypalmitate,KLHL1,PRKAB1,1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,UBAP1,1-oleoyl-GPC (18:1),NPY1R,ARG2,CNOT4,2-aminoheptanoate,KCNK2,tetradecadienoate (14:2)*,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),N-acetyl-1-methylhistidine*,cysteine-glutathione disulfide,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),LINC03072,RSPO3,LRRN2,CoA-glutathione*,spermidine,RSPO3
dihomo-linoleoylcarnitine (C20:2)*,PLPBP,N1-Methyl-2-pyridone-5-carboxamide,homocarnosine,LOC105376654,glycerophosphoethanolamine,ADCY9,1-methyl-5-imidazolelactate,1-arachidonoyl-GPE (20:4n6)*,LINC03072,X - 25422,RSPO3,ARHGAP19-SLIT1,GPR199P,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,3-methylhistidine,3-methylhistidine,BRD9,RSPO3,betaine,ST7-AS1,CACNA1H,IRF2-DT,ASB16-AS1,X - 23593,KCNK2,IRF2-DT
TTC23-AS1,PIP5K1C,X - 16972,5-(galactosylhydroxy)-L-lysine,CMTM4,KIF21B,PHF23,3-amino-2-piperidone,X - 23026,GID4,trigonelline (N'-methylnicotinate),TOP1,ARHGAP35,SEPTIN7-DT,15-HETE,PMPCB,MC4R,RAP1GAP2,X - 25244,PMPCB,aspartate,KCNK2,TTBK1,TMEM123-DT,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,CoA-glutathione*,TTBK1
glycerol 3-phosphate,PIK3R2,X - 25856,SNX16,TOP1,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,NUDT9,N-methylpipecolate,S-methylcysteine sulfoxide,LRRC57,arabinose,NPAS2,ARL10,POLG,phosphocholine,cysteine-glutathione disulfide,LINC02607,CNOT4,ST7-AS1,LINC02607,ACTN1,RAP1GAP2,hippurate,ARL10,phenol sulfate,NPY1R,hippurate
MC4R,PHF23,spermine,behenoyl dihydrosphingomyelin (d18:0/22:0)*,ACTN1,"1,5-anhydroglucitol (1,5-AG)",PFKP,phenylalanylglycine,argininate*,GOLPH3,KCMF1,TRIM45,ARMC9,PPP6R1,X - 23739,N-acetyl-1-methylhistidine*,ACTN1,NPAS2,ACTN1,phosphocholine,NPY1R,TTC23-AS1,APOM,FBXO24,ARL10,NT5C,APOM
"1,2-dilinoleoyl-GPC (18:2/18:2)",PGBD5,phenol sulfate,tetracosadienoylcarnitine (C24:2)*,thioproline,X - 23026,RABIF,2-methylserine,2-aminoheptanoate,SNX27,ANKRD11,XPO7,ARMCX2,MSL1,X - 25979,ARHGAP35,thiamin (Vitamin B1),SCN3A,2-methylserine,BRD9,3-methylhistidine,3-methylhistidine,1-palmitoleoyl-GPC* (16:1)*,ZNF596,BLTP2,NCAM1-AS2,1-palmitoleoyl-GPC* (16:1)*
1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,PFKP,tetradecadienoate (14:2)*,LRRC57,PRICKLE2,RAP1GAP2,TMEM147-AS1,N-acetyl-3-methylhistidine*,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,CNOT4,citrate,GPR63,ARSK,TTBK1,1-linoleoyl-GPE (18:2)*,GPR63,oxalate (ethanedioate),TRIM45,X - 25422,X - 25979,RSPO3,cysteine-glutathione disulfide,SEPTIN7-DT,TRIO,heme,X - 23171,SEPTIN7-DT
4-acetamidobutanoate,PDS5A,glycylleucine,X - 23171,BSN,NPY1R,ACTN1,trimethylamine N-oxide,15-HETE,ING1,urate,FILIP1L,ASB16-AS1,ACTN1,X - 10457,aspartate,homocitrulline,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),SCN3A,PMPCB,betaine,X - 23038,BRD9,5-oxoproline,"2,4-dihydroxybutyrate",X - 23038
ARMCX2,RHOT1,2-hydroxyglutarate,PNPLA6,TCF20,5-oxoproline,YARS2,X - 25244,phosphocholine,MAST2,homocitrulline,CACYBP,ATP1B3,LINC02607,S-methylcysteine sulfoxide,ACTN1,1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*,2'-deoxycytidine,SNX16,GOLPH3L,betaine,TRIO,OTUD4,SCN3A,NPY1R,3-hydroxypalmitate,OTUD4
3-hydroxyhexanoate,RN7SL832P,1-arachidonoyl-GPE (20:4n6)*,GID4,MIOS-DT,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),GID4,X - 25856,X - 23739,TCF20,3-hydroxypalmitate,S100B,BAG2,FILIP1L,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,NPY1R,KCNK2,LINC03072,GPR63,GPR63,FILIP1L,RN7SL832P,"2,4-dihydroxybutyrate",CDK8,S100B,tetracosadienoylcarnitine (C24:2)*,"2,4-dihydroxybutyrate"
NIM1K,STAU1,pyroglutamine*,CIRBP,arabitol/xylitol,CTNND2,CMTM4,spermidine,X - 25979,CCT5,glycylvaline,TRAPPC6A,BICD2,"1,2-dilinoleoyl-GPC (18:2/18:2)",arabinose,X - 25109,N-carbamoylglutamate,PARLP2,BRD9,ASB16-AS1,SNX16,"2,4-dihydroxybutyrate",PDS5A,SEPTIN7-DT,RSPO3,1-palmitoleoyl-GPC* (16:1)*,PDS5A
ORAI2,RNF31,argininate*,glucose,USP35,NPEPPS,PIK3R2,arabitol/xylitol,betaine,ASB16-AS1,"1,5-anhydroglucitol (1,5-AG)",UBE2Q1,BLTP2,PDS5A,betaine,X - 25979,guanidinoacetate,"2,4-dihydroxybutyrate",N-acetylglutamine,BSN,SCN3A,RSPO3,thiamin (Vitamin B1),RAP1GAP2,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),citrulline,thiamin (Vitamin B1)
3-amino-2-piperidone,ST7-AS1,2-aminoheptanoate,N-acetylglucosamine/N-acetylgalactosamine,PFKP,CDK8,DUSP19,salicylate,N-acetylglutamine,KLHL1,ANKMY1,ARL10,BRD9,PNPLA6,aspartate,"2,4-dihydroxybutyrate",phenol sulfate,CGGBP1,PMPCB,3-methylhistidine,X - 25979,PPP6R1,X - 10457,MSL1,CTNND2,TRIM45,X - 10457
X - 22162,SRRM2-AS1,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,PARLP2,homocitrulline,PGBD5,RHOT1,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),glycosyl-N-tricosanoyl-sphingadienine (d18:2/23:0)*,MAFG,CoA-glutathione*,NSMCE3,BRPF3,SAP130,dihydroxyacetone phosphate (DHAP),TRIM45,KIF21B,EFNB2,gulonate*,NPY1R,CGGBP1,GPR63,MBD1,ARSK,CDK8,glutarylcarnitine (C5-DC),MBD1
MRPS6,SNX27,15-HETE,leucylglycine,salicylate,X - 16972,FAM171A2,methionine sulfone,glutarylcarnitine (C5-DC),ADCY9,ximenoylcarnitine (C26:1)*,TTC23-AS1,BSN,BRPF3,dimethylglycine,ADCY9,PMPCB,tetradecadienoate (14:2)*,FILIP1L,SNX16,N6-carboxymethyllysine,SAP130,2-methylserine,PAN3-AS1,PARLP2,GPR63,2-methylserine
SMIM14-DT,SNX16,phosphocholine,2-hydroxyglutarate,RFX3-DT,NPAS2,STAU1,phenol sulfate,homocarnosine,PHF23,"1,2-dipalmitoyl-GPG (16:0/16:0)",PIP5K1C,C19orf48P,KIF3C,4-guanidinobutanoate,LINC02607,CGGBP1,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,"1,2-dilinoleoyl-GPE (18:2/18:2)*","N,N,N-trimethyl-alanylproline betaine (TMAP)",ADCY9,CZIB,PPP6R1,CACNA1H,NPAS2,LOC105376654,PPP6R1
KLHL1,SNTB2,X - 23739,docosadienoylcarnitine (C22:2)*,GPR63,phosphocholine,CSNK2A2,X - 16972,N1-Methyl-2-pyridone-5-carboxamide,NUDT9,MARK4,TOM1L1,C1orf52,NT5C,2'-O-methylcytidine,N6-carboxymethyllysine,TTC23-AS1,ORAI2,X - 23171,N6-carboxymethyllysine,GPR63,erythronate*,"N,N,N-trimethyl-alanylproline betaine (TMAP)",TMEM147-AS1,ascorbic acid 2-sulfate,USP35,"N,N,N-trimethyl-alanylproline betaine (TMAP)"
PFKP,SMIM14-DT,X - 25979,CZIB,EFNB2,ascorbic acid 2-sulfate,CEP19,1-palmitoleoyl-GPC* (16:1)*,aspartate,PFKP,pyroglutamine*,KIF3C,C9orf40,PAN3-AS1,gulonate*,X - 23171,LINC03072,GOLPH3L,BSN,X - 23038,N-acetyl-1-methylhistidine*,NPY1R,ACTN1,X - 25244,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,PARLP2,ACTN1
1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,SLC5A3,1-linoleoyl-GPE (18:2)*,RHOT1,CEP76,FAM220A,GNPNAT1,N1-Methyl-2-pyridone-5-carboxamide,dihydroxyacetone phosphate (DHAP),RABIF,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,HTR1E,CACNA1H,salicylate,X - 22771,2'-deoxycytidine,aspartate,PPP6R1,tetradecadienoate (14:2)*,aspartate,cysteine-glutathione disulfide,LINC02607,NT5C,GPR199P,FAM220A,hydroxyproline,NT5C
ornithine,SLC38A2,X - 10457,aspartate,SMIM14-DT,1-methylhistamine,ASB16-AS1,behenoyl dihydrosphingomyelin (d18:0/22:0)*,dimethylglycine,TMEM147-AS1,N-acetyl-1-methylhistidine*,FAM53C,CACYBP,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),glutarylcarnitine (C5-DC),MBD1,X - 23085,GID4,2-O-methylascorbic acid,PPP6R1,LINC02607,ADCY9,ASB16-AS1,SAP130,ZNF596,myo-inositol,ASB16-AS1
betaine,SLC35F3,S-methylcysteine sulfoxide,MON1A,POLG,ARMC9,TCF20,"N,N,N-trimethyl-5-aminovalerate",4-guanidinobutanoate,ACTN1,DNAJB6,NCKAP1,CBL,PARLP2,X - 25422,CGGBP1,NPEPPS,cysteine-glutathione disulfide,pyroglutamine*,EFNB2,X - 25109,KIF21B,X - 25422,spermidine,OTUD4,GPR199P,X - 25422
salicylate,SIRT4,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,saccharopine,PPP6R1,behenoyl dihydrosphingomyelin (d18:0/22:0)*,YY1,2-O-methylascorbic acid,2'-O-methylcytidine,YARS2,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,UHMK1,CCDC127,2-methylserine,glycerophosphorylcholine (GPC),IRF2-DT,RSPO3,USP35,TOP1,BICD2,TOP1,3-amino-2-piperidone,BRD9,MIRLET7IHG,NT5C,1-methylhistidine,BRD9
X - 25422,SIMC1,arabinose,ribonate,KCNK2,"ceramide (d16:1/24:1, d18:1/22:1)*",ING1,X - 23085,gulonate*,LOC105376654,KLHL1,CDC6,CCDC191,LINC00467,2'-AMP,ST7-AS1,betaine,SNX16,X - 25856,PARLP2,"2,4-dihydroxybutyrate",X - 23026,betaine,SRRM2-AS1,cysteine-glutathione disulfide,1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*,N-acetyl-1-methylhistidine*
1-methyl-5-imidazoleacetate,SEPTIN7-DT,aspartate,CDK8,"1,2-dilinoleoyl-GPC (18:2/18:2)",CSNK2A2,SRRM2-AS1,X - 25109,X - 22771,EFNB2,PMPCB,LRRN2,CCT2,PFKP,S-methylcysteine,TOP1,2-O-methylascorbic acid,RN7SL832P,X - 16972,RAPGEF1,guanidinoacetate,TOP1,N-acetyl-1-methylhistidine*,CMTM4,"ceramide (d16:1/24:1, d18:1/22:1)*",LINC00467,NCAM1-AS2
LINC00467,SENP3,dihydroxyacetone phosphate (DHAP),"1,2-dipalmitoyl-GPG (16:0/16:0)",SIMC1,FAM53C,CCDC191,4-acetamidobutanoate,X - 25422,SIMC1,LINC02607,BRPF3,CCT5,NPY1R,guanidinoacetate,ASB16-AS1,3-sulfo-nervonoyl-galactosylceramide (d18:1/24:1),POLG,X - 25109,N-acetyl-1-methylhistidine*,ASB16-AS1,SEPTIN7-DT,NCAM1-AS2,TOP1,arabinose,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,3-methylhistidine
X - 21891,SCN3A,dimethylglycine,BICD2,BRPF3,NIM1K,MC4R,N-acetyl-aspartyl-glutamate (NAAG),X - 21928,PIK3R2,GOLPH3L,SNTB2,CCT8,ING1,2-aminoadipate,SCN3A,CCT2,N6-carboxymethyllysine,cysteine-glutathione disulfide,RN7SL832P,BSN,SNX16,3-methylhistidine,ACTN1,X - 23171,RN7SL832P,USP35
CCT8,SAP130,4-guanidinobutanoate,pseudouridine,KIF3C,"N,N,N-trimethyl-5-aminovalerate",C19orf48P,pseudouridine,glycerophosphorylcholine (GPC),CGGBP1,mannonate*,NCAM1-AS2,CDC6,PIK3R2,guanosine 2'-monophosphate (2'-GMP)*,BSN,fructosyllysine,1-palmitoleoyl-GPC* (16:1)*,N1-Methyl-2-pyridone-5-carboxamide,FILIP1L,X - 23171,ACTN1,USP35,thioproline,X - 23026,PDS5A,SNX16
CCT2,SAMTOR,2'-O-methylcytidine,INKA2,YARS2,ZNF596,ORAI2,saccharopine,2'-AMP,HUS1,N-acetylglutamine,CBL,CDK8,MLLT3,3-hydroxyoctanoate,SNX27,BICD2,"N,N,N-trimethyl-alanylproline betaine (TMAP)",glycylvaline,"2,4-dihydroxybutyrate",CACNA1H,TRIM45,SNX16,PRICKLE2,ELAVL1,gamma-glutamylglutamate,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)
X - 14837,S100B,gulonate*,TRIM45,NCKAP1,TCF20,PNPLA6,N-carbamoylglutamate,S-methylcysteine,YY1,ANKRD52,CRKL,CELF4,SRRM2-AS1,2'-deoxyguanosine,NPAS2,KLHL1,X - 23171,KCNK2,TCF20,X - 25422,ASB16-AS1,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),TCF20,CBL,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*,dihomo-linoleoylcarnitine (C20:2)*
X - 23038,S-methylcysteine sulfoxide,X - 22771,"1,5-anhydroglucitol (1,5-AG)",NPY1R,1-linoleoyl-GPG (18:2)*,MIOS-DT,N6-carboxymethyllysine,guanidinoacetate,SRRM2-AS1,X - 10457,SIMC1,CEP19,RSPO3,X - 23171,CACNA1H,gamma-glutamylglutamate,X - 25979,2'-deoxyinosine,BLTP2,"1,2-dilinoleoyl-GPE (18:2/18:2)*",XPO7,dihomo-linoleoylcarnitine (C20:2)*,MIOS-DT,tetracosadienoylcarnitine (C24:2)*,IRF2-DT,betaine
1-linoleoyl-GPG (18:2)*,S-methylcysteine,glutarylcarnitine (C5-DC),NPAS2,ARMCX2,"glycosyl ceramide (d18:2/25:1, d18:1/25:2)",MON1A,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,2-aminoadipate,CCDC191,CACYBP,EFNB2,CEP76,1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,X - 21928,PPP6R1,orotidine,BICD2,X - 21928,KIF21B,X - 23038,MSL1,CACNA1H,PFKP,ASB16-AS1,CZIB,CACNA1H
1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,RSPO3,X - 25422,ARG2,NPAS2,LINC-PINT,UNC5A,glycylvaline,guanosine 2'-monophosphate (2'-GMP)*,RHOT1,glycerol 3-phosphate,LRRC57,CGGBP1,DUSP19,hippurate,SAP130,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),X - 25109,LINC02607,APOM,TRIM45,PRICKLE2,15-HETE,homocitrulline,TCF20,MBD1,15-HETE
SENP3,RPRM,glycerophosphorylcholine (GPC),PIP5K1C,CEP19,methionine sulfone,BRPF3,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),3-hydroxyoctanoate,DUSP19,MIRLET7IHG,GOLPH3,CHD3,KCNK2,N-acetylglutamine,TRIO,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,CoA-glutathione*,X - 23038,LINC03072,"5,6-dihydrouridine",TTBK1,BICD2,MC4R,1-linoleoyl-GPG (18:2)*,ING1,BICD2
CMTM4,ZNF662,2'-AMP,KLHL1,LINC02607,glycosyl-N-tricosenoyl-sphingosine (d18:1/23:1)*,NCAM1-AS2,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*,2'-deoxyguanosine,POLG,propionylcarnitine (C3),SNX27,CHIC2,fructosyllysine,X - 25948,CZIB,SCN3A,tetracosadienoylcarnitine (C24:2)*,X - 25979,TRIM45,TRIO,APOM,X - 23171,RFX3-DT,2-methylserine,LRRN2,X - 23171
USP35,acetylcarnitine (C2),S-methylcysteine,DUSP19,PARLP2,betaine,CRKL,beta-citrylglutamate,X - 23171,ORAI2,orotate,CNOT4,CIRBP,GPR63,ascorbic acid 2-sulfate,X - 25422,X - 25422,SNX27,PHF23,OTUD4,ORAI2,BSN,X - 25109,SLC5A3,glycosyl-N-tricosenoyl-sphingosine (d18:1/23:1)*,X - 23038,X - 25109
TCF20,alpha-ketoglutaramate*,guanidinoacetate,linoleate (18:2n6),PNPLA6,CoA-glutathione*,SIMC1,2'-deoxyguanosine,hippurate,CRKL,"5,6-dihydrouridine",ING1,CLCN6,TOM1L1,glucose,BICD2,OTUD4,BSN,CNOT4,SAP130,PPP6R1,FILIP1L,1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*,GPR63,betaine,X - 25244,1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*
SIRT4,phenylalanylglycine,2-aminoadipate,1-methyl-5-imidazolelactate,MLLT3,CGGBP1,EFNB2,X - 22771,3-hydroxyisobutyrate,PARLP2,myo-inositol,MAST2,CMP,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*,homocarnosine,CTNND2,PPID,N-acetyl-1-methylhistidine*,N-methylpipecolate,TRIO,SAP130,GPR199P,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,EFNB2,CSNK2A2,SNX16,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*
